Date,Min temperature (°C),Max temperature (°C),Total Rainfall (mm),Time of maximum gust,Direction of wind,max wind speed (km/h),max gust speed(km/h),max pressure (hPa),Max Humidity (%),Min Humidity (%),source_file,day,month,year,month_name,weekday,rain_day,temperature_range,humidity_range,gust_to_wind_ratio,wet_and_humid_day
2018-09-25,6.5,12.9,0.0,16:00,SSW,22.0,35.0,1030.2,91.0,57.0,2015-2016 Historical,25,9,2018,September,Tuesday,0,6.4,34.0,1.5909090909090908,0
2018-09-26,6.5,17.3,0.0,16:00,SSW,17.0,35.0,1025.5,92.0,43.0,2015-2016 Historical,26,9,2018,September,Wednesday,0,10.8,49.0,2.0588235294117645,0
2018-09-27,13.5,24.0,0.0,17:10,SSW,32.0,46.0,1016.5,83.0,27.0,2015-2016 Historical,27,9,2018,September,Thursday,0,10.5,56.0,1.4375,0
2018-09-28,7.4,14.8,1.2,18:30,WSW,20.0,33.0,1022.2,88.0,60.0,2015-2016 Historical,28,9,2018,September,Friday,1,7.4,28.0,1.65,1
2018-09-29,5.6,13.9,1.4,0:00,W,15.0,28.0,1030.9,88.0,44.0,2015-2016 Historical,29,9,2018,September,Saturday,1,8.3,44.0,1.8666666666666667,1
2018-09-30,7.0,16.3,0.2,~15:00,SSW,17.0,20.0,1032.6,92.0,45.0,2015-2016 Historical,30,9,2018,September,Sunday,1,9.3,47.0,1.1764705882352942,1
2018-10-01,4.8,22.9,0.0,11:00,N,24.0,35.0,1029.8,94.0,27.0,2015-2016 Historical,1,10,2018,October,Monday,0,18.099999999999998,67.0,1.4583333333333333,0
2018-10-02,11.5,25.5,0.0,15:20,N,28.0,37.0,1025.4,70.0,29.0,2015-2016 Historical,2,10,2018,October,Tuesday,0,14.0,41.0,1.3214285714285714,0
2018-10-03,11.5,22.6,0.0,14:30,S,22.0,32.0,1022.4,81.0,31.0,2015-2016 Historical,3,10,2018,October,Wednesday,0,11.100000000000001,50.0,1.4545454545454546,0
2018-10-04,11.0,14.5,0.0,14:30,SSW,19.0,33.0,1025.0,87.0,55.0,2015-2016 Historical,4,10,2018,October,Thursday,0,3.5,32.0,1.736842105263158,0
2018-10-05,9.2,20.3,0.0,14:00,SSE,15.0,32.0,1026.8,86.0,40.0,2015-2016 Historical,5,10,2018,October,Friday,0,11.100000000000001,46.0,2.1333333333333333,0
2018-10-06,8.3,23.5,0.0,9:00,NNW,20.0,32.0,1024.9,95.0,30.0,2015-2016 Historical,6,10,2018,October,Saturday,0,15.2,65.0,1.6,0
2018-10-07,10.6,24.4,0.0,15:30,SSW,15.0,24.0,1023.7,96.0,30.0,2015-2016 Historical,7,10,2018,October,Sunday,0,13.799999999999999,66.0,1.6,0
2018-10-08,13.5,27.7,0.0,19:30,WNW,19.0,30.0,1021.2,77.0,26.0,2015-2016 Historical,8,10,2018,October,Monday,0,14.2,51.0,1.5789473684210527,0
2018-10-09,12.0,17.8,0.0,19:30,S,20.0,30.0,1019.7,100.0,66.0,2015-2016 Historical,9,10,2018,October,Tuesday,0,5.800000000000001,34.0,1.5,0
2018-10-10,10.3,16.0,0.0,18:30,SE,32.0,48.0,1024.6,73.0,41.0,2015-2016 Historical,10,10,2018,October,Wednesday,0,5.699999999999999,32.0,1.5,0
2018-10-11,6.4,20.3,0.0,16:30,S,19.0,39.0,1025.8,95.0,39.0,2015-2016 Historical,11,10,2018,October,Thursday,0,13.9,56.0,2.0526315789473686,0
2018-10-12,12.8,22.5,0.2,18:30,SSE,20.0,32.0,1027.6,93.0,27.0,2015-2016 Historical,12,10,2018,October,Friday,1,9.7,66.0,1.6,1
2018-10-13,17.4,23.7,0.2,10:00,N,20.0,30.0,1024.9,94.0,30.0,2015-2016 Historical,13,10,2018,October,Saturday,1,6.300000000000001,64.0,1.5,1
2018-10-14,12.5,27.0,0.0,13:00,N,32.0,43.0,1021.9,81.0,33.0,2015-2016 Historical,14,10,2018,October,Sunday,0,14.5,48.0,1.34375,0
2018-10-15,19.7,27.2,0.0,14:00,NNE,32.0,44.0,1019.9,51.0,30.0,2015-2016 Historical,15,10,2018,October,Monday,0,7.5,21.0,1.375,0
2018-10-16,16.6,25.4,5.2,6:16,NNE,30.0,54.0,1014.9,96.0,35.0,2015-2016 Historical,16,10,2018,October,Tuesday,1,8.799999999999997,61.0,1.8,1
2018-10-17,16.1,22.1,0.2,14:00,NW,26.0,37.0,1014.6,90.0,47.0,2015-2016 Historical,17,10,2018,October,Wednesday,1,6.0,43.0,1.4230769230769231,1
2018-10-18,14.7,20.5,2.0,14:00,NNW,26.0,37.0,1017.5,94.0,53.0,2015-2016 Historical,18,10,2018,October,Thursday,1,5.800000000000001,41.0,1.4230769230769231,1
2018-10-19,13.0,27.3,0.0,15:30,N,33.0,44.0,1017.4,82.0,28.0,2015-2016 Historical,19,10,2018,October,Friday,0,14.3,54.0,1.3333333333333333,0
2018-10-20,11.0,24.6,5.6,3:20,WSW,24.0,39.0,1021.2,93.0,30.0,2015-2016 Historical,20,10,2018,October,Saturday,1,13.600000000000001,63.0,1.625,1
2018-10-21,7.7,18.9,5.6,17:00,S,13.0,37.0,1021.5,95.0,39.0,2015-2016 Historical,21,10,2018,October,Sunday,1,11.2,56.0,2.8461538461538463,1
2018-10-22,8.9,26.8,0.0,17:30,N,32.0,43.0,1017.3,85.0,26.0,2015-2016 Historical,22,10,2018,October,Monday,0,17.9,59.0,1.34375,0
2018-10-23,12.2,18.4,0.0,17:00,S,22.0,41.0,1022.4,98.0,50.0,2015-2016 Historical,23,10,2018,October,Tuesday,0,6.199999999999999,48.0,1.8636363636363635,0
2018-10-24,9.2,15.2,0.0,17:00,SSW,22.0,39.0,1025.2,84.0,44.0,2015-2016 Historical,24,10,2018,October,Wednesday,0,6.0,40.0,1.7727272727272727,0
2018-10-25,6.6,19.4,0.0,16:00,SSW,19.0,32.0,1021.3,96.0,35.0,2015-2016 Historical,25,10,2018,October,Thursday,0,12.799999999999999,61.0,1.6842105263157894,0
2018-10-26,9.7,18.7,0.0,16:00,S,19.0,32.0,1021.4,85.0,52.0,2015-2016 Historical,26,10,2018,October,Friday,0,9.0,33.0,1.6842105263157894,0
2018-10-27,11.5,19.1,0.0,19:50,SSW,24.0,39.0,1020.8,89.0,48.0,2015-2016 Historical,27,10,2018,October,Saturday,0,7.600000000000001,41.0,1.625,0
2018-10-28,9.3,15.5,0.0,19:00,S,24.0,35.0,1021.7,65.0,48.0,2015-2016 Historical,28,10,2018,October,Sunday,0,6.199999999999999,17.0,1.4583333333333333,0
2018-10-29,9.1,16.2,0.0,13:30,SSW,22.0,32.0,1021.6,84.0,46.0,2015-2016 Historical,29,10,2018,October,Monday,0,7.1,38.0,1.4545454545454546,0
2018-10-30,8.3,24.9,0.0,17:30,SSW,15.0,26.0,1020.3,98.0,27.0,2015-2016 Historical,30,10,2018,October,Tuesday,0,16.599999999999998,71.0,1.7333333333333334,0
2018-10-31,13.1,19.3,0.0,17:30,SSW,13.0,24.0,1021.2,92.0,65.0,2015-2016 Historical,31,10,2018,October,Wednesday,0,6.200000000000001,27.0,1.8461538461538463,0
2018-11-01,13.6,34.3,0.0,16:50,WNW,33.0,57.0,1015.7,100.0,15.0,2015-2016 Historical,1,11,2018,November,Thursday,0,20.699999999999996,85.0,1.7272727272727273,0
2018-11-02,16.1,31.4,0.2,16:00,NW,24.0,56.0,1013.3,70.0,32.0,2015-2016 Historical,2,11,2018,November,Friday,1,15.299999999999997,38.0,2.3333333333333335,0
2018-11-03,12.8,20.8,0.2,11:00,NW,17.0,37.0,1019.8,75.0,36.0,2015-2016 Historical,3,11,2018,November,Saturday,1,8.0,39.0,2.176470588235294,0
2018-11-04,9.4,20.9,0.0,14:30,SSW,17.0,22.0,1015.6,91.0,47.0,2015-2016 Historical,4,11,2018,November,Sunday,0,11.499999999999998,44.0,1.2941176470588236,0
2018-11-05,15.2,28.2,2.8,14:30,NNW,26.0,41.0,1009.9,94.0,38.0,2015-2016 Historical,5,11,2018,November,Monday,1,13.0,56.0,1.5769230769230769,1
2018-11-06,14.9,21.4,35.8,20:20,SSE,20.0,28.0,1009.4,100.0,49.0,2015-2016 Historical,6,11,2018,November,Tuesday,1,6.499999999999998,51.0,1.4,1
2018-11-07,9.6,16.6,3.0,13:50,S,28.0,41.0,1016.7,93.0,41.0,2015-2016 Historical,7,11,2018,November,Wednesday,1,7.000000000000002,52.0,1.4642857142857142,1
2018-11-08,7.8,16.7,3.0,0:00,W,15.0,26.0,1022.0,76.0,43.0,2015-2016 Historical,8,11,2018,November,Thursday,1,8.899999999999999,33.0,1.7333333333333334,0
2018-11-09,8.0,19.3,0.0,18:30,SSW,19.0,32.0,1021.4,95.0,34.0,2015-2016 Historical,9,11,2018,November,Friday,0,11.3,61.0,1.6842105263157894,0
2018-11-10,9.0,20.0,0.2,18:30,SSW,20.0,26.0,1022.1,92.0,48.0,2015-2016 Historical,10,11,2018,November,Saturday,1,11.0,44.0,1.3,1
2018-11-11,9.4,19.4,0.0,16:30,SSW,19.0,32.0,1023.1,100.0,49.0,2015-2016 Historical,11,11,2018,November,Sunday,0,9.999999999999998,51.0,1.6842105263157894,0
2018-11-12,11.0,30.0,0.0,12:40,NNW,19.0,28.0,1018.0,100.0,18.0,2015-2016 Historical,12,11,2018,November,Monday,0,19.0,82.0,1.4736842105263157,0
2018-11-13,17.1,30.3,0.0,16:37,N,32.0,50.0,1013.8,91.0,28.0,2015-2016 Historical,13,11,2018,November,Tuesday,0,13.2,63.0,1.5625,0
2018-11-14,14.1,17.2,6.2,20:00,SSE,17.0,26.0,1020.4,100.0,76.0,2015-2016 Historical,14,11,2018,November,Wednesday,1,3.0999999999999996,24.0,1.5294117647058822,1
2018-11-15,11.9,17.3,0.2,16:00,SSW,24.0,35.0,1025.7,74.0,46.0,2015-2016 Historical,15,11,2018,November,Thursday,1,5.4,28.0,1.4583333333333333,0
2018-11-16,8.3,18.5,0.0,16:00,SSW,24.0,39.0,1025.6,96.0,48.0,2015-2016 Historical,16,11,2018,November,Friday,0,10.2,48.0,1.625,0
2018-11-17,9.6,17.9,0.0,15:30,SSW,26.0,43.0,1025.6,89.0,48.0,2015-2016 Historical,17,11,2018,November,Saturday,0,8.299999999999999,41.0,1.6538461538461537,0
2018-11-18,9.8,26.6,0.0,18:30,ESE,20.0,26.0,1024.5,99.0,32.0,2015-2016 Historical,18,11,2018,November,Sunday,0,16.8,67.0,1.3,0
2018-11-19,15.6,30.4,0.0,13:00,N,30.0,37.0,1017.8,73.0,23.0,2015-2016 Historical,19,11,2018,November,Monday,0,14.799999999999999,50.0,1.2333333333333334,0
2018-11-20,22.5,27.9,16.2,16:15,WSW,32.0,46.0,1009.9,100.0,30.0,2015-2016 Historical,20,11,2018,November,Tuesday,1,5.399999999999999,70.0,1.4375,1
2018-11-21,10.9,22.6,24.2,19:30,NNW,22.0,39.0,1003.4,100.0,30.0,2015-2016 Historical,21,11,2018,November,Wednesday,1,11.700000000000001,70.0,1.7727272727272727,1
2018-11-22,9.9,16.1,6.2,23:30,SSW,24.0,46.0,1002.8,94.0,48.0,2015-2016 Historical,22,11,2018,November,Thursday,1,6.200000000000001,46.0,1.9166666666666667,1
2018-11-23,11.1,14.4,7.0,4:30,W,26.0,48.0,1009.0,98.0,66.0,2015-2016 Historical,23,11,2018,November,Friday,1,3.3000000000000007,32.0,1.8461538461538463,1
2018-11-24,12.9,16.8,7.0,10:30,SSW,19.0,35.0,1009.7,94.0,66.0,2015-2016 Historical,24,11,2018,November,Saturday,1,3.9000000000000004,28.0,1.8421052631578947,1
2018-11-25,13.3,18.5,0.8,17:00,S,22.0,32.0,1009.8,96.0,63.0,2015-2016 Historical,25,11,2018,November,Sunday,1,5.199999999999999,33.0,1.4545454545454546,1
2018-11-26,12.0,17.9,0.2,22:40,SSE,20.0,26.0,1010.9,100.0,60.0,2015-2016 Historical,26,11,2018,November,Monday,1,5.899999999999999,40.0,1.3,1
2018-11-27,14.5,19.8,0.2,16:20,SSW,22.0,35.0,1007.4,86.0,65.0,2015-2016 Historical,27,11,2018,November,Tuesday,1,5.300000000000001,21.0,1.5909090909090908,1
2018-11-28,14.4,20.8,0.0,17:30,S,26.0,39.0,1014.9,85.0,54.0,2015-2016 Historical,28,11,2018,November,Wednesday,0,6.4,31.0,1.5,0
2018-11-29,13.9,18.4,0.6,15:20,SSW,26.0,35.0,1016.0,99.0,68.0,2015-2016 Historical,29,11,2018,November,Thursday,1,4.499999999999998,31.0,1.3461538461538463,1
2018-11-30,14.4,20.4,0.0,14:50,SSW,24.0,37.0,1014.3,81.0,49.0,2015-2016 Historical,30,11,2018,November,Friday,0,5.999999999999998,32.0,1.5416666666666667,0
2018-12-01,10.3,31.4,0.0,18:00,N,30.0,50.0,1011.4,94.0,19.0,2015-2016 Historical,1,12,2018,December,Saturday,0,21.099999999999998,75.0,1.6666666666666667,0
2018-12-02,12.3,18.9,10.4,3:29,W,37.0,70.0,1012.0,94.0,37.0,2015-2016 Historical,2,12,2018,December,Sunday,1,6.599999999999998,57.0,1.8918918918918919,1
2018-12-03,13.4,23.1,0.0,14:00,NW,30.0,46.0,1016.3,78.0,41.0,2015-2016 Historical,3,12,2018,December,Monday,0,9.700000000000001,37.0,1.5333333333333334,0
2018-12-04,13.4,20.1,0.0,14:30,S,19.0,28.0,1021.5,86.0,50.0,2015-2016 Historical,4,12,2018,December,Tuesday,0,6.700000000000001,36.0,1.4736842105263157,0
2018-12-05,13.4,25.2,0.0,17:00,SSW,17.0,28.0,1021.9,100.0,52.0,2015-2016 Historical,5,12,2018,December,Wednesday,0,11.799999999999999,48.0,1.6470588235294117,0
2018-12-06,15.2,35.4,0.0,17:30,NNW,24.0,37.0,1018.7,100.0,23.0,2015-2016 Historical,6,12,2018,December,Thursday,0,20.2,77.0,1.5416666666666667,0
2018-12-07,23.2,37.9,0.0,17:13,N,32.0,57.0,1014.7,56.0,19.0,2015-2016 Historical,7,12,2018,December,Friday,0,14.7,37.0,1.78125,0
2018-12-08,17.1,30.1,0.0,19:00,SSW,20.0,35.0,1020.9,93.0,35.0,2015-2016 Historical,8,12,2018,December,Saturday,0,13.0,58.0,1.75,0
2018-12-09,16.1,19.7,1.2,~12:00,S,15.0,20.0,1020.0,96.0,71.0,2015-2016 Historical,9,12,2018,December,Sunday,1,3.599999999999998,25.0,1.3333333333333333,1
2018-12-10,15.2,20.1,0.0,16:00,SSW,22.0,32.0,1020.7,86.0,60.0,2015-2016 Historical,10,12,2018,December,Monday,0,4.900000000000002,26.0,1.4545454545454546,0
2018-12-11,13.1,23.1,0.0,17:30,SW,17.0,33.0,1019.9,94.0,63.0,2015-2016 Historical,11,12,2018,December,Tuesday,0,10.000000000000002,31.0,1.9411764705882353,0
2018-12-12,16.1,33.2,0.2,20:00,SSW,26.0,44.0,1013.6,89.0,25.0,2015-2016 Historical,12,12,2018,December,Wednesday,1,17.1,64.0,1.6923076923076923,1
2018-12-13,16.6,21.5,16.2,10:30,S,20.0,39.0,1002.2,100.0,69.0,2015-2016 Historical,13,12,2018,December,Thursday,1,4.899999999999999,31.0,1.95,1
2018-12-14,17.0,22.3,40.0,11:40,N,19.0,20.0,1006.9,100.0,67.0,2015-2016 Historical,14,12,2018,December,Friday,1,5.300000000000001,33.0,1.0526315789473684,1
2018-12-15,18.4,24.6,1.0,15:00,NNW,22.0,37.0,1006.5,100.0,45.0,2015-2016 Historical,15,12,2018,December,Saturday,1,6.200000000000003,55.0,1.6818181818181819,1
2018-12-16,15.9,22.8,3.8,13:30,NNW,28.0,43.0,1009.4,100.0,52.0,2015-2016 Historical,16,12,2018,December,Sunday,1,6.9,48.0,1.5357142857142858,1
2018-12-17,15.7,21.5,2.0,16:50,S,22.0,30.0,1016.4,100.0,69.0,2015-2016 Historical,17,12,2018,December,Monday,1,5.800000000000001,31.0,1.3636363636363635,1
2018-12-18,16.7,20.4,0.0,16:00,SSW,19.0,28.0,1018.0,85.0,63.0,2015-2016 Historical,18,12,2018,December,Tuesday,0,3.6999999999999993,22.0,1.4736842105263157,0
2018-12-19,17.8,26.7,0.0,14:40,WNW,15.0,17.0,1014.9,100.0,43.0,2015-2016 Historical,19,12,2018,December,Wednesday,0,8.899999999999999,57.0,1.1333333333333333,0
2018-12-20,16.3,20.8,0.2,19:50,S,28.0,39.0,1013.4,100.0,67.0,2015-2016 Historical,20,12,2018,December,Thursday,1,4.5,33.0,1.3928571428571428,1
2018-12-21,14.2,20.6,9.8,18:00,S,19.0,32.0,1016.1,97.0,68.0,2015-2016 Historical,21,12,2018,December,Friday,1,6.400000000000002,29.0,1.6842105263157894,1
2018-12-22,14.4,18.6,9.8,16:30,SSW,24.0,35.0,1022.6,84.0,49.0,2015-2016 Historical,22,12,2018,December,Saturday,1,4.200000000000001,35.0,1.4583333333333333,1
2018-12-23,11.5,26.6,0.0,19:10,SSW,17.0,26.0,1022.8,94.0,31.0,2015-2016 Historical,23,12,2018,December,Sunday,0,15.100000000000001,63.0,1.5294117647058822,0
2018-12-24,14.5,34.0,0.0,14:30,NNW,26.0,43.0,1020.1,99.0,15.0,2015-2016 Historical,24,12,2018,December,Monday,0,19.5,84.0,1.6538461538461537,0
2018-12-25,15.5,23.4,0.0,16:30,SSW,22.0,39.0,1019.7,91.0,50.0,2015-2016 Historical,25,12,2018,December,Tuesday,0,7.899999999999999,41.0,1.7727272727272727,0
2018-12-26,13.5,23.6,0.0,18:00,SSW,17.0,28.0,1018.8,94.0,55.0,2015-2016 Historical,26,12,2018,December,Wednesday,0,10.100000000000001,39.0,1.6470588235294117,0
2018-12-27,16.4,37.2,0.0,19:58,SSW,17.0,28.0,1013.0,99.0,20.0,2015-2016 Historical,27,12,2018,December,Thursday,0,20.800000000000004,79.0,1.6470588235294117,0
2018-12-28,22.0,36.3,0.0,11:30,NNW,20.0,33.0,1009.7,77.0,21.0,2015-2016 Historical,28,12,2018,December,Friday,0,14.299999999999997,56.0,1.65,0
2018-12-29,18.6,23.8,1.2,9:25,NE,22.0,32.0,1014.2,88.0,51.0,2015-2016 Historical,29,12,2018,December,Saturday,1,5.199999999999999,37.0,1.4545454545454546,1
2018-12-30,17.4,21.7,0.8,21:50,SSE,17.0,24.0,1016.6,97.0,59.0,2015-2016 Historical,30,12,2018,December,Sunday,1,4.300000000000001,38.0,1.411764705882353,1
2018-12-31,17.6,23.4,0.8,17:00,S,20.0,32.0,1014.3,70.0,56.0,2015-2016 Historical,31,12,2018,December,Monday,1,5.799999999999997,14.0,1.6,0
2019-01-01,18.6,22.1,0.0,19:30,S,17.0,28.0,1015.4,78.0,53.0,2015-2016 Historical,1,1,2019,January,Tuesday,0,3.5,25.0,1.6470588235294117,0
2019-01-02,17.3,20.5,0.0,20:00,S,17.0,28.0,1015.1,75.0,60.0,2015-2016 Historical,2,1,2019,January,Wednesday,0,3.1999999999999993,15.0,1.6470588235294117,0
2019-01-03,20.4,24.4,0.0,20:00,SW,11.0,17.0,1009.6,93.0,72.0,2015-2016 Historical,3,1,2019,January,Thursday,0,4.0,21.0,1.5454545454545454,0
2019-01-04,17.7,20.6,0.2,20:30,S,24.0,39.0,1013.0,80.0,69.0,2015-2016 Historical,4,1,2019,January,Friday,1,2.900000000000002,11.0,1.625,1
2019-01-05,17.0,19.4,1.4,20:00,S,17.0,28.0,1018.3,71.0,49.0,2015-2016 Historical,5,1,2019,January,Saturday,1,2.3999999999999986,22.0,1.6470588235294117,0
2019-01-06,17.8,20.1,0.0,19:30,SSW,15.0,32.0,1021.5,65.0,56.0,2015-2016 Historical,6,1,2019,January,Sunday,0,2.3000000000000007,9.0,2.1333333333333333,0
2019-01-07,17.8,21.7,0.0,19:30,SSE,15.0,22.0,1015.6,77.0,56.0,2015-2016 Historical,7,1,2019,January,Monday,0,3.8999999999999986,21.0,1.4666666666666666,0
2019-01-08,18.7,19.8,0.0,19:30,S,22.0,32.0,1014.0,67.0,60.0,2015-2016 Historical,8,1,2019,January,Tuesday,0,1.1000000000000014,7.0,1.4545454545454546,0
2019-01-09,16.2,18.0,0.0,19:30,S,17.0,32.0,1020.2,56.0,50.0,2015-2016 Historical,9,1,2019,January,Wednesday,0,1.8000000000000007,6.0,1.8823529411764706,0
2019-01-10,16.3,20.5,0.0,19:50,S,17.0,28.0,1019.9,65.0,48.0,2015-2016 Historical,10,1,2019,January,Thursday,0,4.199999999999999,17.0,1.6470588235294117,0
2019-01-11,21.5,30.0,0.0,20:20,E,13.0,19.0,1012.8,62.0,29.0,2015-2016 Historical,11,1,2019,January,Friday,0,8.5,33.0,1.4615384615384615,0
2019-01-12,17.0,20.4,0.0,20:00,SSE,17.0,28.0,1022.5,64.0,54.0,2015-2016 Historical,12,1,2019,January,Saturday,0,3.3999999999999986,10.0,1.6470588235294117,0
2019-01-13,20.5,28.0,0.0,20:00,SSE,17.0,28.0,1015.2,73.0,42.0,2015-2016 Historical,13,1,2019,January,Sunday,0,7.5,31.0,1.6470588235294117,0
2019-01-14,21.7,25.2,0.0,19:30,SSW,15.0,24.0,1012.6,83.0,71.0,2015-2016 Historical,14,1,2019,January,Monday,0,3.5,12.0,1.6,0
2019-01-15,21.3,28.1,0.0,20:00,N,7.0,9.0,1010.2,84.0,40.0,2015-2016 Historical,15,1,2019,January,Tuesday,0,6.800000000000001,44.0,1.2857142857142858,0
2019-01-16,21.1,23.5,0.0,21:00,WSW,13.0,24.0,1011.7,84.0,66.0,2015-2016 Historical,16,1,2019,January,Wednesday,0,2.3999999999999986,18.0,1.8461538461538463,0
2019-01-17,23.1,30.8,0.2,19:30,NW,6.0,11.0,1010.9,75.0,43.0,2015-2016 Historical,17,1,2019,January,Thursday,1,7.699999999999999,32.0,1.8333333333333333,0
2019-01-18,19.2,21.1,2.0,20:00,S,15.0,30.0,1017.4,86.0,57.0,2015-2016 Historical,18,1,2019,January,Friday,1,1.9000000000000021,29.0,2.0,1
2019-01-19,17.4,20.3,0.0,20:00,S,15.0,28.0,1023.4,68.0,58.0,2015-2016 Historical,19,1,2019,January,Saturday,0,2.900000000000002,10.0,1.8666666666666667,0
2019-01-20,18.6,21.4,0.0,20:00,SSW,19.0,24.0,1021.2,83.0,73.0,2015-2016 Historical,20,1,2019,January,Sunday,0,2.799999999999997,10.0,1.263157894736842,0
2019-01-21,19.3,22.7,0.0,20:10,SSW,20.0,26.0,1017.0,86.0,75.0,2015-2016 Historical,21,1,2019,January,Monday,0,3.3999999999999986,11.0,1.3,0
2019-01-22,20.4,23.9,0.0,20:00,SSW,15.0,24.0,1014.3,82.0,74.0,2015-2016 Historical,22,1,2019,January,Tuesday,0,3.5,8.0,1.6,0
2019-01-23,19.4,21.6,0.0,19:30,S,20.0,28.0,1016.6,84.0,67.0,2015-2016 Historical,23,1,2019,January,Wednesday,0,2.200000000000003,17.0,1.4,0
2019-01-24,28.8,38.0,0.0,20:00,ESE,13.0,24.0,1007.5,59.0,26.0,2015-2016 Historical,24,1,2019,January,Thursday,0,9.2,33.0,1.8461538461538463,0
2019-01-25,21.6,25.2,0.0,19:30,SSW,19.0,30.0,1011.7,75.0,52.0,2015-2016 Historical,25,1,2019,January,Friday,0,3.599999999999998,23.0,1.5789473684210527,0
2019-01-26,19.7,23.7,0.0,22:30,SSW,22.0,35.0,1011.4,70.0,54.0,2015-2016 Historical,26,1,2019,January,Saturday,0,4.0,16.0,1.5909090909090908,0
2019-01-27,19.4,22.5,0.0,19:30,S,19.0,28.0,1017.2,70.0,52.0,2015-2016 Historical,27,1,2019,January,Sunday,0,3.1000000000000014,18.0,1.4736842105263157,0
2019-01-28,20.4,28.9,0.0,21:30,SSW,19.0,26.0,1014.2,75.0,38.0,2015-2016 Historical,28,1,2019,January,Monday,0,8.5,37.0,1.368421052631579,0
2019-01-29,19.9,25.2,0.0,19:40,S,17.0,30.0,1012.6,72.0,50.0,2015-2016 Historical,29,1,2019,January,Tuesday,0,5.300000000000001,22.0,1.7647058823529411,0
2019-01-30,22.7,27.1,6.6,20:30,N,22.0,39.0,1003.9,87.0,50.0,2015-2016 Historical,30,1,2019,January,Wednesday,1,4.400000000000002,37.0,1.7727272727272727,1
2019-01-31,15.9,18.0,0.0,19:30,S,20.0,35.0,1022.6,50.0,46.0,2015-2016 Historical,31,1,2019,January,Thursday,0,2.0999999999999996,4.0,1.75,0
2019-02-01,18.5,21.2,0.0,20:00,SSW,13.0,22.0,1018.5,62.0,45.0,2015-2016 Historical,1,2,2019,February,Friday,0,2.6999999999999993,17.0,1.6923076923076923,0
2019-02-02,23.0,32.6,0.0,22:30,W,13.0,20.0,1010.8,74.0,40.0,2015-2016 Historical,2,2,2019,February,Saturday,0,9.600000000000001,34.0,1.5384615384615385,0
2019-02-03,22.2,24.0,0.0,20:00,SSW,13.0,32.0,1013.7,66.0,42.0,2015-2016 Historical,3,2,2019,February,Sunday,0,1.8000000000000007,24.0,2.4615384615384617,0
2019-02-04,17.9,19.9,0.0,19:30,S,22.0,32.0,1019.5,73.0,69.0,2015-2016 Historical,4,2,2019,February,Monday,0,2.0,4.0,1.4545454545454546,0
2019-02-05,21.7,25.8,0.0,21:20,ESE,17.0,24.0,1014.3,79.0,65.0,2015-2016 Historical,5,2,2019,February,Tuesday,0,4.100000000000001,14.0,1.411764705882353,0
2019-02-06,21.0,22.9,10.8,20:30,W,20.0,28.0,1013.7,98.0,86.0,2015-2016 Historical,6,2,2019,February,Wednesday,1,1.8999999999999986,12.0,1.4,1
2019-02-07,21.1,26.0,0.0,20:30,SSW,15.0,20.0,1010.1,87.0,59.0,2015-2016 Historical,7,2,2019,February,Thursday,0,4.899999999999999,28.0,1.3333333333333333,0
2019-02-08,17.3,19.8,0.0,0:00,WSW,15.0,30.0,1006.1,68.0,57.0,2015-2016 Historical,8,2,2019,February,Friday,0,2.5,11.0,2.0,0
2019-02-09,15.0,17.2,4.8,21:10,WSW,17.0,28.0,1010.4,59.0,47.0,2015-2016 Historical,9,2,2019,February,Saturday,1,2.1999999999999993,12.0,1.6470588235294117,0
2019-02-10,17.3,21.6,0.0,20:00,SSE,11.0,17.0,1009.0,79.0,55.0,2015-2016 Historical,10,2,2019,February,Sunday,0,4.300000000000001,24.0,1.5454545454545454,0
2019-02-11,23.1,25.8,0.0,20:00,N,20.0,26.0,998.9,48.0,38.0,2015-2016 Historical,11,2,2019,February,Monday,0,2.6999999999999993,10.0,1.3,0
2019-02-12,13.7,16.6,2.8,20:00,W,17.0,30.0,1005.5,49.0,35.0,2015-2016 Historical,12,2,2019,February,Tuesday,1,2.900000000000002,14.0,1.7647058823529411,0
2019-02-13,15.1,17.1,0.0,22:50,W,11.0,19.0,1018.2,68.0,49.0,2015-2016 Historical,13,2,2019,February,Wednesday,0,2.0000000000000018,19.0,1.7272727272727273,0
2019-02-14,17.3,20.1,0.0,22:00,SSE,13.0,20.0,1024.1,76.0,56.0,2015-2016 Historical,14,2,2019,February,Thursday,0,2.8000000000000007,20.0,1.5384615384615385,0
2019-02-15,17.8,21.6,0.0,21:40,S,13.0,20.0,1022.7,80.0,59.0,2015-2016 Historical,15,2,2019,February,Friday,0,3.8000000000000007,21.0,1.5384615384615385,0
2019-02-16,18.3,20.5,0.0,19:30,SSW,17.0,26.0,1017.9,80.0,74.0,2015-2016 Historical,16,2,2019,February,Saturday,0,2.1999999999999993,6.0,1.5294117647058822,0
2019-02-17,20.1,26.2,0.0,20:00,N,0.0,7.0,1008.9,69.0,41.0,2015-2016 Historical,17,2,2019,February,Sunday,0,6.099999999999998,28.0,inf,0
2019-02-18,16.3,18.9,0.0,19:20,S,24.0,32.0,1011.7,68.0,54.0,2015-2016 Historical,18,2,2019,February,Monday,0,2.599999999999998,14.0,1.3333333333333333,0
