key,vehicles,split_veh,haze,split_haze
sand_storm-213.jpg,5,train,0.719918,train
sand_storm-214.jpg,9,val,0.794418,val
sand_storm-216.jpg,9,test,0.90765,test
sand_storm-218.jpg,4,train,0.555439,train
sand_storm-219.jpg,5,train,0.819687,train
sand_storm-221.jpg,3,train,0.609082,train
sand_storm-223.jpg,2,train,0.716405,train
sand_storm-225.jpg,4,train,0.593676,train
sand_storm-226.jpg,3,train,0.400141,train
sand_storm-228.jpg,13,test,0.841972,test
sand_storm-229.jpg,6,train,0.503423,train
sand_storm-232.jpg,3,train,0.849394,train
sand_storm-234.jpg,3,train,0.736872,train
sand_storm-236.jpg,4,val,0.979201,val
sand_storm-237.jpg,4,val,0.592893,val
sand_storm-238.jpg,2,val,0.980796,val
sand_storm-239.jpg,48,train,0.417195,train
sand_storm-241.jpg,3,val,0.687032,val
sand_storm-242.jpg,7,train,0.471058,train
sand_storm-244.jpg,5,train,0.989902,train
sand_storm-245.jpg,6,train,0.308932,train
sand_storm-246.jpg,3,train,0.778729,train
sand_storm-247.jpg,5,test,0.723327,test
sand_storm-248.jpg,5,train,0.468387,train
sand_storm-249.jpg,1,test,0.765916,test
sand_storm-251.jpg,3,train,0.999998,train
sand_storm-252.jpg,11,train,0.661629,train
sand_storm-253.jpg,1,train,0.32575,train
sand_storm-256.jpg,7,train,0.276946,train
sand_storm-257.jpg,1,train,0.752095,train
sand_storm-260.jpg,5,val,0.838175,val
sand_storm-262.jpg,6,train,0.523445,train
sand_storm-263.jpg,5,train,0.466511,train
sand_storm-264.jpg,20,train,0.78438,train
sand_storm-266.jpg,9,val,0.449069,val
sand_storm-267.jpg,3,train,0.440755,train
sand_storm-269.jpg,1,test,0.401187,test
sand_storm-271.jpg,2,train,0.986775,train
sand_storm-273.jpg,6,train,0.531298,train
sand_storm-274.jpg,2,train,0.577542,train
sand_storm-276.jpg,2,train,0.556889,train
sand_storm-278.jpg,6,train,0.482496,train
sand_storm-279.jpg,3,train,0.932274,train
sand_storm-281.jpg,8,train,0.511198,train
sand_storm-283.jpg,1,train,0.607391,train
sand_storm-284.jpg,3,test,0.439854,test
sand_storm-285.jpg,5,val,0.477467,val
sand_storm-286.jpg,9,train,0.84678,train
sand_storm-288.jpg,13,train,0.725694,train
sand_storm-292.jpg,1,train,0.353252,train
sand_storm-294.jpg,2,train,0.580392,train
sand_storm-295.jpg,4,test,0.446078,test
sand_storm-296.jpg,4,train,0.92792,train
sand_storm-297.jpg,2,train,0.608109,train
sand_storm-298.jpg,10,train,0.314188,train
sand_storm-300.jpg,4,val,0.87367,val
sand_storm-304.jpg,10,train,0.382076,train
sand_storm-306.jpg,10,val,0.342756,val
sand_storm-307.jpg,12,test,0.606976,test
sand_storm-308.jpg,4,train,0.77344,train
sand_storm-312.jpg,1,val,0.822973,val
sand_storm-315.jpg,1,train,0.491554,train
sand_storm-317.jpg,10,train,0.352099,train
sand_storm-318.jpg,5,val,0.472693,val
sand_storm-319.jpg,4,train,0.887076,train
sand_storm-320.jpg,5,val,0.727925,val
sand_storm-322.jpg,7,train,0.419363,train
sand_storm-324.jpg,9,train,0.873426,train
sand_storm-326.jpg,1,train,0.473884,train
sand_storm-328.jpg,11,train,0.342856,train
sand_storm-329.jpg,2,train,0.404582,train
sand_storm-331.jpg,6,train,0.571161,train
sand_storm-332.jpg,1,train,0.533075,train
sand_storm-334.jpg,1,test,0.633931,test
sand_storm-335.jpg,10,train,0.580217,train
sand_storm-337.jpg,5,train,0.608412,train
sand_storm-339.jpg,4,train,0.397653,train
sand_storm-341.jpg,6,test,0.684867,test
sand_storm-343.jpg,14,train,0.930878,train
sand_storm-345.jpg,5,train,0.753096,train
sand_storm-346.jpg,10,test,0.60626,test
sand_storm-348.jpg,5,train,0.753097,train
sand_storm-349.jpg,7,train,0.57429,train
sand_storm-351.jpg,4,train,0.399124,train
sand_storm-353.jpg,8,train,0.572567,train
sand_storm-355.jpg,16,train,0.965208,train
sand_storm-357.jpg,6,train,0.488299,train
sand_storm-358.jpg,1,train,0.621171,train
sand_storm-359.jpg,7,train,0.481442,train
sand_storm-361.jpg,1,val,0.66179,val
sand_storm-363.jpg,6,train,0.768288,train
sand_storm-365.jpg,5,train,0.773698,train
sand_storm-367.jpg,2,test,0.541612,test
sand_storm-368.jpg,6,train,0.460922,train
sand_storm-370.jpg,5,val,0.483725,val
sand_storm-373.jpg,12,val,0.885234,val
sand_storm-379.jpg,6,train,0.94735,train
sand_storm-381.jpg,2,val,0.458025,val
sand_storm-382.jpg,18,val,0.921516,val
sand_storm-384.jpg,1,train,0.887858,train
sand_storm-386.jpg,5,train,0.935543,train
sand_storm-388.jpg,11,train,0.782509,train
sand_storm-390.jpg,2,train,0.705117,train
sand_storm-391.jpg,6,train,0.521791,train
sand_storm-757.jpg,2,train,0.626248,train
sand_storm-802.jpg,6,val,0.803669,val
sand_storm-835.jpg,4,test,0.979147,test
sand_storm-901.jpg,5,train,0.714864,train
sand_storm-902.jpg,5,val,0.515938,val
sand_storm-910.jpg,3,train,0.833479,train
sand_storm-911.jpg,1,train,0.835776,train
sand_storm-913.jpg,4,train,0.812454,train
sand_storm-923.jpg,4,train,0.764627,train
sand_storm-924.jpg,3,test,0.910308,test
sand_storm-928.jpg,7,train,0.364402,train
sand_storm-932.jpg,4,train,0.996311,train
sand_storm-935.jpg,8,train,0.727188,train
sand_storm-936.jpg,2,test,0.564744,test
sand_storm-940.jpg,6,train,0.511657,train
sand_storm-943.jpg,3,train,0.373479,train
sand_storm-953.jpg,2,train,0.992144,train
sand_storm-961.jpg,1,val,0.772367,val
sand_storm-978.jpg,4,train,0.43055,train
sand_storm-989.jpg,9,val,0.747246,val
sand_storm-991.jpg,3,train,0.481548,train
sand_storm-999.jpg,3,train,0.439762,train
sand_storm_g2-921.jpg,3,train,0.380015,train
sand_storm_g2-992.jpg,7,val,0.372306,val
sand_storm_g2_-001.jpg,9,train,0.835572,train
sand_storm_g2_-003.jpg,5,train,0.7371,train
sand_storm_g2_-004.jpg,11,train,0.991776,train
sand_storm_g2_-005.jpg,5,train,0.975597,train
sand_storm_g2_-006.jpg,4,val,0.873666,val
sand_storm_g2_-007.jpg,49,train,0.809822,train
sand_storm_g2_-008.jpg,31,train,0.449034,train
sand_storm_g2_-009.jpg,13,train,0.772932,train
sand_storm_g2_-010.jpg,2,test,0.794614,test
sand_storm_g2_-015.jpg,23,val,0.776565,val
sand_storm_g2_-016.jpg,7,train,0.462136,train
sand_storm_g2_-019.jpg,3,val,0.513479,val
sand_storm_g2_-021.jpg,10,test,0.639825,test
sand_storm_g2_-022.jpg,2,train,0.346246,train
sand_storm_g2_-023.jpg,3,train,0.465727,train
sand_storm_g2_-024.jpg,4,val,0.62839,val
sand_storm_g2_-026.jpg,3,train,0.515102,train
sand_storm_g2_-027.jpg,1,val,0.586547,val
sand_storm_g2_-028.jpg,8,val,0.474046,val
sand_storm_g2_-029.jpg,4,train,0.633399,train
sand_storm_g2_-031.jpg,2,train,0.683453,train
sand_storm_g2_-033.jpg,14,train,0.376059,train
sand_storm_g2_-034.jpg,5,test,0.382458,test
sand_storm_g2_-035.jpg,5,train,0.43142,train
sand_storm_g2_-036.jpg,24,train,0.920255,train
sand_storm_g2_-041.jpg,1,val,0.538659,val
sand_storm_g2_-044.jpg,5,train,0.522751,train
sand_storm_g2_-045.jpg,2,train,0.439621,train
sand_storm_g2_-053.jpg,7,val,0.461779,val
sand_storm_g2_-056.jpg,1,train,0.355671,train
sand_storm_g2_-061.jpg,6,train,0.517305,train
sand_storm_g2_-063.jpg,1,train,0.538659,train
sand_storm_g2_-064.jpg,10,train,0.286318,train
sand_storm_g2_-065.jpg,3,train,0.435203,train
sand_storm_g2_-066.jpg,13,train,0.584592,train
sand_storm_g2_-067.jpg,6,train,0.387895,train
sand_storm_g2_-068.jpg,11,train,0.99177,train
sand_storm_g2_-070.jpg,2,train,0.641161,train
sand_storm_g2_-071.jpg,6,train,0.505416,train
sand_storm_g2_-073.jpg,6,train,0.424482,train
sand_storm_g2_-075.jpg,41,train,0.355126,train
sand_storm_g2_-077.jpg,1,train,0.707935,train
sand_storm_g2_-079.jpg,10,val,0.286318,val
sand_storm_g2_-080.jpg,2,train,0.561135,train
sand_storm_g2_-084.jpg,3,train,0.792981,train
sand_storm_g2_-085.jpg,5,train,0.493554,train
sand_storm_g2_-086.jpg,15,train,0.657549,train
sand_storm_g2_-087.jpg,3,train,0.510975,train
sand_storm_g2_-089.jpg,1,train,0.291498,train
sand_storm_g2_-090.jpg,6,train,0.576375,train
sand_storm_g2_-091.jpg,4,train,0.489948,train
sand_storm_g2_-092.jpg,1,train,0.462084,train
sand_storm_g2_-932.jpg,7,train,0.803291,train
snow_storm-001.jpg,8,train,0.498583,train
snow_storm-002.jpg,5,val,0.70525,val
snow_storm-003.jpg,13,val,0.478939,val
snow_storm-004.jpg,7,test,0.487691,test
snow_storm-005.jpg,4,test,0.56688,test
snow_storm-006.jpg,1,train,0.309863,train
snow_storm-007.jpg,5,test,0.556151,test
snow_storm-008.jpg,4,train,0.440847,train
snow_storm-009.jpg,5,train,0.472235,train
snow_storm-010.jpg,8,train,0.487915,train
snow_storm-011.jpg,7,train,0.510015,train
snow_storm-012.jpg,22,train,0.502396,train
snow_storm-013.jpg,5,train,0.521236,train
snow_storm-014.jpg,15,val,0.392101,val
snow_storm-016.jpg,27,train,0.269925,train
snow_storm-017.jpg,16,train,0.255296,train
snow_storm-018.jpg,9,train,0.379514,train
snow_storm-019.jpg,8,train,0.651677,train
snow_storm-020.jpg,1,train,0.568469,train
snow_storm-021.jpg,7,val,0.409583,val
snow_storm-022.jpg,8,train,0.494814,train
snow_storm-023.jpg,8,train,0.479189,train
snow_storm-024.jpg,6,train,0.393772,train
snow_storm-025.jpg,14,train,0.744473,train
snow_storm-026.jpg,1,train,0.671981,train
snow_storm-027.jpg,3,train,0.430223,train
snow_storm-028.jpg,9,train,0.385003,train
snow_storm-029.jpg,1,test,0.264766,test
snow_storm-040.jpg,10,train,0.548087,train
snow_storm-041.jpg,7,train,0.529807,train
snow_storm-043.jpg,4,train,0.557718,train
snow_storm-044.jpg,39,train,0.574999,train
snow_storm-045.jpg,5,test,0.678451,test
snow_storm-046.jpg,7,val,0.506519,val
snow_storm-047.jpg,3,train,0.474927,train
snow_storm-048.jpg,12,val,0.40066,val
snow_storm-049.jpg,4,val,0.493351,val
snow_storm-050.jpg,9,train,0.339699,train
snow_storm-051.jpg,2,train,0.347201,train
snow_storm-052.jpg,10,val,0.453374,val
snow_storm-053.jpg,6,train,0.212778,train
snow_storm-054.jpg,5,val,0.488168,val
snow_storm-055.jpg,10,val,0.452705,val
snow_storm-056.jpg,1,train,0.383696,train
snow_storm-057.jpg,3,train,0.625489,train
snow_storm-059.jpg,5,test,0.617108,test
snow_storm-060.jpg,2,train,0.523946,train
snow_storm-061.jpg,10,train,0.505667,train
snow_storm-062.jpg,8,train,0.540119,train
snow_storm-063.jpg,9,val,0.450249,val
snow_storm-065.jpg,43,train,0.651751,train
snow_storm-066.jpg,8,train,0.396073,train
snow_storm-067.jpg,4,train,0.399319,train
snow_storm-068.jpg,1,test,0.670068,test
snow_storm-069.jpg,8,val,0.42459,val
snow_storm-070.jpg,43,train,0.505186,train
snow_storm-071.jpg,7,train,0.522961,train
snow_storm-072.jpg,7,train,0.488019,train
snow_storm-073.jpg,34,train,0.654589,train
snow_storm-074.jpg,2,train,0.551761,train
snow_storm-075.jpg,10,test,0.548087,test
snow_storm-076.jpg,13,train,0.491625,train
snow_storm-077.jpg,23,train,0.69571,train
snow_storm-078.jpg,1,train,0.502193,train
snow_storm-079.jpg,10,train,0.503267,train
snow_storm-082.jpg,3,test,0.42055,test
snow_storm-083.jpg,7,train,0.58927,train
snow_storm-084.jpg,2,train,0.561874,train
snow_storm-085.jpg,2,test,0.480495,test
snow_storm-086.jpg,23,train,0.339602,train
snow_storm-087.jpg,8,val,0.325998,val
snow_storm-088.jpg,42,val,0.599982,val
snow_storm-089.jpg,4,train,0.583394,train
snow_storm-090.jpg,14,train,0.36061,train
snow_storm-091.jpg,5,train,0.380381,train
snow_storm-092.jpg,4,train,0.621726,train
snow_storm-093.jpg,13,train,0.623988,train
snow_storm-094.jpg,1,train,0.370339,train
snow_storm-095.jpg,12,train,0.699625,train
snow_storm-096.jpg,14,train,0.561305,train
snow_storm-097.jpg,1,train,0.705034,train
snow_storm-101.jpg,5,train,0.402038,train
snow_storm-103.jpg,4,train,0.415012,train
snow_storm-105.jpg,6,train,0.554362,train
snow_storm-107.jpg,10,test,0.3953,test
snow_storm-109.jpg,10,train,0.593656,train
snow_storm-111.jpg,7,val,0.39629,val
snow_storm-113.jpg,24,train,0.300101,train
snow_storm-115.jpg,1,train,0.86339,train
snow_storm-117.jpg,2,train,0.565333,train
snow_storm-119.jpg,23,train,0.30313,train
snow_storm-121.jpg,4,test,0.631183,test
snow_storm-125.jpg,3,train,0.568729,train
snow_storm-127.jpg,5,train,0.595447,train
snow_storm-129.jpg,1,train,0.53993,train
snow_storm-131.jpg,1,train,0.443447,train
snow_storm-133.jpg,4,train,0.330973,train
snow_storm-135.jpg,10,train,0.40884,train
snow_storm-137.jpg,20,train,0.49175,train
snow_storm-139.jpg,2,val,0.615779,val
snow_storm-141.jpg,4,train,0.416903,train
snow_storm-143.jpg,5,train,0.265037,train
snow_storm-145.jpg,5,train,0.475567,train
snow_storm-147.jpg,2,train,0.490232,train
snow_storm-149.jpg,6,val,0.458203,val
snow_storm-151.jpg,4,train,0.368813,train
snow_storm-153.jpg,12,train,0.286835,train
snow_storm-156.jpg,12,train,0.603014,train
snow_storm-158.jpg,53,train,0.443331,train
snow_storm-160.jpg,33,train,0.725603,train
snow_storm-162.jpg,14,train,0.47692,train
snow_storm-164.jpg,2,train,0.486662,train
snow_storm-166.jpg,8,val,0.530828,val
snow_storm-168.jpg,2,val,0.662931,val
snow_storm-170.jpg,8,train,0.644988,train
snow_storm-172.jpg,4,train,0.5441,train
snow_storm-176.jpg,32,train,0.246367,train
snow_storm-178.jpg,13,train,0.389966,train
snow_storm-180.jpg,4,train,0.526864,train
snow_storm-182.jpg,46,train,0.563033,train
snow_storm-184.jpg,1,train,0.301691,train
snow_storm-186.jpg,7,train,0.341098,train
snow_storm-188.jpg,6,test,0.666725,test
snow_storm-190.jpg,47,train,0.683434,train
snow_storm-196.jpg,4,train,0.534556,train
snow_storm-200.jpg,5,train,0.485577,train
snow_storm-202.jpg,11,train,0.458223,train
snow_storm-204.jpg,5,train,0.556457,train
snow_storm-206.jpg,3,train,0.669537,train
snow_storm-209.jpg,6,train,0.748054,train
snow_storm-213.jpg,5,val,0.738093,val
snow_storm-215.jpg,1,val,0.442165,val
snow_storm-217.jpg,6,train,0.209592,train
snow_storm-219.jpg,1,train,0.558686,train
snow_storm-221.jpg,4,train,0.314715,train
snow_storm-223.jpg,9,train,0.451586,train
snow_storm-225.jpg,5,val,0.459957,val
snow_storm-227.jpg,69,train,0.492668,train
snow_storm-229.jpg,9,val,0.468719,val
snow_storm-233.jpg,5,train,0.464178,train
snow_storm-235.jpg,3,train,0.563313,train
snow_storm-237.jpg,11,train,0.539656,train
snow_storm-239.jpg,2,val,0.465448,val
snow_storm-241.jpg,1,train,0.661092,train
snow_storm-243.jpg,11,val,0.604537,val
snow_storm-245.jpg,25,train,0.318867,train
snow_storm-247.jpg,2,train,0.358991,train
snow_storm-251.jpg,6,train,0.575699,train
snow_storm-253.jpg,12,train,0.576758,train
snow_storm-255.jpg,6,train,0.553794,train
snow_storm-257.jpg,10,train,0.550942,train
snow_storm-259.jpg,5,train,0.377669,train
snow_storm-261.jpg,10,train,0.712175,train
snow_storm-263.jpg,6,test,0.330451,test
snow_storm-265.jpg,3,train,0.441785,train
snow_storm-267.jpg,6,train,0.441099,train
snow_storm-269.jpg,9,train,0.493079,train
snow_storm-271.jpg,5,train,0.666086,train
snow_storm-273.jpg,12,train,0.605661,train
snow_storm-275.jpg,14,train,0.713293,train
snow_storm-279.jpg,2,test,0.313019,test
snow_storm-281.jpg,3,val,0.434315,val
snow_storm-283.jpg,6,val,0.698317,val
snow_storm-285.jpg,6,train,0.661789,train
snow_storm-289.jpg,9,val,0.524488,val
snow_storm-291.jpg,7,val,0.401952,val
snow_storm-293.jpg,8,train,0.592655,train
snow_storm-295.jpg,9,train,0.593608,train
snow_storm-297.jpg,23,train,0.573527,train
snow_storm-299.jpg,35,train,0.71331,train
snow_storm-301.jpg,5,test,0.642586,test
snow_storm-303.jpg,8,train,0.236516,train
snow_storm-305.jpg,2,train,0.71775,train
snow_storm-307.jpg,12,train,0.528479,train
snow_storm-309.jpg,1,train,0.550562,train
snow_storm-311.jpg,10,train,0.337086,train
snow_storm-313.jpg,10,test,0.253197,test
snow_storm-317.jpg,1,train,0.442446,train
snow_storm-321.jpg,58,train,0.466733,train
snow_storm-323.jpg,36,val,0.392077,val
snow_storm-325.jpg,11,val,0.306356,val
snow_storm-327.jpg,12,train,0.577062,train
snow_storm-329.jpg,12,train,0.498965,train
snow_storm-331.jpg,2,train,0.299942,train
snow_storm-333.jpg,2,test,0.543503,test
snow_storm-335.jpg,8,train,0.32804,train
snow_storm-337.jpg,20,train,0.571112,train
snow_storm-339.jpg,2,train,0.52077,train
snow_storm-341.jpg,4,val,0.376181,val
snow_storm-343.jpg,45,test,0.379857,test
snow_storm-347.jpg,12,train,0.506488,train
snow_storm-349.jpg,1,train,0.68079,train
snow_storm-350.jpg,1,test,0.626812,test
snow_storm-352.jpg,7,train,0.271866,train
snow_storm-354.jpg,6,train,0.471411,train
snow_storm-356.jpg,1,train,0.567973,train
snow_storm-358.jpg,2,test,0.679319,test
snow_storm-360.jpg,2,train,0.537603,train
snow_storm-362.jpg,40,val,0.322011,val
snow_storm-368.jpg,1,train,0.200119,train
snow_storm-370.jpg,48,val,0.548943,val
snow_storm-372.jpg,12,train,0.610862,train
snow_storm-374.jpg,9,train,0.589537,train
snow_storm-376.jpg,15,test,0.510149,test
