image_name,streetlight_count,on,dim,off
Car_2015_02506.jpg,0,0,0,0
Car_2015_02508.jpg,1,1,0,0
Car_2015_02509.jpg,0,0,0,0
Car_2015_02515.jpg,3,0,0,3
Car_2015_02516.jpg,2,0,2,0
Car_2015_02518.jpg,17,0,12,5
Car_2015_02523.jpg,0,0,0,0
Car_2015_02524.jpg,35,34,1,0
Car_2015_02525.jpg,0,0,0,0
Car_2015_02526.jpg,6,1,5,0
Car_2015_02537.jpg,0,0,0,0
Car_2015_02543.jpg,3,0,2,1
Car_2015_02544.jpg,2,0,2,0
Car_2015_02545.jpg,24,21,3,0
Car_2015_02547.jpg,1,1,0,0
Car_2015_02549.jpg,2,0,2,0
Car_2015_02551.jpg,0,0,0,0
Car_2015_02553.jpg,6,6,0,0
Car_2015_02555.jpg,0,0,0,0
Car_2015_02556.jpg,12,10,2,0
Car_2015_02557.jpg,0,0,0,0
Car_2015_02558.jpg,6,3,3,0
Car_2015_02561.jpg,4,4,0,0
Car_2015_02567.jpg,0,0,0,0
Car_2015_02569.jpg,6,0,1,5
Car_2015_02570.jpg,0,0,0,0
Car_2015_02572.jpg,3,0,3,0
Car_2015_02574.jpg,6,3,3,0
Car_2015_02576.jpg,4,2,2,0
Car_2015_02577.jpg,0,0,0,0
Car_2015_02578.jpg,17,8,9,0
Car_2015_02579.jpg,12,5,6,1
Car_2015_02582.jpg,0,0,0,0
Car_2015_02583.jpg,6,0,3,3
Car_2015_02585.jpg,7,7,0,0
Car_2015_02586.jpg,5,3,2,0
Car_2015_02587.jpg,1,0,1,0
Car_2015_02588.jpg,2,0,0,2
Car_2015_02589.jpg,2,0,1,1
Car_2015_02591.jpg,1,1,0,0
Car_2015_02593.jpg,4,0,3,1
Car_2015_02594.jpg,1,1,0,0
Car_2015_02595.jpg,0,0,0,0
Car_2015_02596.jpg,0,0,0,0
Car_2015_02597.jpg,5,0,5,0
Car_2015_02598.jpg,3,2,1,0
Car_2015_02600.jpg,13,3,9,1
Car_2015_02601.jpg,1,1,0,0
Car_2015_02602.jpg,1,1,0,0
Car_2015_02605.jpg,18,11,5,2
Car_2015_02606.jpg,1,1,0,0
Car_2015_02607.jpg,0,0,0,0
Car_2015_02608.jpg,0,0,0,0
Car_2015_02612.jpg,0,0,0,0
Car_2015_02614.jpg,3,2,1,0
Car_2015_02619.JPEG,5,0,2,3
Car_2015_02621.JPEG,2,1,1,0
Car_2015_02624.JPEG,0,0,0,0
Car_2015_02626.JPEG,1,0,1,0
Car_2015_02627.JPEG,2,2,0,0
Car_2015_02628.JPEG,0,0,0,0
Car_2015_02630.jpg,0,0,0,0
Car_2015_02631.jpg,7,1,4,2
Car_2015_02639.jpg,0,0,0,0
Car_2015_02642.JPG,2,2,0,0
Car_2015_02643.JPG,3,0,3,0
Car_2015_02653.JPG,9,6,3,0
Car_2015_02662.JPG,2,2,0,0
Car_2015_02666.JPG,0,0,0,0
Car_2015_02667.JPG,7,7,0,0
Car_2015_02670.JPG,6,6,0,0
Car_2015_02674.JPG,5,5,0,0
Car_2015_02677.JPG,5,5,0,0
Car_2015_02683.JPG,1,1,0,0
Car_2015_02689.JPG,4,0,3,1
Car_2015_02690.JPG,0,0,0,0
Car_2015_02693.JPG,2,2,0,0
Car_2015_02696.jpg,3,3,0,0
Car_2015_02699.jpg,1,0,0,1
Car_2015_02700.jpg,0,0,0,0
Car_2015_02708.jpg,0,0,0,0
Car_2015_02709.jpg,4,4,0,0
Car_2015_02711.jpg,0,0,0,0
Car_2015_02713.jpg,1,1,0,0
Car_2015_02716.jpg,1,0,1,0
Car_2015_02717.jpg,2,1,1,0
Car_2015_02720.jpg,1,1,0,0
Car_2015_02725.png,5,1,0,4
Car_2015_02726.jpg,2,2,0,0
Car_2015_02728.jpg,7,7,0,0
Car_2015_02730.jpg,0,0,0,0
Car_2015_02735.jpg,7,1,6,0
Car_2015_02736.jpg,1,1,0,0
Car_2015_02738.jpg,0,0,0,0
Car_2015_02739.jpg,0,0,0,0
Car_2015_02740.jpg,0,0,0,0
Car_2015_02741.jpg,1,0,0,1
Car_2015_02742.jpg,4,0,1,3
Car_2015_02744.jpg,0,0,0,0
Car_2015_02745.jpg,1,0,0,1
Car_2015_02748.jpg,0,0,0,0
Car_2015_02749.jpg,7,0,6,1
Car_2015_02750.jpg,0,0,0,0
Car_2015_02752.jpg,4,4,0,0
Car_2015_02754.jpg,0,0,0,0
Car_2015_02755.jpg,0,0,0,0
Car_2015_02756.jpg,4,0,4,0
Car_2015_02758.jpg,0,0,0,0
Car_2015_02764.jpg,1,0,0,1
Car_2015_02766.jpg,27,15,12,0
Car_2015_02770.jpg,1,1,0,0
Car_2015_02775.jpg,0,0,0,0
Car_2015_02776.jpg,6,5,1,0
Car_2015_02779.jpg,2,2,0,0
Car_2015_02780.jpg,2,0,2,0
Car_2015_02785.jpg,1,0,0,1
Car_2015_02786.jpg,0,0,0,0
Car_2015_02791.jpg,7,0,7,0
Car_2015_02796.jpg,35,8,24,3
Car_2015_02799.jpg,0,0,0,0
Car_2015_02800.jpg,7,6,1,0
Car_2015_02809.jpg,0,0,0,0
Car_2015_02810.png,1,1,0,0
Car_2015_02811.jpg,1,0,0,1
Car_2015_02815.jpg,3,3,0,0
Car_2015_02816.jpg,0,0,0,0
Car_2015_02817.jpg,1,1,0,0
Car_2015_02818.jpg,2,2,0,0
Car_2015_02819.jpg,0,0,0,0
Car_2015_02824.jpg,0,0,0,0
Car_2015_02826.jpg,0,0,0,0
Car_2015_02827.jpg,0,0,0,0
Car_2015_02828.jpg,1,1,0,0
Car_2015_02829.jpg,0,0,0,0
Car_2015_02830.jpg,0,0,0,0
Car_2015_02831.jpg,16,11,5,0
Car_2015_02833.jpg,4,4,0,0
Car_2015_02834.jpg,1,1,0,0
Car_2015_02835.jpg,0,0,0,0
Car_2015_02836.jpg,0,0,0,0
Car_2015_02837.jpg,2,0,2,0
Car_2015_02845.jpg,5,0,2,3
Car_2015_02848.jpg,4,4,0,0
Car_2015_02851.jpg,2,2,0,0
Car_2015_02852.jpg,1,1,0,0
Car_2015_02854.jpg,0,0,0,0
Car_2015_02859.jpg,0,0,0,0
Car_2015_02860.jpg,2,0,1,1
Car_2015_02861.jpg,1,0,1,0
Car_2015_02863.jpg,0,0,0,0
Car_2015_02865.JPEG,1,0,1,0
Car_2015_02868.JPEG,8,6,2,0
Car_2015_02871.JPEG,2,0,2,0
Car_2015_02873.jpg,0,0,0,0
Car_2015_02877.jpg,4,4,0,0
Car_2015_02878.jpg,3,0,3,0
Car_2015_02881.jpg,0,0,0,0
Car_2015_02882.jpg,0,0,0,0
Car_2015_02884.jpg,3,1,2,0
Car_2015_02885.jpg,0,0,0,0
Car_2015_02887.jpg,2,0,2,0
Car_2015_02889.jpg,1,1,0,0
Car_2015_02890.jpg,7,7,0,0
Car_2015_02892.jpg,14,2,9,3
Car_2015_02893.jpg,3,2,0,1
Car_2015_02894.jpg,0,0,0,0
Car_2015_02897.jpg,5,5,0,0
Car_2015_02900.jpg,0,0,0,0
Car_2015_02901.jpg,1,1,0,0
Car_2015_02902.png,0,0,0,0
Car_2015_02903.png,1,0,0,1
Car_2015_02904.jpg,12,10,2,0
Car_2015_02906.jpg,5,5,0,0
Car_2015_02912.jpg,6,6,0,0
Car_2015_02913.jpg,0,0,0,0
Car_2015_02915.jpg,14,7,6,1
Car_2015_02916.jpg,1,0,1,0
Car_2015_02917.jpg,4,4,0,0
Car_2015_02919.jpg,5,5,0,0
Car_2015_02920.jpg,2,2,0,0
Car_2015_02922.jpg,0,0,0,0
Car_2015_02924.jpg,5,5,0,0
Car_2015_02925.jpg,13,11,2,0
Car_2015_02926.jpg,0,0,0,0
Car_2015_02927.jpg,2,0,0,2
Car_2015_02928.jpg,1,1,0,0
Car_2015_02929.jpg,0,0,0,0
Car_2015_02931.jpg,0,0,0,0
Car_2015_02933.jpg,3,0,3,0
Car_2015_02936.jpg,0,0,0,0
Car_2015_02937.jpg,1,1,0,0
Car_2015_02938.jpg,0,0,0,0
Car_2015_02939.jpg,0,0,0,0
Car_2015_02944.jpg,1,1,0,0
Car_2015_02945.jpg,0,0,0,0
Car_2015_02947.jpg,3,2,0,1
Car_2015_02948.jpg,5,5,0,0
Car_2015_02953.jpg,0,0,0,0
Car_2015_02955.jpg,0,0,0,0
Car_2015_02956.png,0,0,0,0
Car_2015_02959.jpg,0,0,0,0
Car_2015_02961.jpg,0,0,0,0
Car_2015_02964.jpg,0,0,0,0
Car_2015_02968.jpg,0,0,0,0
Car_2015_02969.jpg,0,0,0,0
Car_2015_02970.jpg,1,1,0,0
Car_2015_02971.jpg,12,8,4,0
Car_2015_02972.jpg,1,1,0,0
Car_2015_02973.jpg,0,0,0,0
Car_2015_02977.jpg,2,2,0,0
Car_2015_02982.jpg,0,0,0,0
Car_2015_02983.jpg,1,0,1,0
Car_2015_02984.jpg,0,0,0,0
Car_2015_02995.jpg,3,0,0,3
Car_2015_02997.jpg,0,0,0,0
Car_2015_02998.jpg,0,0,0,0
Car_2015_03001.jpg,8,8,0,0
Car_2015_03002.jpg,4,3,0,1
Car_2015_03006.png,0,0,0,0
Car_2015_03011.png,0,0,0,0
Car_2015_03018.png,1,0,0,1
Car_2015_03019.png,3,0,3,0
Car_2015_03020.png,12,2,9,1
Car_2015_03026.png,4,0,2,2
Car_2015_03027.png,4,2,0,2
Car_2015_03028.jpg,0,0,0,0
Car_2015_03032.jpg,0,0,0,0
Car_2015_03035.jpg,1,1,0,0
Car_2015_03036.jpg,0,0,0,0
Car_2015_03039.jpg,0,0,0,0
Car_2015_03041.jpg,1,1,0,0
Motorbike_2015_05748.jpg,0,0,0,0
Motorbike_2015_05754.jpg,1,0,0,1
Motorbike_2015_05755.jpg,4,3,1,0
Motorbike_2015_05757.jpg,0,0,0,0
Motorbike_2015_05758.jpg,0,0,0,0
Motorbike_2015_05761.jpg,1,0,0,1
Motorbike_2015_05762.jpg,5,1,4,0
Motorbike_2015_05763.jpg,0,0,0,0
Motorbike_2015_05766.jpg,2,0,2,0
Motorbike_2015_05768.jpg,0,0,0,0
Motorbike_2015_05770.jpg,1,0,1,0
Motorbike_2015_05771.jpg,0,0,0,0
Motorbike_2015_05773.jpg,0,0,0,0
Motorbike_2015_05774.jpg,0,0,0,0
Motorbike_2015_05783.jpg,4,0,3,1
Motorbike_2015_05786.jpg,0,0,0,0
Motorbike_2015_05789.jpg,1,1,0,0
Motorbike_2015_05790.jpg,0,0,0,0
Motorbike_2015_05791.jpg,0,0,0,0
Motorbike_2015_05795.jpg,2,2,0,0
Motorbike_2015_05796.jpg,2,2,0,0
Motorbike_2015_05797.jpg,0,0,0,0
Motorbike_2015_05800.jpg,2,2,0,0
Motorbike_2015_05802.jpg,3,3,0,0
Motorbike_2015_05805.jpg,1,0,0,1
Motorbike_2015_05810.jpg,0,0,0,0
Motorbike_2015_05811.jpg,3,2,1,0
Motorbike_2015_05812.jpg,2,2,0,0
Motorbike_2015_05814.jpg,0,0,0,0
Motorbike_2015_05815.jpg,0,0,0,0
Motorbike_2015_05819.jpg,0,0,0,0
Motorbike_2015_05821.jpg,1,1,0,0
Motorbike_2015_05826.jpg,1,1,0,0
Motorbike_2015_05834.jpg,1,0,1,0
Motorbike_2015_05842.jpg,5,5,0,0
Motorbike_2015_05844.jpg,4,2,2,0
Motorbike_2015_05846.jpg,4,3,1,0
Motorbike_2015_05849.jpg,10,9,1,0
Motorbike_2015_05851.jpg,0,0,0,0
Motorbike_2015_05853.jpg,1,1,0,0
Motorbike_2015_05856.jpg,1,0,0,1
Motorbike_2015_05857.jpg,0,0,0,0
Motorbike_2015_05860.jpg,2,2,0,0
Motorbike_2015_05863.jpg,0,0,0,0
Motorbike_2015_05864.jpg,0,0,0,0
Motorbike_2015_05870.jpg,1,1,0,0
Motorbike_2015_05872.jpg,5,5,0,0
Motorbike_2015_05873.jpg,0,0,0,0
Motorbike_2015_05876.jpg,2,2,0,0
Motorbike_2015_05877.jpg,0,0,0,0
Motorbike_2015_05879.jpg,0,0,0,0
Motorbike_2015_05880.jpg,0,0,0,0
Motorbike_2015_05881.jpg,2,1,1,0
Motorbike_2015_05882.jpg,0,0,0,0
Motorbike_2015_05884.jpg,0,0,0,0
Motorbike_2015_05887.jpg,0,0,0,0
Motorbike_2015_05888.jpg,4,4,0,0
Motorbike_2015_05890.jpg,33,30,3,0
Motorbike_2015_05896.jpg,1,1,0,0
Motorbike_2015_05898.jpg,0,0,0,0
Motorbike_2015_05900.jpg,8,2,6,0
Motorbike_2015_05901.jpg,6,2,4,0
Motorbike_2015_05903.jpg,1,1,0,0
Motorbike_2015_05905.jpg,13,11,2,0
Motorbike_2015_05906.jpg,1,0,1,0
Motorbike_2015_05908.jpg,8,0,5,3
Motorbike_2015_05910.jpg,0,0,0,0
Motorbike_2015_05911.jpg,0,0,0,0
Motorbike_2015_05913.jpg,5,4,1,0
Motorbike_2015_05915.jpg,0,0,0,0
Motorbike_2015_05917.jpg,1,1,0,0
Motorbike_2015_05920.jpg,2,0,2,0
Motorbike_2015_05929.jpg,0,0,0,0
Motorbike_2015_05931.jpg,0,0,0,0
Motorbike_2015_05934.jpg,15,15,0,0
Motorbike_2015_05935.jpg,0,0,0,0
Motorbike_2015_05938.jpg,12,1,10,1
Motorbike_2015_05942.jpg,1,0,1,0
Motorbike_2015_05943.jpg,5,5,0,0
Motorbike_2015_05945.jpg,1,1,0,0
Motorbike_2015_05948.jpg,0,0,0,0
Motorbike_2015_05949.jpg,3,1,2,0
Motorbike_2015_05950.jpg,4,1,3,0
Motorbike_2015_05955.jpg,0,0,0,0
Motorbike_2015_05959.jpg,0,0,0,0
Motorbike_2015_05962.jpg,3,3,0,0
Motorbike_2015_05963.jpg,6,5,1,0
Motorbike_2015_05967.jpg,6,4,2,0
Motorbike_2015_05968.jpg,2,0,2,0
Motorbike_2015_05970.jpg,1,1,0,0
Motorbike_2015_05976.jpg,5,4,1,0
Motorbike_2015_05978.jpg,3,0,3,0
Motorbike_2015_05981.jpg,0,0,0,0
Motorbike_2015_05982.jpg,2,1,1,0
Motorbike_2015_05990.jpg,8,5,3,0
Motorbike_2015_05992.jpg,1,1,0,0
Motorbike_2015_05999.jpg,1,0,1,0
Motorbike_2015_06003.jpg,6,0,6,0
Motorbike_2015_06005.jpg,1,1,0,0
Motorbike_2015_06009.jpg,0,0,0,0
Motorbike_2015_06015.jpg,2,2,0,0
Motorbike_2015_06016.jpg,3,3,0,0
Motorbike_2015_06017.jpg,4,2,2,0
Motorbike_2015_06018.jpg,5,5,0,0
Motorbike_2015_06024.jpg,1,0,0,1
Motorbike_2015_06028.jpg,3,1,2,0
Motorbike_2015_06029.jpg,5,1,3,1
Motorbike_2015_06030.jpg,0,0,0,0
Motorbike_2015_06037.jpg,7,6,0,1
Motorbike_2015_06045.JPG,0,0,0,0
Motorbike_2015_06057.JPG,18,16,2,0
Motorbike_2015_06064.JPG,3,3,0,0
Motorbike_2015_06068.JPG,3,1,2,0
Motorbike_2015_06070.jpg,0,0,0,0
Motorbike_2015_06071.jpg,1,1,0,0
Motorbike_2015_06073.jpg,7,1,6,0
Motorbike_2015_06074.jpg,0,0,0,0
Motorbike_2015_06075.jpg,2,2,0,0
Motorbike_2015_06076.jpg,3,3,0,0
Motorbike_2015_06078.jpg,0,0,0,0
Motorbike_2015_06082.jpg,1,0,1,0
Motorbike_2015_06087.jpg,13,10,3,0
Motorbike_2015_06088.jpg,1,0,1,0
Motorbike_2015_06095.jpg,4,4,0,0
Motorbike_2015_06098.jpg,1,0,1,0
Motorbike_2015_06099.jpg,1,0,0,1
Motorbike_2015_06100.jpg,2,0,1,1
Motorbike_2015_06102.jpg,0,0,0,0
Motorbike_2015_06104.jpg,3,0,3,0
Motorbike_2015_06105.jpg,0,0,0,0
Motorbike_2015_06106.jpg,3,1,2,0
Motorbike_2015_06107.jpg,4,1,3,0
Motorbike_2015_06108.jpg,5,5,0,0
Motorbike_2015_06109.jpg,3,1,2,0
Motorbike_2015_06110.jpg,10,6,4,0
Motorbike_2015_06111.jpg,5,0,5,0
Motorbike_2015_06112.jpg,13,0,4,9
Motorbike_2015_06113.jpg,6,1,4,1
Motorbike_2015_06117.jpg,4,0,4,0
Motorbike_2015_06119.jpg,4,4,0,0
Motorbike_2015_06122.jpg,1,1,0,0
Motorbike_2015_06123.jpg,35,0,12,23
Motorbike_2015_06125.jpg,1,1,0,0
Motorbike_2015_06130.jpg,0,0,0,0
Motorbike_2015_06134.jpg,4,4,0,0
Motorbike_2015_06135.jpg,1,1,0,0
Motorbike_2015_06136.jpg,0,0,0,0
Motorbike_2015_06139.JPEG,4,4,0,0
Motorbike_2015_06142.JPEG,2,2,0,0
Motorbike_2015_06145.JPEG,8,4,2,2
Motorbike_2015_06147.JPEG,18,3,8,7
Motorbike_2015_06153.JPEG,0,0,0,0
Motorbike_2015_06159.jpg,0,0,0,0
Motorbike_2015_06164.jpg,0,0,0,0
Motorbike_2015_06168.png,2,0,0,2
Motorbike_2015_06172.jpg,10,8,2,0
Motorbike_2015_06173.jpg,1,0,1,0
Motorbike_2015_06176.jpg,5,0,4,1
Motorbike_2015_06179.jpg,9,3,5,1
Motorbike_2015_06182.jpg,0,0,0,0
Motorbike_2015_06184.jpg,1,1,0,0
Motorbike_2015_06185.jpg,0,0,0,0
Motorbike_2015_06187.jpg,5,3,2,0
Motorbike_2015_06189.jpg,0,0,0,0
Motorbike_2015_06191.jpg,2,2,0,0
Motorbike_2015_06197.png,0,0,0,0
Motorbike_2015_06205.png,1,0,1,0
Motorbike_2015_06212.png,0,0,0,0
Motorbike_2015_06214.png,1,0,0,1
Motorbike_2015_06220.png,0,0,0,0
Motorbike_2015_06222.png,3,0,1,2
Motorbike_2015_06224.png,4,1,0,3
Motorbike_2015_06225.png,0,0,0,0
Motorbike_2015_06227.png,4,0,0,4
Motorbike_2015_06229.png,4,0,0,4
Motorbike_2015_06230.png,2,0,0,2
Motorbike_2015_06231.png,2,0,0,2
Motorbike_2015_06237.png,3,0,2,1
Motorbike_2015_06242.jpg,0,0,0,0
Motorbike_2015_06244.jpg,0,0,0,0
Motorbike_2015_06245.jpg,1,1,0,0
Motorbike_2017_07361.jpg,0,0,0,0
