,Bay_id,Status,Hour,Minutes,DayOfWeek,Date,Week_Number
3701,1002,Present,13,15,Saturday,2021-08-14,2
3702,1002,Present,13,30,Saturday,2021-08-14,2
3703,1002,Unoccupied,13,45,Saturday,2021-08-14,2
3704,1002,Unoccupied,14,0,Saturday,2021-08-14,2
3705,1002,Present,14,15,Saturday,2021-08-14,2
3706,1002,Unoccupied,14,30,Saturday,2021-08-14,2
3707,1002,Unoccupied,14,45,Saturday,2021-08-14,2
3708,1002,Unoccupied,15,0,Saturday,2021-08-14,2
3709,1002,Unoccupied,15,15,Saturday,2021-08-14,2
3710,1002,Unoccupied,15,30,Saturday,2021-08-14,2
3711,1002,Unoccupied,15,45,Saturday,2021-08-14,2
3712,1002,Unoccupied,16,0,Saturday,2021-08-14,2
3713,1002,Unoccupied,16,15,Saturday,2021-08-14,2
3714,1002,Unoccupied,16,30,Saturday,2021-08-14,2
3715,1002,Unoccupied,16,45,Saturday,2021-08-14,2
3716,1002,Present,17,0,Saturday,2021-08-14,2
3717,1002,Unoccupied,17,15,Saturday,2021-08-14,2
3718,1002,Unoccupied,17,30,Saturday,2021-08-14,2
3719,1002,Unoccupied,17,45,Saturday,2021-08-14,2
3720,1002,Unoccupied,18,0,Saturday,2021-08-14,2
3721,1002,Unoccupied,18,15,Saturday,2021-08-14,2
3722,1002,Unoccupied,18,30,Saturday,2021-08-14,2
3723,1002,Unoccupied,18,45,Saturday,2021-08-14,2
3724,1002,Present,19,0,Saturday,2021-08-14,2
3725,1002,Unoccupied,19,15,Saturday,2021-08-14,2
3726,1002,Present,19,30,Saturday,2021-08-14,2
3727,1002,Present,19,45,Saturday,2021-08-14,2
3728,1002,Present,20,0,Saturday,2021-08-14,2
3729,1002,Unoccupied,20,15,Saturday,2021-08-14,2
3730,1002,Unoccupied,20,30,Saturday,2021-08-14,2
3731,1002,Present,20,45,Saturday,2021-08-14,2
3732,1002,Unoccupied,21,0,Saturday,2021-08-14,2
3733,1002,Present,21,15,Saturday,2021-08-14,2
3734,1002,Unoccupied,21,30,Saturday,2021-08-14,2
3735,1002,Unoccupied,21,45,Saturday,2021-08-14,2
3736,1002,Present,22,0,Saturday,2021-08-14,2
3737,1002,Unoccupied,22,15,Saturday,2021-08-14,2
3738,1002,Present,22,30,Saturday,2021-08-14,2
3739,1002,Unoccupied,22,45,Saturday,2021-08-14,2
3740,1002,Present,23,0,Saturday,2021-08-14,2
3741,1002,Unoccupied,23,15,Saturday,2021-08-14,2
3742,1002,Unoccupied,23,30,Saturday,2021-08-14,2
3743,1002,Unoccupied,23,45,Saturday,2021-08-14,2
3744,1002,Present,0,0,Sunday,2021-08-15,2
3745,1002,Unoccupied,0,15,Sunday,2021-08-15,2
3746,1002,Unoccupied,0,30,Sunday,2021-08-15,2
3747,1002,Present,0,45,Sunday,2021-08-15,2
3748,1002,Unoccupied,1,0,Sunday,2021-08-15,2
3749,1002,Unoccupied,1,15,Sunday,2021-08-15,2
3750,1002,Unoccupied,1,30,Sunday,2021-08-15,2
3751,1002,Unoccupied,1,45,Sunday,2021-08-15,2
3752,1002,Present,2,0,Sunday,2021-08-15,2
3753,1002,Present,2,15,Sunday,2021-08-15,2
3754,1002,Present,2,30,Sunday,2021-08-15,2
3755,1002,Present,2,45,Sunday,2021-08-15,2
3756,1002,Unoccupied,3,0,Sunday,2021-08-15,2
3757,1002,Unoccupied,3,15,Sunday,2021-08-15,2
3758,1002,Present,3,30,Sunday,2021-08-15,2
3759,1002,Unoccupied,3,45,Sunday,2021-08-15,2
3760,1002,Unoccupied,4,0,Sunday,2021-08-15,2
3761,1002,Present,4,15,Sunday,2021-08-15,2
3762,1002,Unoccupied,4,30,Sunday,2021-08-15,2
3763,1002,Present,4,45,Sunday,2021-08-15,2
3764,1002,Present,5,0,Sunday,2021-08-15,2
3765,1002,Present,5,15,Sunday,2021-08-15,2
3766,1002,Present,5,30,Sunday,2021-08-15,2
3767,1002,Present,5,45,Sunday,2021-08-15,2
3768,1002,Unoccupied,6,0,Sunday,2021-08-15,2
3769,1002,Unoccupied,6,15,Sunday,2021-08-15,2
3770,1002,Unoccupied,6,30,Sunday,2021-08-15,2
3771,1002,Present,6,45,Sunday,2021-08-15,2
3772,1002,Unoccupied,7,0,Sunday,2021-08-15,2
3773,1002,Present,7,15,Sunday,2021-08-15,2
3774,1002,Unoccupied,7,30,Sunday,2021-08-15,2
3775,1002,Unoccupied,7,45,Sunday,2021-08-15,2
3776,1002,Present,8,0,Sunday,2021-08-15,2
3777,1002,Present,8,15,Sunday,2021-08-15,2
3778,1002,Present,8,30,Sunday,2021-08-15,2
3779,1002,Present,8,45,Sunday,2021-08-15,2
3780,1002,Present,9,0,Sunday,2021-08-15,2
3781,1002,Present,9,15,Sunday,2021-08-15,2
3782,1002,Unoccupied,9,30,Sunday,2021-08-15,2
3783,1002,Unoccupied,9,45,Sunday,2021-08-15,2
3784,1002,Present,10,0,Sunday,2021-08-15,2
3785,1002,Unoccupied,10,15,Sunday,2021-08-15,2
3786,1002,Unoccupied,10,30,Sunday,2021-08-15,2
3787,1002,Present,10,45,Sunday,2021-08-15,2
3788,1002,Unoccupied,11,0,Sunday,2021-08-15,2
3789,1002,Present,11,15,Sunday,2021-08-15,2
3790,1002,Unoccupied,11,30,Sunday,2021-08-15,2
3791,1002,Present,11,45,Sunday,2021-08-15,2
3792,1002,Unoccupied,12,0,Sunday,2021-08-15,2
3793,1002,Present,12,15,Sunday,2021-08-15,2
3794,1002,Present,12,30,Sunday,2021-08-15,2
3795,1002,Unoccupied,12,45,Sunday,2021-08-15,2
3796,1002,Present,13,0,Sunday,2021-08-15,2
3797,1002,Present,13,15,Sunday,2021-08-15,2
3798,1002,Unoccupied,13,30,Sunday,2021-08-15,2
3799,1002,Unoccupied,13,45,Sunday,2021-08-15,2
3800,1002,Present,14,0,Sunday,2021-08-15,2
3801,1002,Present,14,15,Sunday,2021-08-15,2
3802,1002,Present,14,30,Sunday,2021-08-15,2
3803,1002,Present,14,45,Sunday,2021-08-15,2
3804,1002,Unoccupied,15,0,Sunday,2021-08-15,2
3805,1002,Unoccupied,15,15,Sunday,2021-08-15,2
3806,1002,Present,15,30,Sunday,2021-08-15,2
3807,1002,Unoccupied,15,45,Sunday,2021-08-15,2
3808,1002,Present,16,0,Sunday,2021-08-15,2
3809,1002,Unoccupied,16,15,Sunday,2021-08-15,2
3810,1002,Unoccupied,16,30,Sunday,2021-08-15,2
3811,1002,Unoccupied,16,45,Sunday,2021-08-15,2
3812,1002,Present,17,0,Sunday,2021-08-15,2
3813,1002,Present,17,15,Sunday,2021-08-15,2
3814,1002,Present,17,30,Sunday,2021-08-15,2
3815,1002,Present,17,45,Sunday,2021-08-15,2
3816,1002,Present,18,0,Sunday,2021-08-15,2
3817,1002,Unoccupied,18,15,Sunday,2021-08-15,2
3818,1002,Present,18,30,Sunday,2021-08-15,2
3819,1002,Unoccupied,18,45,Sunday,2021-08-15,2
3820,1002,Present,19,0,Sunday,2021-08-15,2
3821,1002,Present,19,15,Sunday,2021-08-15,2
3822,1002,Present,19,30,Sunday,2021-08-15,2
3823,1002,Unoccupied,19,45,Sunday,2021-08-15,2
3824,1002,Present,20,0,Sunday,2021-08-15,2
3825,1002,Unoccupied,20,15,Sunday,2021-08-15,2
3826,1002,Present,20,30,Sunday,2021-08-15,2
3827,1002,Present,20,45,Sunday,2021-08-15,2
3828,1002,Present,21,0,Sunday,2021-08-15,2
3829,1002,Present,21,15,Sunday,2021-08-15,2
3830,1002,Present,21,30,Sunday,2021-08-15,2
3831,1002,Present,21,45,Sunday,2021-08-15,2
3832,1002,Unoccupied,22,0,Sunday,2021-08-15,2
3833,1002,Present,22,15,Sunday,2021-08-15,2
3834,1002,Unoccupied,22,30,Sunday,2021-08-15,2
3835,1002,Unoccupied,22,45,Sunday,2021-08-15,2
3836,1002,Present,23,0,Sunday,2021-08-15,2
3837,1002,Present,23,15,Sunday,2021-08-15,2
3838,1002,Present,23,30,Sunday,2021-08-15,2
3839,1002,Unoccupied,23,45,Sunday,2021-08-15,2
3840,1002,Unoccupied,0,0,Monday,2021-08-16,2
3841,1002,Unoccupied,0,15,Monday,2021-08-16,2
3842,1002,Present,0,30,Monday,2021-08-16,2
3843,1002,Unoccupied,0,45,Monday,2021-08-16,2
3844,1002,Present,1,0,Monday,2021-08-16,2
3845,1002,Unoccupied,1,15,Monday,2021-08-16,2
3846,1002,Present,1,30,Monday,2021-08-16,2
3847,1002,Present,1,45,Monday,2021-08-16,2
3848,1002,Present,2,0,Monday,2021-08-16,2
3849,1002,Present,2,15,Monday,2021-08-16,2
3850,1002,Present,2,30,Monday,2021-08-16,2
3851,1002,Present,2,45,Monday,2021-08-16,2
3852,1002,Present,3,0,Monday,2021-08-16,2
3853,1002,Unoccupied,3,15,Monday,2021-08-16,2
3854,1002,Present,3,30,Monday,2021-08-16,2
3855,1002,Present,3,45,Monday,2021-08-16,2
3856,1002,Present,4,0,Monday,2021-08-16,2
3857,1002,Present,4,15,Monday,2021-08-16,2
3858,1002,Present,4,30,Monday,2021-08-16,2
3859,1002,Unoccupied,4,45,Monday,2021-08-16,2
3860,1002,Unoccupied,5,0,Monday,2021-08-16,2
3861,1002,Present,5,15,Monday,2021-08-16,2
3862,1002,Unoccupied,5,30,Monday,2021-08-16,2
3863,1002,Unoccupied,5,45,Monday,2021-08-16,2
3864,1002,Unoccupied,6,0,Monday,2021-08-16,2
3865,1002,Unoccupied,6,15,Monday,2021-08-16,2
3866,1002,Unoccupied,6,30,Monday,2021-08-16,2
3867,1002,Unoccupied,6,45,Monday,2021-08-16,2
3868,1002,Present,7,0,Monday,2021-08-16,2
3869,1002,Present,7,15,Monday,2021-08-16,2
3870,1002,Present,7,30,Monday,2021-08-16,2
3871,1002,Present,7,45,Monday,2021-08-16,2
3872,1002,Unoccupied,8,0,Monday,2021-08-16,2
3873,1002,Unoccupied,8,15,Monday,2021-08-16,2
3874,1002,Unoccupied,8,30,Monday,2021-08-16,2
3875,1002,Unoccupied,8,45,Monday,2021-08-16,2
3876,1002,Unoccupied,9,0,Monday,2021-08-16,2
3877,1002,Present,9,15,Monday,2021-08-16,2
3878,1002,Unoccupied,9,30,Monday,2021-08-16,2
3879,1002,Unoccupied,9,45,Monday,2021-08-16,2
3880,1002,Present,10,0,Monday,2021-08-16,2
3881,1002,Present,10,15,Monday,2021-08-16,2
3882,1002,Present,10,30,Monday,2021-08-16,2
3883,1002,Unoccupied,10,45,Monday,2021-08-16,2
3884,1002,Unoccupied,11,0,Monday,2021-08-16,2
3885,1002,Unoccupied,11,15,Monday,2021-08-16,2
3886,1002,Present,11,30,Monday,2021-08-16,2
3887,1002,Unoccupied,11,45,Monday,2021-08-16,2
3888,1002,Unoccupied,12,0,Monday,2021-08-16,2
3889,1002,Present,12,15,Monday,2021-08-16,2
3890,1002,Unoccupied,12,30,Monday,2021-08-16,2
3891,1002,Unoccupied,12,45,Monday,2021-08-16,2
3892,1002,Unoccupied,13,0,Monday,2021-08-16,2
3893,1002,Present,13,15,Monday,2021-08-16,2
3894,1002,Present,13,30,Monday,2021-08-16,2
3895,1002,Unoccupied,13,45,Monday,2021-08-16,2
3896,1002,Unoccupied,14,0,Monday,2021-08-16,2
3897,1002,Present,14,15,Monday,2021-08-16,2
3898,1002,Present,14,30,Monday,2021-08-16,2
3899,1002,Unoccupied,14,45,Monday,2021-08-16,2
3900,1002,Unoccupied,15,0,Monday,2021-08-16,2
3901,1002,Present,15,15,Monday,2021-08-16,2
3902,1002,Present,15,30,Monday,2021-08-16,2
3903,1002,Unoccupied,15,45,Monday,2021-08-16,2
3904,1002,Unoccupied,16,0,Monday,2021-08-16,2
3905,1002,Unoccupied,16,15,Monday,2021-08-16,2
3906,1002,Unoccupied,16,30,Monday,2021-08-16,2
3907,1002,Present,16,45,Monday,2021-08-16,2
3908,1002,Present,17,0,Monday,2021-08-16,2
3909,1002,Unoccupied,17,15,Monday,2021-08-16,2
3910,1002,Present,17,30,Monday,2021-08-16,2
3911,1002,Present,17,45,Monday,2021-08-16,2
3912,1002,Unoccupied,18,0,Monday,2021-08-16,2
3913,1002,Present,18,15,Monday,2021-08-16,2
3914,1002,Unoccupied,18,30,Monday,2021-08-16,2
3915,1002,Unoccupied,18,45,Monday,2021-08-16,2
3916,1002,Present,19,0,Monday,2021-08-16,2
3917,1002,Unoccupied,19,15,Monday,2021-08-16,2
3918,1002,Unoccupied,19,30,Monday,2021-08-16,2
3919,1002,Present,19,45,Monday,2021-08-16,2
3920,1002,Unoccupied,20,0,Monday,2021-08-16,2
3921,1002,Unoccupied,20,15,Monday,2021-08-16,2
3922,1002,Unoccupied,20,30,Monday,2021-08-16,2
3923,1002,Unoccupied,20,45,Monday,2021-08-16,2
3924,1002,Unoccupied,21,0,Monday,2021-08-16,2
3925,1002,Unoccupied,21,15,Monday,2021-08-16,2
3926,1002,Present,21,30,Monday,2021-08-16,2
3927,1002,Present,21,45,Monday,2021-08-16,2
3928,1002,Present,22,0,Monday,2021-08-16,2
3929,1002,Present,22,15,Monday,2021-08-16,2
3930,1002,Unoccupied,22,30,Monday,2021-08-16,2
3931,1002,Present,22,45,Monday,2021-08-16,2
3932,1002,Present,23,0,Monday,2021-08-16,2
3933,1002,Present,23,15,Monday,2021-08-16,2
3934,1002,Present,23,30,Monday,2021-08-16,2
3935,1002,Present,23,45,Monday,2021-08-16,2
3936,1002,Unoccupied,0,0,Tuesday,2021-08-17,2
3937,1002,Unoccupied,0,15,Tuesday,2021-08-17,2
3938,1002,Present,0,30,Tuesday,2021-08-17,2
3939,1002,Present,0,45,Tuesday,2021-08-17,2
3940,1002,Present,1,0,Tuesday,2021-08-17,2
3941,1002,Unoccupied,1,15,Tuesday,2021-08-17,2
3942,1002,Present,1,30,Tuesday,2021-08-17,2
3943,1002,Unoccupied,1,45,Tuesday,2021-08-17,2
3944,1002,Unoccupied,2,0,Tuesday,2021-08-17,2
3945,1002,Unoccupied,2,15,Tuesday,2021-08-17,2
3946,1002,Unoccupied,2,30,Tuesday,2021-08-17,2
3947,1002,Present,2,45,Tuesday,2021-08-17,2
3948,1002,Unoccupied,3,0,Tuesday,2021-08-17,2
3949,1002,Present,3,15,Tuesday,2021-08-17,2
3950,1002,Unoccupied,3,30,Tuesday,2021-08-17,2
3951,1002,Present,3,45,Tuesday,2021-08-17,2
3952,1002,Present,4,0,Tuesday,2021-08-17,2
3953,1002,Unoccupied,4,15,Tuesday,2021-08-17,2
3954,1002,Present,4,30,Tuesday,2021-08-17,2
3955,1002,Present,4,45,Tuesday,2021-08-17,2
3956,1002,Unoccupied,5,0,Tuesday,2021-08-17,2
3957,1002,Present,5,15,Tuesday,2021-08-17,2
3958,1002,Unoccupied,5,30,Tuesday,2021-08-17,2
3959,1002,Unoccupied,5,45,Tuesday,2021-08-17,2
3960,1002,Unoccupied,6,0,Tuesday,2021-08-17,2
3961,1002,Present,6,15,Tuesday,2021-08-17,2
3962,1002,Present,6,30,Tuesday,2021-08-17,2
3963,1002,Present,6,45,Tuesday,2021-08-17,2
3964,1002,Present,7,0,Tuesday,2021-08-17,2
3965,1002,Unoccupied,7,15,Tuesday,2021-08-17,2
3966,1002,Unoccupied,7,30,Tuesday,2021-08-17,2
3967,1002,Present,7,45,Tuesday,2021-08-17,2
3968,1002,Present,8,0,Tuesday,2021-08-17,2
3969,1002,Unoccupied,8,15,Tuesday,2021-08-17,2
3970,1002,Unoccupied,8,30,Tuesday,2021-08-17,2
3971,1002,Present,8,45,Tuesday,2021-08-17,2
3972,1002,Present,9,0,Tuesday,2021-08-17,2
3973,1002,Present,9,15,Tuesday,2021-08-17,2
3974,1002,Unoccupied,9,30,Tuesday,2021-08-17,2
3975,1002,Present,9,45,Tuesday,2021-08-17,2
3976,1002,Present,10,0,Tuesday,2021-08-17,2
3977,1002,Unoccupied,10,15,Tuesday,2021-08-17,2
3978,1002,Present,10,30,Tuesday,2021-08-17,2
3979,1002,Present,10,45,Tuesday,2021-08-17,2
3980,1002,Present,11,0,Tuesday,2021-08-17,2
3981,1002,Present,11,15,Tuesday,2021-08-17,2
3982,1002,Unoccupied,11,30,Tuesday,2021-08-17,2
3983,1002,Unoccupied,11,45,Tuesday,2021-08-17,2
3984,1002,Present,12,0,Tuesday,2021-08-17,2
3985,1002,Present,12,15,Tuesday,2021-08-17,2
3986,1002,Present,12,30,Tuesday,2021-08-17,2
3987,1002,Unoccupied,12,45,Tuesday,2021-08-17,2
3988,1002,Present,13,0,Tuesday,2021-08-17,2
3989,1002,Present,13,15,Tuesday,2021-08-17,2
3990,1002,Present,13,30,Tuesday,2021-08-17,2
3991,1002,Present,13,45,Tuesday,2021-08-17,2
3992,1002,Unoccupied,14,0,Tuesday,2021-08-17,2
3993,1002,Present,14,15,Tuesday,2021-08-17,2
3994,1002,Present,14,30,Tuesday,2021-08-17,2
3995,1002,Present,14,45,Tuesday,2021-08-17,2
3996,1002,Present,15,0,Tuesday,2021-08-17,2
3997,1002,Present,15,15,Tuesday,2021-08-17,2
3998,1002,Unoccupied,15,30,Tuesday,2021-08-17,2
3999,1002,Unoccupied,15,45,Tuesday,2021-08-17,2
4000,1002,Present,16,0,Tuesday,2021-08-17,2
4001,1002,Unoccupied,16,15,Tuesday,2021-08-17,2
4002,1002,Present,16,30,Tuesday,2021-08-17,2
4003,1002,Present,16,45,Tuesday,2021-08-17,2
4004,1002,Present,17,0,Tuesday,2021-08-17,2
4005,1002,Unoccupied,17,15,Tuesday,2021-08-17,2
4006,1002,Present,17,30,Tuesday,2021-08-17,2
4007,1002,Unoccupied,17,45,Tuesday,2021-08-17,2
4008,1002,Unoccupied,18,0,Tuesday,2021-08-17,2
4009,1002,Unoccupied,18,15,Tuesday,2021-08-17,2
4010,1002,Present,18,30,Tuesday,2021-08-17,2
4011,1002,Present,18,45,Tuesday,2021-08-17,2
4012,1002,Present,19,0,Tuesday,2021-08-17,2
4013,1002,Present,19,15,Tuesday,2021-08-17,2
4014,1002,Unoccupied,19,30,Tuesday,2021-08-17,2
4015,1002,Unoccupied,19,45,Tuesday,2021-08-17,2
4016,1002,Present,20,0,Tuesday,2021-08-17,2
4017,1002,Present,20,15,Tuesday,2021-08-17,2
4018,1002,Present,20,30,Tuesday,2021-08-17,2
4019,1002,Present,20,45,Tuesday,2021-08-17,2
4020,1002,Unoccupied,21,0,Tuesday,2021-08-17,2
4021,1002,Unoccupied,21,15,Tuesday,2021-08-17,2
4022,1002,Unoccupied,21,30,Tuesday,2021-08-17,2
4023,1002,Unoccupied,21,45,Tuesday,2021-08-17,2
4024,1002,Present,22,0,Tuesday,2021-08-17,2
4025,1002,Present,22,15,Tuesday,2021-08-17,2
4026,1002,Present,22,30,Tuesday,2021-08-17,2
4027,1002,Unoccupied,22,45,Tuesday,2021-08-17,2
4028,1002,Unoccupied,23,0,Tuesday,2021-08-17,2
4029,1002,Present,23,15,Tuesday,2021-08-17,2
4030,1002,Unoccupied,23,30,Tuesday,2021-08-17,2
4031,1002,Present,23,45,Tuesday,2021-08-17,2
4032,1002,Present,0,0,Wednesday,2021-08-18,3
4033,1002,Present,0,15,Wednesday,2021-08-18,3
4034,1002,Unoccupied,0,30,Wednesday,2021-08-18,3
4035,1002,Present,0,45,Wednesday,2021-08-18,3
4036,1002,Present,1,0,Wednesday,2021-08-18,3
4037,1002,Unoccupied,1,15,Wednesday,2021-08-18,3
4038,1002,Present,1,30,Wednesday,2021-08-18,3
4039,1002,Unoccupied,1,45,Wednesday,2021-08-18,3
4040,1002,Unoccupied,2,0,Wednesday,2021-08-18,3
4041,1002,Unoccupied,2,15,Wednesday,2021-08-18,3
4042,1002,Present,2,30,Wednesday,2021-08-18,3
4043,1002,Unoccupied,2,45,Wednesday,2021-08-18,3
4044,1002,Unoccupied,3,0,Wednesday,2021-08-18,3
4045,1002,Present,3,15,Wednesday,2021-08-18,3
4046,1002,Unoccupied,3,30,Wednesday,2021-08-18,3
4047,1002,Present,3,45,Wednesday,2021-08-18,3
4048,1002,Present,4,0,Wednesday,2021-08-18,3
4049,1002,Present,4,15,Wednesday,2021-08-18,3
4050,1002,Unoccupied,4,30,Wednesday,2021-08-18,3
4051,1002,Present,4,45,Wednesday,2021-08-18,3
4052,1002,Unoccupied,5,0,Wednesday,2021-08-18,3
4053,1002,Unoccupied,5,15,Wednesday,2021-08-18,3
4054,1002,Unoccupied,5,30,Wednesday,2021-08-18,3
4055,1002,Unoccupied,5,45,Wednesday,2021-08-18,3
4056,1002,Unoccupied,6,0,Wednesday,2021-08-18,3
4057,1002,Unoccupied,6,15,Wednesday,2021-08-18,3
4058,1002,Present,6,30,Wednesday,2021-08-18,3
4059,1002,Unoccupied,6,45,Wednesday,2021-08-18,3
4060,1002,Unoccupied,7,0,Wednesday,2021-08-18,3
4061,1002,Present,7,15,Wednesday,2021-08-18,3
4062,1002,Present,7,30,Wednesday,2021-08-18,3
4063,1002,Unoccupied,7,45,Wednesday,2021-08-18,3
4064,1002,Unoccupied,8,0,Wednesday,2021-08-18,3
4065,1002,Present,8,15,Wednesday,2021-08-18,3
4066,1002,Unoccupied,8,30,Wednesday,2021-08-18,3
4067,1002,Unoccupied,8,45,Wednesday,2021-08-18,3
4068,1002,Unoccupied,9,0,Wednesday,2021-08-18,3
4069,1002,Unoccupied,9,15,Wednesday,2021-08-18,3
4070,1002,Unoccupied,9,30,Wednesday,2021-08-18,3
4071,1002,Unoccupied,9,45,Wednesday,2021-08-18,3
4072,1002,Present,10,0,Wednesday,2021-08-18,3
4073,1002,Present,10,15,Wednesday,2021-08-18,3
4074,1002,Unoccupied,10,30,Wednesday,2021-08-18,3
4075,1002,Present,10,45,Wednesday,2021-08-18,3
4076,1002,Present,11,0,Wednesday,2021-08-18,3
4077,1002,Present,11,15,Wednesday,2021-08-18,3
4078,1002,Unoccupied,11,30,Wednesday,2021-08-18,3
4079,1002,Unoccupied,11,45,Wednesday,2021-08-18,3
4080,1002,Unoccupied,12,0,Wednesday,2021-08-18,3
4081,1002,Present,12,15,Wednesday,2021-08-18,3
4082,1002,Present,12,30,Wednesday,2021-08-18,3
4083,1002,Unoccupied,12,45,Wednesday,2021-08-18,3
4084,1002,Present,13,0,Wednesday,2021-08-18,3
4085,1002,Present,13,15,Wednesday,2021-08-18,3
4086,1002,Unoccupied,13,30,Wednesday,2021-08-18,3
4087,1002,Unoccupied,13,45,Wednesday,2021-08-18,3
4088,1002,Unoccupied,14,0,Wednesday,2021-08-18,3
4089,1002,Present,14,15,Wednesday,2021-08-18,3
4090,1002,Present,14,30,Wednesday,2021-08-18,3
4091,1002,Present,14,45,Wednesday,2021-08-18,3
4092,1002,Unoccupied,15,0,Wednesday,2021-08-18,3
4093,1002,Present,15,15,Wednesday,2021-08-18,3
4094,1002,Present,15,30,Wednesday,2021-08-18,3
4095,1002,Unoccupied,15,45,Wednesday,2021-08-18,3
4096,1002,Present,16,0,Wednesday,2021-08-18,3
4097,1002,Present,16,15,Wednesday,2021-08-18,3
4098,1002,Unoccupied,16,30,Wednesday,2021-08-18,3
4099,1002,Unoccupied,16,45,Wednesday,2021-08-18,3
4100,1002,Unoccupied,17,0,Wednesday,2021-08-18,3
4101,1002,Present,17,15,Wednesday,2021-08-18,3
4102,1002,Unoccupied,17,30,Wednesday,2021-08-18,3
4103,1002,Present,17,45,Wednesday,2021-08-18,3
4104,1002,Present,18,0,Wednesday,2021-08-18,3
4105,1002,Present,18,15,Wednesday,2021-08-18,3
4106,1002,Present,18,30,Wednesday,2021-08-18,3
4107,1002,Present,18,45,Wednesday,2021-08-18,3
4108,1002,Present,19,0,Wednesday,2021-08-18,3
4109,1002,Unoccupied,19,15,Wednesday,2021-08-18,3
4110,1002,Present,19,30,Wednesday,2021-08-18,3
4111,1002,Present,19,45,Wednesday,2021-08-18,3
4112,1002,Present,20,0,Wednesday,2021-08-18,3
4113,1002,Present,20,15,Wednesday,2021-08-18,3
4114,1002,Unoccupied,20,30,Wednesday,2021-08-18,3
4115,1002,Unoccupied,20,45,Wednesday,2021-08-18,3
4116,1002,Present,21,0,Wednesday,2021-08-18,3
4117,1002,Present,21,15,Wednesday,2021-08-18,3
4118,1002,Present,21,30,Wednesday,2021-08-18,3
4119,1002,Present,21,45,Wednesday,2021-08-18,3
4120,1002,Present,22,0,Wednesday,2021-08-18,3
4121,1002,Unoccupied,22,15,Wednesday,2021-08-18,3
4122,1002,Unoccupied,22,30,Wednesday,2021-08-18,3
4123,1002,Present,22,45,Wednesday,2021-08-18,3
4124,1002,Unoccupied,23,0,Wednesday,2021-08-18,3
4125,1002,Unoccupied,23,15,Wednesday,2021-08-18,3
4126,1002,Present,23,30,Wednesday,2021-08-18,3
4127,1002,Present,23,45,Wednesday,2021-08-18,3
4128,1002,Unoccupied,0,0,Thursday,2021-08-19,3
4129,1002,Present,0,15,Thursday,2021-08-19,3
4130,1002,Present,0,30,Thursday,2021-08-19,3
4131,1002,Unoccupied,0,45,Thursday,2021-08-19,3
4132,1002,Unoccupied,1,0,Thursday,2021-08-19,3
4133,1002,Unoccupied,1,15,Thursday,2021-08-19,3
4134,1002,Unoccupied,1,30,Thursday,2021-08-19,3
4135,1002,Unoccupied,1,45,Thursday,2021-08-19,3
4136,1002,Unoccupied,2,0,Thursday,2021-08-19,3
4137,1002,Unoccupied,2,15,Thursday,2021-08-19,3
4138,1002,Present,2,30,Thursday,2021-08-19,3
4139,1002,Present,2,45,Thursday,2021-08-19,3
4140,1002,Present,3,0,Thursday,2021-08-19,3
4141,1002,Unoccupied,3,15,Thursday,2021-08-19,3
4142,1002,Unoccupied,3,30,Thursday,2021-08-19,3
4143,1002,Unoccupied,3,45,Thursday,2021-08-19,3
4144,1002,Present,4,0,Thursday,2021-08-19,3
4145,1002,Unoccupied,4,15,Thursday,2021-08-19,3
4146,1002,Unoccupied,4,30,Thursday,2021-08-19,3
4147,1002,Unoccupied,4,45,Thursday,2021-08-19,3
4148,1002,Present,5,0,Thursday,2021-08-19,3
4149,1002,Unoccupied,5,15,Thursday,2021-08-19,3
4150,1002,Present,5,30,Thursday,2021-08-19,3
4151,1002,Unoccupied,5,45,Thursday,2021-08-19,3
4152,1002,Present,6,0,Thursday,2021-08-19,3
4153,1002,Unoccupied,6,15,Thursday,2021-08-19,3
4154,1002,Present,6,30,Thursday,2021-08-19,3
4155,1002,Present,6,45,Thursday,2021-08-19,3
4156,1002,Unoccupied,7,0,Thursday,2021-08-19,3
4157,1002,Present,7,15,Thursday,2021-08-19,3
4158,1002,Present,7,30,Thursday,2021-08-19,3
4159,1002,Unoccupied,7,45,Thursday,2021-08-19,3
4160,1002,Unoccupied,8,0,Thursday,2021-08-19,3
4161,1002,Present,8,15,Thursday,2021-08-19,3
4162,1002,Present,8,30,Thursday,2021-08-19,3
4163,1002,Unoccupied,8,45,Thursday,2021-08-19,3
4164,1002,Unoccupied,9,0,Thursday,2021-08-19,3
4165,1002,Unoccupied,9,15,Thursday,2021-08-19,3
4166,1002,Present,9,30,Thursday,2021-08-19,3
4167,1002,Unoccupied,9,45,Thursday,2021-08-19,3
4168,1002,Present,10,0,Thursday,2021-08-19,3
4169,1002,Present,10,15,Thursday,2021-08-19,3
4170,1002,Present,10,30,Thursday,2021-08-19,3
4171,1002,Unoccupied,10,45,Thursday,2021-08-19,3
4172,1002,Present,11,0,Thursday,2021-08-19,3
4173,1002,Present,11,15,Thursday,2021-08-19,3
4174,1002,Present,11,30,Thursday,2021-08-19,3
4175,1002,Unoccupied,11,45,Thursday,2021-08-19,3
4176,1002,Present,12,0,Thursday,2021-08-19,3
4177,1002,Unoccupied,12,15,Thursday,2021-08-19,3
4178,1002,Present,12,30,Thursday,2021-08-19,3
4179,1002,Present,12,45,Thursday,2021-08-19,3
