stop_id,stop_name,stop_lat,stop_lon
"15825","Kristen Cl/High Street Rd (Glen Waverley)","-37.87674826","145.18716153"
"15827","Nortons Lane/High Street Rd (Wantirna South)","-37.87694071","145.20028858"
"15828","Dandenong Valley Parklands/High Street Rd (Wantirna South)","-37.87695660","145.20427888"
"1583","Bronsdon Ct/Romano Ave (Mill Park)","-37.65351664","145.05254655"
"15830","Cathies Lane/High Street Rd (Wantirna South)","-37.87693938","145.21380695"
"15831","High Street Rd/Cathies Lane (Wantirna South)","-37.87607234","145.21546509"
"15832","Tandragee Cl/Cathies Lane (Wantirna South)","-37.87364698","145.21479600"
"15833","Sylvana St/Cathies Lane (Wantirna South)","-37.87069751","145.21462845"
"15834","Sutton Ave/Dorset Rd (Boronia)","-37.87065446","145.28506938"
"15835","Tulip Cres/Dorset Rd (Boronia)","-37.86803415","145.28522108"
"15836","Cypress Ave/Dorset Rd (Boronia)","-37.86596306","145.28533730"
"15837","Park Cres/Dorset Rd (Boronia)","-37.86476568","145.28542189"
"15838","Dorset Rd/Chandler Rd (Boronia)","-37.85989659","145.28710337"
"1584","Romano Ave/Manning Clark Rd (Mill Park)","-37.65341417","145.05562103"
"15840","Albert Ave/Boronia Rd (Boronia)","-37.86293361","145.29268269"
"15841","Moncoe St/Boronia Rd (Boronia)","-37.86294911","145.29624036"
"15842","Burston Rd/Forest Rd (Boronia)","-37.86191670","145.30150448"
"15843","Mount View Rd/Forest Rd (Boronia)","-37.86161777","145.30389847"
"15844","Carnarvon Ave/Forest Rd (The Basin)","-37.86086037","145.30888329"
"15845","Stuart St/Forest Rd (The Basin)","-37.85916812","145.31153636"
"15846","Conyers St/Forest Rd (The Basin)","-37.85665315","145.31463998"
"15847","St Bernadettes PS/Mountain Hwy (The Basin)","-37.85254543","145.31099414"
"15848","Goodwin St/Mountain Hwy (The Basin)","-37.85131899","145.30905585"
"15849","Miller Park/Mountain Hwy (Boronia)","-37.84842456","145.30518959"
"1585","Roe Way/Manning Clark Rd (Mill Park)","-37.65235414","145.05637411"
"15850","Dorrigo Dr/Mountain Hwy (Boronia)","-37.84659737","145.30284477"
"15851","Landscape Dr/Mountain Hwy (Boronia)","-37.84354633","145.29938035"
"15852","Baldwin Ave/Mountain Hwy (Boronia)","-37.84086000","145.29621464"
"15853","Army Rd/Mountain Hwy (Boronia)","-37.83824116","145.29211579"
"15854","Weyburn Rd/Mountain Hwy (Boronia)","-37.83777089","145.28889937"
"15855","Dorset Rd/Mountain Hwy (Bayswater)","-37.83764330","145.28632278"
"15856","Jersey Rd/Mountain Hwy (Bayswater)","-37.83796866","145.28144025"
"1586","Border Dr/Manning Clark Rd (Mill Park)","-37.65175412","145.05879273"
"15860","Wandinong Sanctuary/Canterbury Rd (Blackburn South)","-37.83224759","145.15241371"
"15861","Lavelle St/Blackburn Rd (Blackburn South)","-37.83364867","145.15670798"
"15863","Cornwall St/Blackburn Rd (Blackburn South)","-37.83612067","145.15630555"
"15864","Faulkner St/Blackburn Rd (Blackburn South)","-37.83848474","145.15591715"
"15865","Vicki St/Blackburn Rd (Blackburn South)","-37.84144158","145.15540031"
"15867","Hawthorn Rd/Blackburn Rd (Blackburn South)","-37.84477553","145.15479448"
"15868","Eley Rd/Blackburn Rd (Burwood East)","-37.84786644","145.15305815"
"1587","Farnham Cres/The Fred Hollows Way (Mill Park)","-37.65371004","145.06045340"
"15870","Bellevue Ave/Blackburn Rd (Burwood East)","-37.85186450","145.15227645"
"15871","Ray Rd/Blackburn Rd (Burwood East)","-37.85488330","145.15168960"
"15872","Alice St/Blackburn Rd (Burwood East)","-37.85719311","145.15129092"
"15873","Highbury Park/Blackburn Rd (Burwood East)","-37.85874800","145.15102474"
"15874","Cypress Ave/Blackburn Rd (Glen Waverley)","-37.86228839","145.15036790"
"15876","Cherry St/Blackburn Rd (Glen Waverley)","-37.86590030","145.14967511"
"15877","Utah Rd/Blackburn Rd (Glen Waverley)","-37.86859567","145.14915296"
"15878","Tambo Ct/Blackburn Rd (Glen Waverley)","-37.87014983","145.14884122"
"15879","High Street Rd/Blackburn Rd (Glen Waverley)","-37.87151571","145.14859103"
"1588","Moorhead Dr/Morang Dr (Mill Park)","-37.65576398","145.05985585"
"15881","Syndal Station/Blackburn Rd (Glen Waverley)","-37.87578503","145.14787021"
"15882","Monash Medical Centre/Clayton Rd (Clayton)","-37.92087319","145.12069960"
"15883","Savige Ave/Blackburn Rd (Glen Waverley)","-37.88068081","145.14687208"
"15884","Waverley Private Hospital/Blackburn Rd (Glen Waverley)","-37.88497589","145.14607081"
"15886","Old Forest Rd/Forest Rd (The Basin)","-37.86135639","145.30828086"
"15887","Harrison St/Forest Rd (The Basin)","-37.85920595","145.31166054"
"15888","Mountain Hwy/Forest Rd (The Basin)","-37.85603047","145.31521112"
"15889","The Basin PS/Mountain Hwy (The Basin)","-37.85082449","145.30851023"
"1589","Mill Park Leisure Centre/Morang Dr (Mill Park)","-37.65843432","145.05619288"
"15890","Beresford Dr/Mountain Hwy (Boronia)","-37.84699393","145.30347212"
"15891","Landscape Dr/Mountain Hwy (Boronia)","-37.84270649","145.29863822"
"15892","Kalman Dr/Mountain Hwy (Boronia)","-37.84045998","145.29597384"
"15893","Army Rd/Mountain Hwy (Boronia)","-37.83817612","145.29198092"
"15894","Wedmore Rd/Mountain Hwy (Boronia)","-37.83785214","145.28890885"
"15895","Mountain Hwy/Dorset Rd (Bayswater)","-37.83764544","145.28523183"
"15896","Jersey Rd/Mountain Hwy (Bayswater)","-37.83781307","145.28065977"
"15897","Dunlop Ct/Mountain Hwy (Bayswater)","-37.83822081","145.27526393"
"159","Crampton Cres/Childs Rd (Mill Park)","-37.66260245","145.04882884"
"15900","Holland Rd/Canterbury Rd (Blackburn South)","-37.83236604","145.15192217"
"15901","Blackburn Rd/Canterbury Rd (Blackburn South)","-37.83276411","145.15546874"
"15902","Alan St/Blackburn Rd (Blackburn South)","-37.83499301","145.15623136"
"15904","Boyd (South) St/Blackburn Rd (Blackburn South)","-37.83693439","145.15589894"
"15905","Brazeel St/Blackburn Rd (Blackburn South)","-37.83889396","145.15557742"
"15906","Bond Ave/Blackburn Rd (Blackburn South)","-37.84084417","145.15523337"
"15907","Finch Pl/Blackburn Rd (Blackburn South)","-37.84347742","145.15477001"
"15908","Hawthorn Rd/Blackburn Rd (Blackburn South)","-37.84503090","145.15441308"
"15909","Eley Rd/Blackburn Rd (Blackburn South)","-37.84770055","145.15282362"
"1591","Pindari Ave/Morang Dr (Mill Park)","-37.66000071","145.05499575"
"15911","Bellevue Ave/Blackburn Rd (Burwood East)","-37.85159086","145.15206733"
"15912","Burwood Hwy/Blackburn Rd (Burwood East)","-37.85377330","145.15159230"
"15913","Witchwood Cres/Blackburn Rd (Burwood East)","-37.85609248","145.15121612"
"15914","Highbury Park/Blackburn Rd (Burwood East)","-37.85918459","145.15070693"
"15915","Tally Ho Shops/Blackburn Rd (Glen Waverley)","-37.86208842","145.15025923"
"15917","Bizley St/Blackburn Rd (Glen Waverley)","-37.86543079","145.14961864"
"15918","Utah Rd/Blackburn Rd (Glen Waverley)","-37.86819787","145.14907197"
"15920","Doon Ave/Blackburn Rd (Glen Waverley)","-37.87107322","145.14853390"
"15921","High Street Rd/Blackburn Rd (Mount Waverley)","-37.87263657","145.14823328"
"15922","Syndal Station/Blackburn Rd (Glen Waverley)","-37.87622125","145.14752957"
"15923","Savige Ave/Blackburn Rd (Mount Waverley)","-37.88029220","145.14680223"
"15924","Waverley Private Hospital/Blackburn Rd (Mount Waverley)","-37.88448764","145.14596935"
"15926","Waverley Rd/Blackburn Rd (Mount Waverley)","-37.88842363","145.14525658"
"15927","Pinewood SC/Blackburn Rd (Mount Waverley)","-37.89111806","145.14467724"
"15928","Alexis Ct/Cathies Lane (Wantirna South)","-37.86793964","145.21461544"
"15929","Miriam Cl/Cathies Lane (Wantirna South)","-37.86583992","145.21462065"
"1593","Marshall Dr/Childs Rd (Mill Park)","-37.66348920","145.05668454"
"15930","Burwood Hwy/Cathies Lane (Wantirna South)","-37.86276725","145.21464933"
"15931","Vermont South SC/Hanover Rd (Vermont South)","-37.85589674","145.18379657"
"15932","Felgate Pde/Hanover Rd (Vermont South)","-37.85133337","145.18709091"
"15933","Hawthorn Rd/Terrara Rd (Vermont South)","-37.84838781","145.18893601"
"15934","Nurlendi Rd/Terrara Rd (Vermont)","-37.84652810","145.18931108"
"15935","Condev Ct/Terrara Rd (Vermont)","-37.84093853","145.19034554"
"15936","Vermont Reserve/Terrara Rd (Vermont)","-37.83832400","145.19086398"
"15937","Coolgardie Ave/Malvern Rd (Malvern East)","-37.87522507","145.06544699"
"15938","Malvern Rd/Winton Rd (Malvern East)","-37.87400115","145.06500152"
"15939","Stanley Grose Dr/Winton Rd (Malvern East)","-37.87296524","145.06722278"
"15940","Pitt St/Winton Rd (Ashburton)","-37.87265067","145.06947062"
"15941","Winton Rd/Solway St (Ashburton)","-37.87268402","145.07150473"
"15942","St Georges Cres/Solway St (Ashburton)","-37.87070636","145.07180641"
"15943","Chamberlain St/Albion Rd (Ashburton)","-37.86951863","145.07026857"
"15944","Park Rd/Jack Rd (Cheltenham)","-37.96347921","145.04215490"
"15945","Victoria Golf Club/Park Rd (Cheltenham)","-37.96409295","145.04546235"
"15946","Cheltenham Golf Club/Park Rd (Cheltenham)","-37.96436590","145.04778857"
"15947","Cheltenham Park/Park Rd (Cheltenham)","-37.96464422","145.04989840"
"15948","Cheltenham Railway Station/Park Rd (Cheltenham)","-37.96497210","145.05282649"
"15949","Nepean Hwy/Rowans Rd (Highett)","-37.94885222","145.04697023"
"15950","Mason Ct/Rowans Rd (Highett)","-37.94921317","145.04971472"
"15951","Centre Ct/Rowans Rd (Highett)","-37.94826145","145.05101448"
"15952","Wickham Rd/Rowans Rd (Highett)","-37.94580950","145.05151171"
"15953","Isabella St/Rowans Rd (Moorabbin)","-37.94318620","145.05200204"
"15954","G R Bricker Reserve/Rowans Rd (Moorabbin)","-37.93976635","145.05391298"
"15955","Barbara St/Rowans Rd (Moorabbin)","-37.93692541","145.05595640"
"15956","South Rd/East Boundary Rd (Bentleigh East)","-37.93499924","145.05609818"
"15957","Abbin Ave/East Boundary Rd (Bentleigh East)","-37.93215147","145.05663968"
"15959","Purtell St/East Boundary Rd (Bentleigh East)","-37.92669012","145.05771640"
"15960","Moray St/East Boundary Rd (Bentleigh East)","-37.92414879","145.05826108"
"15961","East Boundary Rd/Centre Rd (Bentleigh East)","-37.92119253","145.05987461"
"15962","Monash Medical Centre/11 Gardeners Rd (Bentleigh East)","-37.91971332","145.06198389"
"15963","Bailey Reserve/Stockdale Ave (Bentleigh East)","-37.91649523","145.06302390"
"15964","Stockdale Ave/Marlborough St (Bentleigh East)","-37.91725261","145.06688307"
"15965","Castlewood St/Marlborough St (Bentleigh East)","-37.91551012","145.06723582"
"15966","Latham St/Marlborough St (Bentleigh East)","-37.91379447","145.06757648"
"15967","Marlborough Street Reserve/Marlborough St (Bentleigh East)","-37.91156668","145.06801013"
"15968","Blenheim St/Marlborough St (Bentleigh East)","-37.90934938","145.06853448"
"15969","North Rd/Marlborough St (Bentleigh East)","-37.90772473","145.06892956"
"1597","Madigan Cres/Roycroft Ave (Mill Park)","-37.66907471","145.05820545"
"15970","Duncan MacKinnon Reserve/Crosbie Rd (Murrumbeena)","-37.90592267","145.06565554"
"15971","Wallace Ave/Crosbie Rd (Murrumbeena)","-37.90384397","145.06474324"
"15972","St Patricks PS/Murrumbeena Rd (Murrumbeena)","-37.90210342","145.06411782"
"15973","Woornack Rd/Murrumbeena Rd (Murrumbeena)","-37.89904934","145.06472099"
"15974","Hethersett Gr/Murrumbeena Rd (Murrumbeena)","-37.89582372","145.06530585"
"15975","McLaurin Rd/Murrumbeena Rd (Murrumbeena)","-37.89424244","145.06559743"
"15976","McLaurin Rd/Murrumbeena Rd (Murrumbeena)","-37.89296706","145.06585825"
"15977","Blackwood St/Murrumbeena Rd (Murrumbeena)","-37.88706417","145.06694513"
"15979","Hampton PS/Ludstone St (Hampton)","-37.93297406","145.00351754"
"1598","Landy Cl/Roycroft Ave (Mill Park)","-37.66831214","145.05404186"
"15980","Favril St/Ludstone St (Hampton)","-37.93331072","145.00636428"
"15981","Passchendaele St/Ludstone St (Hampton)","-37.93355238","145.00839440"
"15982","Lagnicourt St/Ludstone St (Hampton)","-37.93389408","145.01101349"
"15983","Prince St/Ludstone St (Hampton)","-37.93434500","145.01476746"
"15984","Earlsfield Rd/Ludstone St (Hampton)","-37.93460817","145.01701324"
"15985","Chislehurst Rd/Ludstone St (Hampton)","-37.93506331","145.02049411"
"15986","Bluff Rd/Ludstone St (Hampton)","-37.93543232","145.02368149"
"15987","Fewster Rd/Bluff Rd (Hampton)","-37.93838049","145.02376182"
"15988","Thomas St/Bluff Rd (Hampton)","-37.94107551","145.02325722"
"15989","Bluff Rd/Wickham Rd (Hampton East)","-37.94280093","145.02350684"
"1599","Cuthbert Dr/Roycroft Ave (Mill Park)","-37.66747712","145.05150146"
"15990","Saltair St/Wickham Rd (Hampton East)","-37.94312410","145.02611545"
"15991","Leith Cres/Wickham Rd (Hampton East)","-37.94342882","145.02870182"
"15992","Spring Rd/Wickham Rd (Hampton East)","-37.94382996","145.03220737"
"15993","Maroona Rd/Wickham Rd (Highett)","-37.94413302","145.03470280"
"15994","Worthing Rd/Wickham Rd (Highett)","-37.94459278","145.03849136"
"15995","Dart St/Worthing Rd (Highett)","-37.94564886","145.03913468"
"15996","Livingston St/Worthing Rd (Highett)","-37.94750757","145.03873248"
"15997","Patty St/Swanston St (Mentone)","-37.97807121","145.06624465"
"15998","Collins St/Swanston St (Mentone)","-37.98047931","145.06581711"
"15999","Nepean Hwy/Parkers Rd (Parkdale)","-37.99120744","145.08037253"
"16","Earlwood St/Howard Rd (Dingley Village)","-37.97907177","145.12185732"
"160","Morang Dr/Childs Rd (Mill Park)","-37.66247233","145.05131492"
"1600","Konrads Cres/Roycroft Ave (Mill Park)","-37.66771028","145.04816222"
"16000","Beacon St/Imes St (Parkdale)","-37.99014033","145.08290544"
"16001","Ellen St/Chandler St (Parkdale)","-37.99055642","145.08465957"
"16002","Wild St/Victoria St (Parkdale)","-37.99152889","145.08737854"
"16003","Warren Rd/Morris St (Parkdale)","-37.99374217","145.09214929"
"16004","Elliot St/Warren Rd (Parkdale)","-37.99627468","145.09216338"
"16006","Wingate St/East Boundary Rd (Bentleigh East)","-37.93447567","145.05658985"
"16007","South Rd/Rowans Rd (Moorabbin)","-37.93629956","145.05625735"
"16008","G R Bricker Reserve/Rowans Rd (Moorabbin)","-37.93991048","145.05390918"
"1601","Sycamore St/Roycroft Ave (Mill Park)","-37.67016951","145.04700939"
"16010","Wickham Rd/Rowans Rd (Moorabbin)","-37.94568641","145.05169704"
"16011","South Ct/Rowans Rd (Highett)","-37.94828211","145.05117326"
"16012","Mason Ct/Rowans Rd (Highett)","-37.94933084","145.04974575"
"16013","Nepean Hwy/Rowans Rd (Highett)","-37.94898097","145.04712614"
"16014","Charman Rd/Park Rd (Cheltenham)","-37.96536144","145.05511556"
"16015","Cheltenham Railway Station/Park Rd (Cheltenham)","-37.96513857","145.05308390"
"16016","Cheltenham Golf Club/Park Rd (Cheltenham)","-37.96454303","145.04760175"
"16017","Victoria Golf Club/Park Rd (Cheltenham)","-37.96423299","145.04575458"
"16018","Park Rd/Jack Rd (Cheltenham)","-37.96325118","145.04199022"
"16019","Stuart Ave/Jack Rd (Cheltenham)","-37.96069270","145.04258176"
"1602","Nandina Ct/Roycroft Ave (Mill Park)","-37.67325761","145.04900329"
"16020","Luxmoore St/Jack Rd (Cheltenham)","-37.95894957","145.04288983"
"16021","Bay Rd/Jack Rd (Cheltenham)","-37.95660537","145.04336179"
"16022","Hamlet St/Bay Rd (Cheltenham)","-37.95619107","145.04121030"
"16023","Reserve Rd/Bay Rd (Cheltenham)","-37.95588339","145.03843003"
"16024","Cloyne St/Bay Rd (Cheltenham)","-37.95552263","145.03517318"
"16025","Avoca St/Bay Rd (Cheltenham)","-37.95520656","145.03243871"
"16026","Aberdeen Rd/Bay Rd (Sandringham)","-37.95484887","145.02937532"
"16027","Bay Rd Heathland Sanctuary/Bay Rd (Sandringham)","-37.95444801","145.02589201"
"16028","Lansell Ave/Bay Rd (Sandringham)","-37.95408805","145.02270356"
"16029","Bluff Rd/Bay Rd (Sandringham)","-37.95379335","145.02018487"
"1603","Holly Cl/Roycroft Ave (Mill Park)","-37.67343097","145.05131172"
"16030","McLauchlin Ave/Bay Rd (Sandringham)","-37.95347943","145.01759842"
"16031","John Batman Gardens/Bay Rd (Sandringham)","-37.95323945","145.01565873"
"16033","Gladstone St/Bay Rd (Sandringham)","-37.95287156","145.01255026"
"16034","Sacred Heart PS/Bay Rd (Sandringham)","-37.95242112","145.00882949"
"16035","Patterson Lakes Ret Village/McLeod Rd (Patterson Lakes)","-38.07024409","145.13891791"
"16036","Lakeview SC/Thompson Rd (Patterson Lakes)","-38.06844379","145.14360294"
"1604","Conifer Cl/Garden Grove Dr (Mill Park)","-37.67391975","145.05362325"
"16040","Eighth Ave/Fourth Ave (Chelsea Heights)","-38.04050466","145.13317614"
"16041","Georgiana Cl/Amaroo Dr (Chelsea Heights)","-38.03908221","145.13212979"
"16042","Tikanti Ct/Amaroo Dr (Chelsea Heights)","-38.03647427","145.13077180"
"16043","Bradina Ct/Amaroo Dr (Chelsea Heights)","-38.03549836","145.13343999"
"16044","Springvale Rd/Wells Rd (Chelsea Heights)","-38.02882468","145.13142197"
"16045","Gilchrist Way/Wells Rd (Aspendale Gardens)","-38.02577481","145.12834377"
"16046","Llewellyn Ave/Wells Rd (Aspendale Gardens)","-38.02428775","145.12663861"
"16047","Nurten Pde/Wells Rd (Aspendale Gardens)","-38.02174494","145.12371873"
"1605","McKimmies Rd/Garden Grove Dr (Mill Park)","-37.67710298","145.05428842"
"16050","Bianca Dr/Wells Rd (Aspendale Gardens)","-38.01817711","145.11419557"
"16051","Langslow Rd/Wells Rd (Aspendale Gardens)","-38.01735622","145.11077652"
"16053","Barkly St/Collocott St (Mordialloc)","-38.00100857","145.08789529"
"16054","Warren Rd/Collocott St (Mordialloc)","-38.00056765","145.09070829"
"16055","White St/Warren Rd (Parkdale)","-37.99867074","145.09154327"
"16056","Elliot St/Warren Rd (Parkdale)","-37.99619121","145.09201750"
"16057","Warren Rd/Morris St (Parkdale)","-37.99381257","145.09204498"
"16058","Davey St/Morris St (Parkdale)","-37.99342659","145.08880960"
"16059","Victory Lane/Victoria St (Parkdale)","-37.99166499","145.08798991"
"16060","Gerry Green Reserve/Chandler St (Parkdale)","-37.99025842","145.08462177"
"16061","Beacon St/Imes St (Parkdale)","-37.99043787","145.08236251"
"16064","Lightwood Dr/Burwood Hwy (Ferntree Gully)","-37.87781843","145.26290279"
"16065","Dorset Rd/Burwood Hwy (Ferntree Gully)","-37.88503903","145.28330302"
"16066","Glenfern Rd/Burwood Hwy (Ferntree Gully)","-37.88898370","145.28869246"
"16067","Lynne Ave/Burwood Hwy (Wantirna South)","-37.87088287","145.24070357"
"16068","Springvale Rd/Burwood Hwy (Burwood East)","-37.85491579","145.16818093"
"1607","RMIT Bundoora Campus West/McKimmies Rd (Mill Park)","-37.67810552","145.06263027"
"16070","Brentwood Sec Col/Watsons Rd (Glen Waverley)","-37.89877401","145.16857258"
"16071","Capella Ct/Watsons Rd (Glen Waverley)","-37.89614179","145.16910409"
"16072","Clitus St/Watsons Rd (Glen Waverley)","-37.89436254","145.16943248"
"16073","Mannering Dr/Watsons Rd (Glen Waverley)","-37.89231374","145.16981301"
"16074","Waverley Rd/Watsons Rd (Glen Waverley)","-37.89007646","145.17024367"
"1608","Plenty Rd/McKimmies Rd (Mill Park)","-37.67861846","145.06752668"
"16080","Cameron Ave/Merton St (Altona Meadows)","-37.86953993","144.77772655"
"16081","North Ave/Merton St (Altona Meadows)","-37.86476680","144.77835874"
"16082","Merton St/Alma Ave (Altona Meadows)","-37.86878147","144.77860191"
"16083","Rosebery St/Alma Ave (Altona Meadows)","-37.86918367","144.78320506"
"16084","Kurrajong Dr/Victoria St (Altona Meadows)","-37.86985873","144.78699300"
"16085","Banksia Ct/Victoria St (Altona Meadows)","-37.87263614","144.78661431"
"16087","Somers Pde/Maidstone St (Altona)","-37.86975933","144.81203903"
"16088","Linnet St/Maidstone St (Altona)","-37.86733391","144.81245181"
"16089","Westona Railway Station/Maidstone St (Altona)","-37.86437182","144.81259625"
"1609","Camira St/Warrigal Rd (Chadstone)","-37.89129131","145.08849730"
"16090","Maidstone St/Civic Pde (Altona)","-37.86310901","144.81253129"
"16094","Rose St/Civic Pde (Altona)","-37.86340629","144.82029736"
"16095","Hancock St/Civic Pde (Altona)","-37.86369555","144.82326694"
"16097","Civic Centre/Civic Pde (Altona)","-37.86446739","144.83041677"
"16099","Mount St/Civic Pde (Altona)","-37.86491283","144.83454130"
"161","Marshall Dr/Childs Rd (Mill Park)","-37.66368346","145.05644140"
"1610","Middle Rd/Warrigal Rd (Malvern East)","-37.88757065","145.08912796"
"16100","Seves St/Civic Pde (Altona)","-37.86530707","144.83784895"
"16101","Millers Rd/Kororoit Creek Rd (Altona)","-37.85058715","144.84647313"
"16102","Ganton Ct/Kororoit Creek Rd (Altona)","-37.85305332","144.85469797"
"16103","217 Kororoit Creek Rd (Williamstown North)","-37.85416294","144.85872326"
"16104","Southey St/Kororoit Creek Rd (Williamstown North)","-37.85541633","144.86422204"
"16105","Maddox Rd/Kororoit Creek Rd (Williamstown North)","-37.85565610","144.86651098"
"16106","Hobsons Bay Caravan Park/Kororoit Creek Rd (Williamstown North)","-37.85628974","144.87264159"
"16107","Merrett Dr/Kororoit Creek Rd (Williamstown)","-37.85696707","144.87921432"
"16108","Adeline St/Kororoit Creek Rd (Williamstown North)","-37.85720941","144.88166242"
"16109","Bayside College/Kororoit Creek Rd (Williamstown North)","-37.85747913","144.88413248"
"16110","23 Kororoit Creek Rd (Williamstown North)","-37.85778228","144.88796552"
"16111","Electra St/Ferguson St (Williamstown)","-37.85892819","144.89710534"
"1612","Dandenong Station/Foster St (Dandenong)","-37.98955127","145.20899535"
"16125","Cooinda St/Rutherford Pde (Warneet)","-38.22180426","145.31013194"
"1614","Malford Way/Police Rd (Mulgrave)","-37.93650368","145.18406726"
"16140","Cranbourne Racecourse/South Gippsland Hwy (Cranbourne)","-38.11588666","145.28505201"
"16146","Browns Rd/Craig Rd (Devon Meadows)","-38.15453613","145.29110876"
"1615","Springvale Crematorium/Police Rd (Mulgrave)","-37.93620027","145.18134386"
"16156","Highview Rd/Brady Rd (Bentleigh East)","-37.92978989","145.06645232"
"16157","Centre Rd/Blanche Dr (Vermont)","-37.83769013","145.20775421"
"16158","Beddoe Rd/Centre Rd (Vermont)","-37.83873118","145.20687674"
"16159","Uralla St/Centre Rd (Vermont)","-37.84005600","145.20569691"
"1616","Huxley Ave/Police Rd (Mulgrave)","-37.93587328","145.17884864"
"16161","Morack Rd/Boronia Rd (Vermont)","-37.83969127","145.20069432"
"16162","Lucerne St/Morack Rd (Vermont)","-37.84132165","145.20005241"
"16164","Nadia Pl/Morack Rd (Vermont South)","-37.84672109","145.19895512"
"16165","Kara Walk/Morack Rd (Vermont South)","-37.84750217","145.19758368"
"16166","Wynne Ct/Morack Rd (Vermont South)","-37.84830008","145.19672323"
"16167","Murchison Ave/Morack Rd (Vermont South)","-37.84978268","145.19643708"
"16168","Great Western Dr/George Rd (Vermont South)","-37.85043058","145.19402319"
"16169","Bellbird Dell Reserve/George Rd (Vermont South)","-37.85174735","145.19174067"
"1617","Bertrand Ave/Grovelands Dr (Mulgrave)","-37.93424609","145.18201783"
"16171","Hanover Reserve/Hanover Rd (Vermont South)","-37.85184711","145.18533939"
"16172","Pelham Dr/Hanover Rd (Vermont South)","-37.85372297","145.18425909"
"16173","Baird St/Albion Rd (Ashburton)","-37.86814184","145.06929274"
"16174","Dent St/Albion Rd (Ashburton)","-37.86606117","145.06771011"
"16175","Francis Cres/Albion Rd (Ashburton)","-37.86509439","145.06700785"
"16176","Saxby Rd/Albion Rd (Glen Iris)","-37.86410020","145.06628358"
"16177","Mons St/Albion Rd (Glen Iris)","-37.86328822","145.06567961"
"16178","Estella St/Albion Rd (Glen Iris)","-37.86199303","145.06473592"
"16179","Muswell Hill/Kerferd Rd (Glen Iris)","-37.85814312","145.06407507"
"1618","Hansworth St/Grovelands Dr (Mulgrave)","-37.93180272","145.18369369"
"16180","Florence St/Kerferd Rd (Glen Iris)","-37.85830197","145.06551445"
"16181","Southland St/Glen Iris Rd (Glen Iris)","-37.85605566","145.06701666"
"16182","Ferndale Rd/Glen Iris Rd (Glen Iris)","-37.85449275","145.06733027"
"16183","Valley Pde/Glen Iris Rd (Glen Iris)","-37.85255113","145.06763102"
"16184","Canterbury St/Camms Rd (Cranbourne)","-38.09827821","145.28447159"
"16189","Hunt Club Bvd/Narre Warren-Cranbourne Rd (Cranbourne East)","-38.10400492","145.29218413"
"1619","Fulwood Pl/Hansworth St (Mulgrave)","-37.93093608","145.18242933"
"16192","Knox Ret Village/Burwood Hwy (Knoxfield)","-37.87169701","145.24332175"
"16196","Waverley Rd/Blackburn Rd (Glen Waverley)","-37.88754726","145.14568793"
"16197","Marcella Ct/Blackburn Rd (Glen Waverley)","-37.88957777","145.14529584"
"16198","Pinewood SC/Blackburn Rd (Glen Waverley)","-37.89158036","145.14484758"
"16199","Avonhurst Dr/Blackburn Rd (Glen Waverley)","-37.89655842","145.14392654"
"162","St Francis Of Assisi Primary School/Childs Rd (Mill Park)","-37.66504809","145.05776623"
"1620","Huxley Ave/Hansworth St (Mulgrave)","-37.93066412","145.17882928"
"16200","Lionel Rd/Blackburn Rd (Glen Waverley)","-37.89938922","145.14342325"
"16201","Ferntree Gully Rd/Blackburn Rd (Notting Hill)","-37.90210274","145.14291151"
"16202","Samada St/Blackburn Rd (Notting Hill)","-37.90349579","145.14267176"
"16203","Normanby Rd/Blackburn Rd (Notting Hill)","-37.90612894","145.14220747"
"16205","Duerdin St/Blackburn Rd (Clayton)","-37.90912945","145.14160878"
"16206","Monash Biomedical Imaging/Blackburn Rd (Clayton)","-37.91178007","145.14110984"
"16209","Luntar Rd/Centre Rd (Oakleigh South)","-37.92433845","145.08467255"
"1621","Kambara Dr/Hansworth St (Mulgrave)","-37.93110388","145.17522304"
"16210","Warrigal Rd/Centre Rd (Oakleigh South)","-37.92392384","145.08134998"
"16211","Bradford St/Centre Rd (Bentleigh East)","-37.92355306","145.07795805"
"16212","Veronica St/Centre Rd (Bentleigh East)","-37.92339359","145.07647188"
"16213","Mackie Rd/Centre Rd (Bentleigh East)","-37.92291501","145.07255950"
"16214","Dover St/Centre Rd (Bentleigh East)","-37.92260339","145.07004209"
"16215","Chester St/Centre Rd (Bentleigh East)","-37.92221969","145.06698053"
"1622","Albany Dr/Hansworth St (Mulgrave)","-37.93088293","145.17318050"
"16225","Barkly St/Camms Rd (Cranbourne)","-38.09857589","145.28696209"
"16226","Highview Ave/Camms Rd (Cranbourne)","-38.09772222","145.27972922"
"1624","Police Rd/Albany Dr (Mulgrave)","-37.93449918","145.17160042"
"1625","Wellington Sec College/Police Rd (Mulgrave)","-37.93462737","145.16941260"
"1626","Caeser St/Police Rd (Mulgrave)","-37.93434237","145.16731469"
"1627","Nullawil St/Police Rd (Mulgrave)","-37.93396517","145.16335305"
"1628","Hannah Hostel For The Aged/Police Rd (Mulgrave)","-37.93334258","145.15869213"
"163","Mill Park Stables Shopping Centre/Childs Rd (Mill Park)","-37.66725774","145.05951124"
"1630","Hope St/Springvale Rd (Springvale)","-37.93707681","145.15487811"
"1631","Stephenson St/Springvale Rd (Springvale)","-37.94148017","145.15408522"
