date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2016-06-30,141078.46,115.11789547497186,141078.46,115.11789547497186,0.0,0.0,0.0,10.3,11.7,5.6,0.0,N,N
2016-07-01,136676.715,117.71204787918705,136676.715,117.71204787918705,0.0,0.0,0.0,7.3,14.1,7.1,6.4,N,N
2016-07-02,118683.565,90.45652377858721,118683.565,90.45652377858721,0.0,0.0,0.0,9.9,16.5,6.7,0.2,N,N
2016-07-03,112556.405,68.59708917275744,112556.405,68.59708917275744,0.0,0.0,0.0,10.9,16.7,7.8,0.0,N,N
2016-07-04,135712.245,124.13688556327395,135712.245,124.13688556327395,0.0,0.0,0.0,10.4,12.7,3.6,0.0,N,N
2016-07-05,142401.79499999998,147.18769194657978,142401.79499999998,147.18769194657978,0.0,0.0,0.0,8.2,12.8,1.8,0.6,N,N
2016-07-06,134056.095,116.68211161044191,134056.095,116.68211161044191,0.0,0.0,0.0,9.8,13.0,4.6,22.6,N,N
2016-07-07,138768.04499999998,176.91203624256585,138768.04499999998,176.91203624256585,0.0,0.0,0.0,10.5,13.7,4.1,3.8,N,N
2016-07-08,136690.05,114.84420297197931,136690.05,114.84420297197931,0.0,0.0,0.0,9.7,15.3,7.4,0.8,N,N
2016-07-09,122369.53500000002,105.54857608922023,122369.53500000002,105.54857608922023,0.0,0.0,0.0,5.3,15.2,9.5,0.2,N,N
2016-07-10,119218.22999999998,36.16721233153689,119218.22999999998,36.16721233153689,0.0,0.0,0.0,6.5,14.2,3.6,0.0,N,N
2016-07-11,128207.125,44.85808004391332,128207.125,44.85808004391332,0.0,0.0,0.0,8.3,16.0,7.6,3.6,N,N
2016-07-12,137582.195,49.159485717973894,132525.93000000002,56.63977689800025,5056.2649999999985,-146.9007574266776,0.041666668,10.7,13.7,8.1,0.0,Y,N
2016-07-13,145728.26,65.91496492135431,145728.26,65.91496492135431,0.0,0.0,0.0,4.5,12.0,9.0,0.4,Y,N
2016-07-14,144103.70500000002,76.11745262309529,144103.70500000002,76.11745262309529,0.0,0.0,0.0,6.6,14.0,7.8,1.0,Y,N
2016-07-15,141166.84999999995,79.50760047667002,141166.84999999995,79.50760047667002,0.0,0.0,0.0,8.8,14.1,7.2,0.0,Y,N
2016-07-16,120659.14999999998,73.69441876973275,120659.14999999998,73.69441876973275,0.0,0.0,0.0,7.8,13.7,10.2,0.0,Y,N
2016-07-17,113418.125,48.78840530162178,113418.125,48.78840530162178,0.0,0.0,0.0,3.1,16.1,10.3,0.0,Y,N
2016-07-18,127367.015,43.89151870325296,127367.015,43.89151870325296,0.0,0.0,0.0,9.6,17.7,8.8,0.0,Y,N
2016-07-19,137028.04999999993,49.45378979048452,137028.04999999993,49.45378979048452,0.0,0.0,0.0,12.6,16.0,5.7,0.0,Y,N
2016-07-20,136850.14000000007,52.331551942146326,136850.14000000007,52.331551942146326,0.0,0.0,0.0,9.8,16.1,9.2,1.8,Y,N
2016-07-21,136127.12499999994,44.9265328431053,136127.12499999994,44.9265328431053,0.0,0.0,0.0,6.9,18.1,7.4,1.8,Y,N
2016-07-22,128777.82,21.091718867814336,119021.91,23.660983860030466,9755.91,-10.253263473115268,0.104166664,9.2,18.3,5.1,7.8,Y,N
2016-07-23,119888.57499999998,62.70928692663168,114203.225,66.43652233376073,5685.35,-12.160739338826986,0.0625,7.5,11.6,9.0,2.8,Y,N
2016-07-24,120126.90499999998,52.22700853401658,120126.90499999998,52.22700853401658,0.0,0.0,0.0,4.7,11.4,10.3,0.8,Y,N
2016-07-25,138134.63500000007,37.98018660852145,138134.63500000007,37.98018660852145,0.0,0.0,0.0,6.3,14.3,7.5,0.0,Y,N
2016-07-26,146465.69000000006,47.97124595630553,146465.69000000006,47.97124595630553,0.0,0.0,0.0,6.5,11.0,7.2,4.8,Y,N
2016-07-27,143209.75499999998,36.39746277863544,143209.75499999998,36.39746277863544,0.0,0.0,0.0,7.5,12.9,6.9,0.4,Y,N
2016-07-28,142341.635,41.56189874979306,142341.635,41.56189874979306,0.0,0.0,0.0,6.9,15.2,6.3,0.0,Y,N
2016-07-29,139822.93000000002,33.8696819209124,139822.93000000002,33.8696819209124,0.0,0.0,0.0,10.2,15.3,5.0,0.0,Y,N
2016-07-30,121548.535,24.849528434053113,121548.535,24.849528434053113,0.0,0.0,0.0,9.1,13.8,8.5,2.4,Y,N
2016-07-31,114481.27999999998,33.778252085406464,114481.27999999998,33.778252085406464,0.0,0.0,0.0,10.3,17.0,11.3,2.0,Y,N
2016-08-01,137934.84499999994,45.979129369377276,137934.84499999994,45.979129369377276,0.0,0.0,0.0,11.2,14.4,5.2,2.8,Y,N
2016-08-02,137301.69,48.59799058445678,137301.69,48.59799058445678,0.0,0.0,0.0,8.5,13.4,11.2,14.4,Y,N
2016-08-03,140922.71500000005,58.02954936186121,140922.71500000005,58.02954936186121,0.0,0.0,0.0,8.7,12.8,8.4,2.8,Y,N
2016-08-04,142671.50999999998,51.565282190186394,142671.50999999998,51.565282190186394,0.0,0.0,0.0,4.9,14.6,11.1,0.8,Y,N
2016-08-05,145491.33,70.20311650048153,145491.33,70.20311650048153,0.0,0.0,0.0,3.4,14.6,8.7,0.0,Y,N
2016-08-06,130907.09499999994,54.398078297818785,130907.09499999994,54.398078297818785,0.0,0.0,0.0,5.8,14.4,7.0,0.0,Y,N
2016-08-07,120379.285,32.884789924196674,120379.285,32.884789924196674,0.0,0.0,0.0,7.6,16.6,10.4,0.0,Y,N
2016-08-08,138506.45,35.11782073109231,138506.45,35.11782073109231,0.0,0.0,0.0,5.0,14.2,8.0,0.0,Y,N
2016-08-09,132819.53499999995,29.29351973600872,127910.815,31.04191108976985,4908.72,-16.26584461937124,0.041666668,9.7,18.9,7.8,0.0,Y,N
2016-08-10,130616.66999999998,22.419440790750517,122614.305,24.15392658425948,8002.365,-4.156798871333662,0.083333336,9.6,15.3,11.3,0.0,Y,N
2016-08-11,138368.40000000002,39.80646362030637,133655.33000000002,41.25382175780046,4713.07,-1.2383605590411346,0.041666668,6.8,15.7,10.3,8.2,Y,N
2016-08-12,134885.67,41.09220006802798,134885.67,41.09220006802798,0.0,0.0,0.0,7.7,14.1,11.7,0.0,Y,N
2016-08-13,120382.805,38.810956075080654,120382.805,38.810956075080654,0.0,0.0,0.0,7.9,15.1,9.5,1.6,Y,N
2016-08-14,113066.245,33.06116000358905,113066.245,33.06116000358905,0.0,0.0,0.0,8.5,18.7,11.6,0.2,Y,N
2016-08-15,127906.24000000002,39.83893843099445,127906.24000000002,39.83893843099445,0.0,0.0,0.0,10.2,18.1,13.4,0.0,Y,N
2016-08-16,124975.11,24.45390446825772,119010.69999999998,25.942213219063497,5964.41,-5.243025529767404,0.0625,10.0,18.2,13.5,0.0,Y,N
2016-08-17,132561.21999999994,40.89160698996285,132561.21999999994,40.89160698996285,0.0,0.0,0.0,12.5,15.6,9.6,0.4,Y,N
2016-08-18,123434.50500000002,27.47109328951415,119405.44500000002,28.63825791529021,4029.06,-7.119062113743652,0.041666668,7.1,21.6,13.1,0.0,Y,N
2016-08-19,132569.74,27.601340812767678,132569.74,27.601340812767678,0.0,0.0,0.0,15.3,16.4,2.7,0.2,Y,N
2016-08-20,121052.06,25.00246694438741,118994.655,25.43475695357914,2057.405,0.0,0.020833334,6.9,13.6,9.7,9.4,Y,N
2016-08-21,119118.545,38.913255626989056,119118.545,38.913255626989056,0.0,0.0,0.0,9.5,14.8,7.0,1.2,Y,N
2016-08-22,139203.49999999994,59.99534067067282,139203.49999999994,59.99534067067282,0.0,0.0,0.0,7.8,16.0,8.7,5.6,Y,N
2016-08-23,138640.38999999998,73.18959370858664,138640.38999999998,73.18959370858664,0.0,0.0,0.0,7.0,13.4,14.2,11.0,Y,N
2016-08-24,141122.795,114.00395978020413,141122.795,114.00395978020413,0.0,0.0,0.0,3.7,12.7,14.0,0.0,Y,N
2016-08-25,139724.02500000002,74.66305514066032,139724.02500000002,74.66305514066032,0.0,0.0,0.0,6.5,13.0,13.5,1.2,Y,N
2016-08-26,139920.54499999998,67.62775329848809,139920.54499999998,67.62775329848809,0.0,0.0,0.0,7.2,14.4,8.8,0.6,Y,N
2016-08-27,119573.22000000002,31.808179610367603,119573.22000000002,31.808179610367603,0.0,0.0,0.0,9.3,16.3,11.7,0.0,Y,N
2016-08-28,114832.42500000002,29.447681034777414,114832.42500000002,29.447681034777414,0.0,0.0,0.0,10.5,19.0,12.2,0.0,Y,N
2016-08-29,125055.69,39.14237889935278,125055.69,39.14237889935278,0.0,0.0,0.0,8.7,20.4,14.2,0.0,Y,N
2016-08-30,133748.44,53.186930996354064,133748.44,53.186930996354064,0.0,0.0,0.0,10.2,16.8,5.2,0.0,Y,N
2016-08-31,128834.06499999994,32.559017398077145,128834.06499999994,32.559017398077145,0.0,0.0,0.0,12.8,20.2,10.1,0.8,Y,N
2016-09-01,134246.16500000007,46.8087878644429,134246.16500000007,46.8087878644429,0.0,0.0,0.0,11.6,15.5,8.8,0.0,Y,N
2016-09-02,135273.32499999992,52.63679288174518,135273.32499999992,52.63679288174518,0.0,0.0,0.0,9.6,15.0,9.6,0.4,Y,N
2016-09-03,118621.95999999995,35.27078286052601,118621.95999999995,35.27078286052601,0.0,0.0,0.0,10.0,15.7,12.9,0.2,Y,N
2016-09-04,110986.005,24.512107635552788,110986.005,24.512107635552788,0.0,0.0,0.0,10.1,16.9,10.0,0.2,Y,N
2016-09-05,127275.815,38.21246962629938,127275.815,38.21246962629938,0.0,0.0,0.0,12.8,18.4,11.7,0.0,Y,N
2016-09-06,129542.365,28.692645954086146,129542.365,28.692645954086146,0.0,0.0,0.0,9.2,21.5,15.8,0.0,Y,N
2016-09-07,123307.01999999995,24.18242138687643,123307.01999999995,24.18242138687643,0.0,0.0,0.0,9.6,21.0,16.7,0.0,Y,N
2016-09-08,117722.95,12.504319159518175,95788.615,20.170832980516533,21934.335000000006,-20.975826958054565,0.22916667,13.1,23.3,16.0,0.0,Y,N
2016-09-09,125432.605,23.400999273275083,125432.605,23.400999273275083,0.0,0.0,0.0,16.0,16.7,5.9,0.6,Y,N
2016-09-10,111412.99500000002,38.559908852643254,111412.99500000002,38.559908852643254,0.0,0.0,0.0,11.5,14.3,7.9,9.4,Y,N
2016-09-11,109125.21499999998,50.34788200646386,109125.21499999998,50.34788200646386,0.0,0.0,0.0,7.3,17.0,11.8,1.2,Y,N
2016-09-12,130967.28,68.17720323809121,130967.28,68.17720323809121,0.0,0.0,0.0,9.9,13.6,7.0,1.6,Y,N
2016-09-13,134720.155,62.06847555549504,134720.155,62.06847555549504,0.0,0.0,0.0,9.6,14.6,2.8,9.0,Y,N
2016-09-14,130650.87999999998,54.84052420351093,130650.87999999998,54.84052420351093,0.0,0.0,0.0,10.5,16.1,13.2,20.6,Y,N
2016-09-15,134234.45000000007,42.81991757592776,134234.45000000007,42.81991757592776,0.0,0.0,0.0,8.7,14.6,6.9,2.0,Y,N
2016-09-16,131734.10499999998,47.04374730712296,131734.10499999998,47.04374730712296,0.0,0.0,0.0,9.0,15.7,12.5,13.4,N,N
2016-09-17,106709.53999999998,36.02869125900082,106709.53999999998,36.02869125900082,0.0,0.0,0.0,11.1,19.8,18.8,0.0,N,N
2016-09-18,110314.625,48.34486635158304,110314.625,48.34486635158304,0.0,0.0,0.0,10.8,12.5,5.5,0.4,N,N
2016-09-19,127391.09,56.44254935333392,127391.09,56.44254935333392,0.0,0.0,0.0,8.5,16.3,16.2,0.2,N,N
2016-09-20,122664.30500000008,43.17737957142464,122664.30500000008,43.17737957142464,0.0,0.0,0.0,9.1,18.8,18.5,0.0,N,N
2016-09-21,127208.56999999992,52.2828345928266,127208.56999999992,52.2828345928266,0.0,0.0,0.0,10.9,15.2,8.8,1.2,N,N
2016-09-22,131357.34000000005,55.70187271377448,131357.34000000005,55.70187271377448,0.0,0.0,0.0,9.6,13.4,9.9,1.2,N,N
2016-09-23,127420.43000000008,46.538703272701206,127420.43000000008,46.538703272701206,0.0,0.0,0.0,9.8,16.5,16.5,0.6,N,N
2016-09-24,106776.27499999998,43.55659981723468,106776.27499999998,43.55659981723468,0.0,0.0,0.0,10.0,20.1,18.4,0.0,N,N
2016-09-25,105931.555,37.69847947054115,105931.555,37.69847947054115,0.0,0.0,0.0,9.5,14.7,17.1,5.8,N,N
2016-09-26,124343.19,47.67147026829535,124343.19,47.67147026829535,0.0,0.0,0.0,8.1,16.9,13.6,0.6,N,N
2016-09-27,126888.77,49.794504430533934,126888.77,49.794504430533934,0.0,0.0,0.0,7.4,14.8,13.4,12.6,N,N
2016-09-28,121143.25,32.431714719557206,121143.25,32.431714719557206,0.0,0.0,0.0,7.5,19.3,19.6,2.2,N,N
2016-09-29,122858.49,37.59600105495355,122858.49,37.59600105495355,0.0,0.0,0.0,12.5,16.7,16.2,1.8,N,N
2016-09-30,113439.775,33.0636926228036,113439.775,33.0636926228036,0.0,0.0,0.0,9.3,16.4,16.6,2.0,N,Y
2016-10-01,109181.26,20.4860958735043,109181.26,20.4860958735043,0.0,0.0,0.0,11.6,18.6,11.9,1.6,N,N
2016-10-02,97992.93,13.656870187471688,90684.65499999998,15.093827673491175,7308.275000000002,-4.1736019648959575,0.083333336,12.1,24.0,18.7,0.0,N,N
2016-10-03,115839.01000000002,21.601743627211594,113550.39500000002,23.507238122333263,2288.615,-72.94,0.020833334,11.1,15.9,13.7,9.2,N,N
2016-10-04,124089.47,23.00178132117092,112355.55999999998,29.381974239637106,11733.91,-38.09039922753797,0.125,10.6,17.1,13.2,2.0,Y,N
2016-10-05,128558.38499999998,41.11513272354813,128558.38499999998,41.11513272354813,0.0,0.0,0.0,8.0,17.1,7.5,2.8,Y,N
2016-10-06,115898.53999999998,30.189572804799784,115898.53999999998,30.189572804799784,0.0,0.0,0.0,9.7,27.2,22.6,0.0,Y,N
2016-10-07,116197.73,37.33910430048848,116197.73,37.33910430048848,0.0,0.0,0.0,14.1,22.5,7.8,0.0,Y,N
2016-10-08,101300.77500000002,35.210343819679544,101300.77500000002,35.210343819679544,0.0,0.0,0.0,9.7,16.9,23.0,0.0,Y,N
2016-10-09,94954.16,15.90301462252944,91594.945,16.603749492944182,3359.215,-3.2037623819850767,0.041666668,9.5,22.0,14.1,0.0,Y,N
2016-10-10,116831.43,27.654717773718943,109279.11000000002,29.955947772634676,7552.32,-5.643178261779162,0.083333336,13.0,16.8,18.4,0.8,Y,N
2016-10-11,124665.82,38.19994572730521,124665.82,38.19994572730521,0.0,0.0,0.0,7.5,15.1,16.7,1.4,Y,N
2016-10-12,128612.29999999994,44.770645537790706,128612.29999999994,44.770645537790706,0.0,0.0,0.0,10.2,15.4,12.9,0.0,Y,N
2016-10-13,128242.765,58.35308518301208,128242.765,58.35308518301208,0.0,0.0,0.0,6.8,14.6,22.8,4.2,Y,N
2016-10-14,121731.485,43.966506601394045,121731.485,43.966506601394045,0.0,0.0,0.0,5.2,22.7,24.5,0.2,Y,N
2016-10-15,97887.485,12.698328742433214,88673.46999999999,14.460174913646664,9214.015,-4.257256158146041,0.104166664,9.4,24.8,21.8,0.0,Y,N
2016-10-16,101793.03499999996,22.029095420919532,100052.43999999996,22.47496036278577,1740.595,-3.6,0.020833334,17.4,23.1,8.0,0.0,Y,N
2016-10-17,116042.845,29.59668163728665,116042.845,29.59668163728665,0.0,0.0,0.0,9.8,18.9,14.8,9.8,Y,N
2016-10-18,123265.44000000002,36.721212710148116,123265.44000000002,36.721212710148116,0.0,0.0,0.0,9.6,16.6,16.5,1.0,Y,N
2016-10-19,126362.045,60.683027820181294,126362.045,60.683027820181294,0.0,0.0,0.0,7.5,16.5,22.1,2.6,Y,N
2016-10-20,114867.16,27.42582622918509,112389.11,28.03053400458461,2478.05,0.0,0.020833334,6.8,21.8,25.6,0.0,Y,N
2016-10-21,122975.285,43.244732264291976,119216.825,44.867026127394354,3758.46,-8.213770307519571,0.041666668,14.8,17.6,1.9,0.0,Y,N
2016-10-22,114184.195,38.7111307624492,114184.195,38.7111307624492,0.0,0.0,0.0,6.9,13.2,16.9,16.4,Y,N
2016-10-23,111289.0,40.91855691173433,111289.0,40.91855691173433,0.0,0.0,0.0,7.9,14.1,18.7,8.8,Y,N
2016-10-24,125270.16499999998,66.5133661510704,125270.16499999998,66.5133661510704,0.0,0.0,0.0,9.4,17.1,20.3,0.4,Y,N
2016-10-25,117138.35499999994,37.02214640883425,117138.35499999994,37.02214640883425,0.0,0.0,0.0,9.6,25.7,23.1,0.2,Y,N
2016-10-26,121605.395,55.416352838622,121605.395,55.416352838622,0.0,0.0,0.0,16.5,18.5,9.0,0.0,Y,N
2016-10-27,120142.43,43.480540502635094,120142.43,43.480540502635094,0.0,0.0,0.0,10.1,15.4,25.8,0.2,Y,N
2016-10-28,119820.71,54.5097451158485,119820.71,54.5097451158485,0.0,0.0,0.0,6.3,16.6,26.5,0.0,Y,N
2016-10-29,104191.10499999998,21.28564823839809,104191.10499999998,21.28564823839809,0.0,0.0,0.0,9.3,25.6,25.8,0.0,Y,N
2016-10-30,94325.72,6.869134505413794,65215.145,14.167928444382053,29110.575,-9.482033585733019,0.33333334,12.7,28.0,19.5,0.0,Y,N
2016-10-31,110661.43000000002,19.080901121104244,110661.43000000002,19.080901121104244,0.0,0.0,0.0,7.9,17.5,19.0,1.8,Y,N
2016-11-01,104976.21000000002,17.418201961187197,104976.21000000002,17.418201961187197,0.0,0.0,0.0,9.4,18.4,17.7,0.4,Y,Y
2016-11-02,119904.48,46.645669007947,119904.48,46.645669007947,0.0,0.0,0.0,9.7,18.5,13.3,0.4,Y,N
2016-11-03,118677.495,60.221047587834576,118677.495,60.221047587834576,0.0,0.0,0.0,10.0,19.1,28.0,0.0,Y,N
2016-11-04,113666.485,25.95235019627817,113666.485,25.95235019627817,0.0,0.0,0.0,10.2,29.2,24.9,0.0,Y,N
2016-11-05,101810.74999999996,15.264687167612465,98124.42999999998,15.936836747484806,3686.32,-2.6269485014865777,0.041666668,10.0,16.8,10.8,0.0,Y,N
2016-11-06,96934.925,24.158761959118447,88023.655,28.324396062626576,8911.27,-16.98849754299892,0.104166664,11.5,21.4,25.2,0.0,Y,N
2016-11-07,116230.34,30.367057912331664,104936.88999999998,34.29450249573815,11293.45,-6.126114699228316,0.125,14.6,25.9,15.9,0.0,Y,N
2016-11-08,117794.595,53.922003026539535,117794.595,53.922003026539535,0.0,0.0,0.0,11.0,18.2,28.9,0.2,Y,N
2016-11-09,122131.11499999995,55.66220339305021,122131.11499999995,55.66220339305021,0.0,0.0,0.0,9.2,17.4,22.0,0.0,Y,N
2016-11-10,122634.52999999998,48.7069714561633,122634.52999999998,48.7069714561633,0.0,0.0,0.0,11.9,17.5,20.3,0.0,Y,N
2016-11-11,117953.885,26.82398291120296,117953.885,26.82398291120296,0.0,0.0,0.0,8.4,23.8,29.1,0.0,Y,N
2016-11-12,99907.32,10.832116257847776,77434.62500000001,20.379036929538948,22472.695,-22.063903650630245,0.22916667,13.2,25.5,17.0,2.0,Y,N
2016-11-13,96805.925,10.725641826675384,85044.935,14.807393344471366,11760.989999999998,-18.789925529228405,0.125,11.7,19.0,9.7,2.0,Y,N
2016-11-14,116817.15,39.49973783387113,116817.15,39.49973783387113,0.0,0.0,0.0,11.5,15.9,14.8,8.6,Y,N
2016-11-15,119905.59000000005,26.90838748677188,117939.02000000002,27.845798992140175,1966.57,-29.31,0.020833334,11.0,19.2,17.1,0.0,Y,N
2016-11-16,122146.66,35.63068442354461,122146.66,35.63068442354461,0.0,0.0,0.0,11.9,21.6,25.8,0.0,Y,N
2016-11-17,122464.645,28.55507656025949,122464.645,28.55507656025949,0.0,0.0,0.0,12.0,31.4,28.8,0.0,Y,N
2016-11-18,121441.05000000002,31.77579932197555,121441.05000000002,31.77579932197555,0.0,0.0,0.0,15.3,18.9,15.6,0.0,Y,N
2016-11-19,106868.5,24.65599303910881,106868.5,24.65599303910881,0.0,0.0,0.0,11.7,19.4,29.9,0.0,Y,N
2016-11-20,112098.335,43.085949689618474,112098.335,43.085949689618474,0.0,0.0,0.0,11.9,33.3,22.1,0.0,Y,N
2016-11-21,138681.81499999994,51.03526540303789,138681.81499999994,51.03526540303789,0.0,0.0,0.0,17.9,35.0,19.8,0.0,Y,N
2016-11-22,126617.72,37.02129178364609,123785.475,44.48509397932188,2832.245,-289.19,0.020833334,14.5,14.9,1.5,8.6,Y,N
2016-11-23,118119.01000000002,41.91226778907137,118119.01000000002,41.91226778907137,0.0,0.0,0.0,11.0,16.8,16.9,5.4,Y,N
2016-11-24,120308.545,38.059403272228096,120308.545,38.059403272228096,0.0,0.0,0.0,10.3,17.0,21.6,2.2,Y,N
2016-11-25,116011.56499999994,27.616490963207003,116011.56499999994,27.616490963207003,0.0,0.0,0.0,10.9,17.9,15.7,0.8,Y,N
2016-11-26,104700.055,23.790582966742463,104700.055,23.790582966742463,0.0,0.0,0.0,12.2,17.4,18.8,0.0,Y,N
2016-11-27,102718.9,37.00394514544061,102718.9,37.00394514544061,0.0,0.0,0.0,11.6,16.3,10.1,0.4,Y,N
2016-11-28,118666.37,65.39277901902615,118666.37,65.39277901902615,0.0,0.0,0.0,12.2,19.6,24.4,0.2,Y,N
2016-11-29,119169.17,63.42996415054329,119169.17,63.42996415054329,0.0,0.0,0.0,10.4,20.0,31.0,0.2,Y,N
2016-11-30,121067.59,76.02598021237554,121067.59,76.02598021237554,0.0,0.0,0.0,13.3,18.9,9.6,0.0,Y,N
2016-12-01,113024.02,56.012306842386245,113024.02,56.012306842386245,0.0,0.0,0.0,12.9,21.9,28.0,0.0,Y,N
2016-12-02,109318.355,41.49943678076753,109318.355,41.49943678076753,0.0,0.0,0.0,13.0,21.6,29.7,0.0,Y,N
2016-12-03,98899.495,29.20305213135821,98899.495,29.20305213135821,0.0,0.0,0.0,9.9,23.9,31.2,0.0,Y,N
2016-12-04,97300.35999999996,43.73274194874511,97300.35999999996,43.73274194874511,0.0,0.0,0.0,12.7,31.7,14.1,0.0,Y,N
2016-12-05,109670.0,25.29438487188839,101828.79,33.12470577181561,7841.21,-76.39299533490366,0.083333336,16.9,21.5,21.6,2.4,Y,N
2016-12-06,111228.06000000004,48.41248781107932,111228.06000000004,48.41248781107932,0.0,0.0,0.0,12.8,20.8,24.2,0.0,Y,N
2016-12-07,112738.07999999994,44.722059060257216,112738.07999999994,44.722059060257216,0.0,0.0,0.0,10.5,28.3,30.8,0.0,Y,N
2016-12-08,105445.64999999997,25.85386172829321,105445.64999999997,25.85386172829321,0.0,0.0,0.0,15.4,23.2,11.6,2.2,Y,N
2016-12-09,105664.09,25.11819531451035,105664.09,25.11819531451035,0.0,0.0,0.0,10.0,17.3,23.2,6.6,Y,N
2016-12-10,98622.86499999998,19.311668589226247,98622.86499999998,19.311668589226247,0.0,0.0,0.0,11.2,18.8,24.2,0.2,Y,N
2016-12-11,93673.18999999996,16.39668788369437,93673.18999999996,16.39668788369437,0.0,0.0,0.0,12.9,19.3,27.0,1.0,Y,N
2016-12-12,120390.11000000002,45.15757294141522,120390.11000000002,45.15757294141522,0.0,0.0,0.0,10.7,32.8,30.0,0.0,Y,N
2016-12-13,128831.64999999998,44.69302354002296,128831.64999999998,44.69302354002296,0.0,0.0,0.0,16.5,36.3,14.1,0.0,Y,N
2016-12-14,111423.765,19.91910633382385,109320.035,20.60801623005335,2103.73,-15.88,0.020833334,15.7,19.3,21.3,0.0,Y,N
2016-12-15,107072.36000000002,31.145308460091844,107072.36000000002,31.145308460091844,0.0,0.0,0.0,11.7,18.6,30.8,0.0,Y,N
2016-12-16,113698.06,48.85688480260788,113698.06,48.85688480260788,0.0,0.0,0.0,9.7,25.5,20.5,0.0,Y,N
2016-12-17,90227.48,23.57623123465268,90227.48,23.57623123465268,0.0,0.0,0.0,15.1,20.9,22.5,0.0,Y,N
2016-12-18,90911.085,26.493599389997392,90911.085,26.493599389997392,0.0,0.0,0.0,10.0,17.5,30.3,0.0,Y,N
2016-12-19,109260.30500000002,28.684832373019628,109260.30500000002,28.684832373019628,0.0,0.0,0.0,8.8,30.2,29.3,0.0,Y,N
2016-12-20,106451.25500000002,16.129856850912645,104409.27500000002,19.381085852286574,2041.98,-150.11,0.020833334,14.4,21.5,26.0,3.0,N,N
2016-12-21,104389.50999999998,21.34587505152578,104389.50999999998,21.34587505152578,0.0,0.0,0.0,13.5,19.9,28.8,0.2,N,N
2016-12-22,105513.235,20.976235829562047,105513.235,20.976235829562047,0.0,0.0,0.0,14.6,20.0,29.6,0.0,N,N
2016-12-23,112247.945,24.329345188903012,112247.945,24.329345188903012,0.0,0.0,0.0,12.5,26.3,28.7,0.0,N,N
2016-12-24,114843.875,34.69311118855925,114843.875,34.69311118855925,0.0,0.0,0.0,16.2,34.9,26.3,0.8,N,N
2016-12-25,114468.17,28.64742991741722,114468.17,28.64742991741722,0.0,0.0,0.0,16.4,36.3,32.3,0.2,N,N
2016-12-26,106284.83,22.910355592609033,106284.83,22.910355592609033,0.0,0.0,0.0,25.4,29.3,10.2,0.0,N,Y
2016-12-27,99701.43,23.81353739911253,99701.43,23.81353739911253,0.0,0.0,0.0,18.0,29.8,5.8,1.6,N,Y
2016-12-28,123693.52,40.282509821452244,123693.52,40.282509821452244,0.0,0.0,0.0,20.3,38.2,15.1,1.0,N,N
2016-12-29,135571.79499999998,47.14500557840957,135571.79499999998,47.14500557840957,0.0,0.0,0.0,27.0,33.5,15.7,0.0,N,N
2016-12-30,112141.83,24.06507764809973,112141.83,24.06507764809973,0.0,0.0,0.0,20.1,27.8,28.8,20.4,N,N
2016-12-31,95728.14999999997,17.59822921888703,95728.14999999997,17.59822921888703,0.0,0.0,0.0,17.3,23.8,30.8,0.0,N,N
2017-01-01,89403.14500000002,25.84676110387391,89403.14500000002,25.84676110387391,0.0,0.0,0.0,16.8,21.1,8.5,0.0,N,Y
2017-01-02,86507.46999999999,30.61870288369317,86507.46999999999,30.61870288369317,0.0,0.0,0.0,14.8,17.8,7.8,0.4,N,Y
2017-01-03,97564.74499999998,28.68695468634701,97564.74499999998,28.68695468634701,0.0,0.0,0.0,14.6,19.5,25.9,0.4,N,N
2017-01-04,116606.79499999998,56.97278071230754,116606.79499999998,56.97278071230754,0.0,0.0,0.0,13.3,29.3,31.6,0.0,N,N
2017-01-05,128079.84500000006,73.45825987336256,128079.84500000006,73.45825987336256,0.0,0.0,0.0,18.5,31.7,29.7,0.0,N,N
2017-01-06,136308.735,97.69920083624868,136308.735,97.69920083624868,0.0,0.0,0.0,18.3,35.2,30.1,0.0,N,N
2017-01-07,134955.02,77.6029979937019,134955.02,77.6029979937019,0.0,0.0,0.0,20.9,36.7,28.5,0.0,N,N
2017-01-08,122777.025,69.22481072985762,122777.025,69.22481072985762,0.0,0.0,0.0,28.0,33.1,29.3,0.0,N,N
2017-01-09,116211.99,68.09952522024619,116211.99,68.09952522024619,0.0,0.0,0.0,18.5,24.4,14.3,0.0,N,N
2017-01-10,120366.31999999998,72.81305684887603,120366.31999999998,72.81305684887603,0.0,0.0,0.0,17.7,26.2,28.6,0.0,N,N
2017-01-11,111595.855,65.74451094308118,111595.855,65.74451094308118,0.0,0.0,0.0,16.6,24.3,25.9,0.0,N,N
2017-01-12,118783.945,70.49040546388655,118783.945,70.49040546388655,0.0,0.0,0.0,14.9,26.5,30.7,0.0,N,N
2017-01-13,111341.67499999996,70.01219456147038,111341.67499999996,70.01219456147038,0.0,0.0,0.0,17.5,28.8,1.3,1.4,N,N
2017-01-14,88996.62500000001,42.2948348457034,88996.62500000001,42.2948348457034,0.0,0.0,0.0,15.2,23.5,16.5,2.6,N,N
