zone,date_hour,demand,Quantity,Total_Price,delivery_duration_mins,Traffic_Level_Encoded
2,2025-06-06 08:00:00,19,68,5083.87,35.421052631578945,0.0
2,2025-06-06 09:00:00,26,81,7070.34,38.61538461538461,0.0
2,2025-06-06 10:00:00,14,47,4428.66,36.857142857142854,2.0
2,2025-06-06 11:00:00,14,34,3238.06,34.357142857142854,2.0
2,2025-06-06 12:00:00,16,51,4727.43,38.625,2.0
2,2025-06-06 13:00:00,22,72,6103.030000000001,33.59090909090909,2.0
2,2025-06-06 14:00:00,18,54,5218.77,40.111111111111114,2.0
2,2025-06-06 15:00:00,17,51,4456.72,39.76470588235294,2.0
2,2025-06-06 16:00:00,19,67,6253.25,38.1578947368421,0.0
2,2025-06-06 17:00:00,23,63,5614.17,38.47826086956522,0.0
2,2025-06-06 18:00:00,20,57,5043.93,35.6,0.0
2,2025-06-06 19:00:00,24,84,8475.02,38.666666666666664,0.0
2,2025-06-06 20:00:00,12,37,3850.69,32.5,1.0
2,2025-06-06 21:00:00,21,66,6120.21,38.666666666666664,1.0
2,2025-06-06 22:00:00,20,61,5885.87,36.5,1.0
2,2025-06-06 23:00:00,15,54,5222.62,35.2,1.0
2,2025-06-07 00:00:00,15,43,3364.18,39.666666666666664,1.0
2,2025-06-07 01:00:00,13,44,4730.49,45.30769230769231,1.0
2,2025-06-07 02:00:00,20,59,5486.81,35.05,1.0
2,2025-06-07 03:00:00,16,55,4618.11,34.125,1.0
2,2025-06-07 04:00:00,19,57,4528.59,39.421052631578945,1.0
2,2025-06-07 05:00:00,23,83,7367.68,39.47826086956522,1.0
2,2025-06-07 06:00:00,19,57,5686.19,39.21052631578947,1.0
2,2025-06-07 07:00:00,18,47,4442.34,39.94444444444444,0.0
2,2025-06-07 08:00:00,19,58,5378.01,39.10526315789474,0.0
2,2025-06-07 09:00:00,13,43,3955.94,43.30769230769231,0.0
2,2025-06-07 10:00:00,13,43,3441.56,37.92307692307692,2.0
2,2025-06-07 11:00:00,17,53,4345.14,39.23529411764706,2.0
2,2025-06-07 12:00:00,17,48,5242.11,37.76470588235294,2.0
2,2025-06-07 13:00:00,25,71,6086.0,39.0,2.0
2,2025-06-07 14:00:00,21,67,5478.0199999999995,38.76190476190476,2.0
2,2025-06-07 15:00:00,11,30,2495.11,35.27272727272727,2.0
2,2025-06-07 16:00:00,22,67,7032.26,38.54545454545455,0.0
2,2025-06-07 17:00:00,19,51,5267.37,38.526315789473685,0.0
2,2025-06-07 18:00:00,19,60,4968.48,31.894736842105264,0.0
2,2025-06-07 19:00:00,20,71,6486.26,36.15,0.0
2,2025-06-07 20:00:00,18,43,3468.6800000000003,34.611111111111114,1.0
2,2025-06-07 21:00:00,18,49,4830.76,37.166666666666664,1.0
2,2025-06-07 22:00:00,23,75,7394.87,43.43478260869565,1.0
2,2025-06-07 23:00:00,19,59,6130.12,34.0,1.0
2,2025-06-08 00:00:00,20,63,5580.42,34.35,1.0
2,2025-06-08 01:00:00,14,35,2837.89,37.785714285714285,1.0
2,2025-06-08 02:00:00,24,67,5673.63,38.416666666666664,1.0
2,2025-06-08 03:00:00,25,80,6419.09,43.24,1.0
2,2025-06-08 04:00:00,23,79,6978.03,36.04347826086956,1.0
2,2025-06-08 05:00:00,14,36,3447.4,37.07142857142857,1.0
2,2025-06-08 06:00:00,9,24,2258.75,40.44444444444444,1.0
2,2025-06-08 07:00:00,24,82,8192.19,34.416666666666664,0.0
2,2025-06-08 08:00:00,18,55,5136.06,39.333333333333336,0.0
2,2025-06-08 09:00:00,22,66,5778.93,36.22727272727273,0.0
2,2025-06-08 10:00:00,22,65,5543.37,37.63636363636363,2.0
2,2025-06-08 11:00:00,17,50,4622.76,36.294117647058826,2.0
2,2025-06-08 12:00:00,19,52,5019.3099999999995,37.31578947368421,2.0
2,2025-06-08 13:00:00,15,43,4456.89,36.333333333333336,2.0
2,2025-06-08 14:00:00,20,63,5235.03,37.15,2.0
2,2025-06-08 15:00:00,20,47,4611.23,37.25,2.0
2,2025-06-08 16:00:00,13,38,3992.04,42.61538461538461,0.0
2,2025-06-08 17:00:00,16,49,3833.48,39.3125,0.0
2,2025-06-08 18:00:00,18,48,3616.53,41.333333333333336,0.0
2,2025-06-08 19:00:00,15,49,4249.0,39.733333333333334,0.0
2,2025-06-08 20:00:00,22,58,4982.31,38.86363636363637,1.0
2,2025-06-08 21:00:00,13,37,3276.27,37.15384615384615,1.0
2,2025-06-08 22:00:00,15,46,4600.13,40.0,1.0
2,2025-06-08 23:00:00,16,49,4016.75,41.5,1.0
2,2025-06-09 00:00:00,14,49,3757.33,39.857142857142854,1.0
2,2025-06-09 01:00:00,21,61,6038.67,34.04761904761905,1.0
2,2025-06-09 02:00:00,20,67,5634.87,35.55,1.0
2,2025-06-09 03:00:00,13,37,3739.4900000000002,37.46153846153846,1.0
2,2025-06-09 04:00:00,23,63,5070.47,39.08695652173913,1.0
2,2025-06-09 05:00:00,26,78,7869.68,35.38461538461539,1.0
2,2025-06-09 06:00:00,21,65,5513.31,38.38095238095238,1.0
2,2025-06-09 07:00:00,18,54,4413.21,38.22222222222222,0.0
2,2025-06-09 08:00:00,16,43,3384.1,36.3125,0.0
2,2025-06-09 09:00:00,22,61,5058.5,36.72727272727273,0.0
2,2025-06-09 10:00:00,23,76,5839.71,38.78260869565217,2.0
2,2025-06-09 11:00:00,15,45,3368.56,33.733333333333334,2.0
2,2025-06-09 12:00:00,11,28,2574.85,34.27272727272727,2.0
2,2025-06-09 13:00:00,17,62,5183.2300000000005,35.470588235294116,2.0
2,2025-06-09 14:00:00,16,42,3647.73,36.625,2.0
2,2025-06-09 15:00:00,19,63,5556.05,40.36842105263158,2.0
2,2025-06-09 16:00:00,19,54,5692.4400000000005,37.26315789473684,0.0
2,2025-06-09 17:00:00,19,66,5476.39,38.421052631578945,0.0
2,2025-06-09 18:00:00,22,79,6684.95,38.81818181818182,0.0
2,2025-06-09 19:00:00,25,79,7213.96,36.8,0.0
2,2025-06-09 20:00:00,21,66,6147.25,37.0,1.0
2,2025-06-09 21:00:00,18,51,4314.13,39.5,1.0
2,2025-06-09 22:00:00,17,45,3621.86,38.11764705882353,1.0
2,2025-06-09 23:00:00,21,66,7097.29,33.904761904761905,1.0
2,2025-06-10 00:00:00,19,63,6270.41,34.31578947368421,1.0
2,2025-06-10 01:00:00,22,79,8562.69,41.04545454545455,1.0
2,2025-06-10 02:00:00,21,59,5380.28,38.23809523809524,1.0
2,2025-06-10 03:00:00,19,72,7156.26,33.36842105263158,1.0
2,2025-06-10 04:00:00,20,60,5371.49,35.8,1.0
2,2025-06-10 05:00:00,25,73,6497.57,41.12,1.0
2,2025-06-10 06:00:00,18,48,4077.88,33.22222222222222,1.0
2,2025-06-10 07:00:00,22,63,6184.2,35.13636363636363,0.0
2,2025-06-10 08:00:00,20,67,5949.22,35.6,0.0
2,2025-06-10 09:00:00,18,55,5527.49,40.5,0.0
2,2025-06-10 10:00:00,14,39,3872.01,41.42857142857143,2.0
2,2025-06-10 11:00:00,16,50,4011.15,40.5625,2.0
2,2025-06-10 12:00:00,13,42,4448.67,35.07692307692308,2.0
2,2025-06-10 13:00:00,21,76,7170.4,36.285714285714285,2.0
2,2025-06-10 14:00:00,15,48,4418.33,36.93333333333333,2.0
2,2025-06-10 15:00:00,18,60,5884.7,36.55555555555556,2.0
2,2025-06-10 16:00:00,19,62,4369.67,34.26315789473684,0.0
2,2025-06-10 17:00:00,16,46,4034.12,34.5,0.0
2,2025-06-10 18:00:00,18,45,4527.599999999999,36.0,0.0
2,2025-06-10 19:00:00,25,81,6466.87,37.48,0.0
2,2025-06-10 20:00:00,14,49,3587.9,38.714285714285715,1.0
2,2025-06-10 21:00:00,15,46,3832.05,33.333333333333336,1.0
2,2025-06-10 22:00:00,17,62,5116.51,42.05882352941177,1.0
2,2025-06-10 23:00:00,17,57,5328.15,36.529411764705884,1.0
2,2025-06-11 00:00:00,22,68,6918.59,36.18181818181818,1.0
2,2025-06-11 01:00:00,12,30,2407.88,42.916666666666664,1.0
2,2025-06-11 02:00:00,13,31,2456.98,41.15384615384615,1.0
2,2025-06-11 03:00:00,15,42,3747.76,39.8,1.0
2,2025-06-11 04:00:00,15,54,3938.2799999999997,38.2,1.0
2,2025-06-11 05:00:00,19,60,5508.3,38.8421052631579,1.0
2,2025-06-11 06:00:00,20,56,5054.08,38.45,1.0
2,2025-06-11 07:00:00,20,50,4225.15,39.9,0.0
2,2025-06-11 08:00:00,20,52,4940.05,38.9,0.0
2,2025-06-11 09:00:00,22,77,7456.54,42.27272727272727,0.0
2,2025-06-11 10:00:00,17,51,4305.51,40.1764705882353,2.0
2,2025-06-11 11:00:00,22,61,5366.84,36.18181818181818,2.0
2,2025-06-11 12:00:00,20,71,6705.54,40.95,2.0
2,2025-06-11 13:00:00,13,40,3668.63,37.76923076923077,2.0
2,2025-06-11 14:00:00,23,73,5674.62,34.391304347826086,2.0
2,2025-06-11 15:00:00,25,57,5495.34,36.64,2.0
2,2025-06-11 16:00:00,20,56,5922.76,37.6,0.0
2,2025-06-11 17:00:00,17,64,5706.88,38.05882352941177,0.0
2,2025-06-11 18:00:00,19,50,3476.12,31.473684210526315,0.0
2,2025-06-11 19:00:00,14,31,3130.6800000000003,41.5,0.0
2,2025-06-11 20:00:00,14,39,3706.52,33.57142857142857,1.0
2,2025-06-11 21:00:00,11,25,2223.32,37.36363636363637,1.0
2,2025-06-11 22:00:00,14,42,3820.06,37.57142857142857,1.0
2,2025-06-11 23:00:00,18,43,3857.01,37.5,1.0
2,2025-06-12 00:00:00,19,55,4647.49,40.05263157894737,1.0
2,2025-06-12 01:00:00,23,78,6714.83,42.08695652173913,1.0
2,2025-06-12 02:00:00,20,63,5264.67,40.0,1.0
2,2025-06-12 03:00:00,21,54,4556.66,40.476190476190474,1.0
2,2025-06-12 04:00:00,13,41,4137.62,40.53846153846154,1.0
2,2025-06-12 05:00:00,23,74,5969.9800000000005,35.608695652173914,1.0
2,2025-06-12 06:00:00,17,53,5115.8,35.294117647058826,1.0
2,2025-06-12 07:00:00,21,57,4879.93,38.095238095238095,0.0
2,2025-06-12 08:00:00,15,48,4290.49,39.733333333333334,0.0
2,2025-06-12 09:00:00,24,72,6300.12,35.75,0.0
2,2025-06-12 10:00:00,19,56,4616.01,34.473684210526315,2.0
2,2025-06-12 11:00:00,19,59,5081.59,39.36842105263158,2.0
2,2025-06-12 12:00:00,18,61,6209.37,36.666666666666664,2.0
2,2025-06-12 13:00:00,20,60,5709.29,38.45,2.0
2,2025-06-12 14:00:00,22,69,6213.78,36.68181818181818,2.0
2,2025-06-12 15:00:00,30,90,8377.18,35.166666666666664,2.0
2,2025-06-12 16:00:00,17,46,3944.6,37.470588235294116,0.0
2,2025-06-12 17:00:00,22,60,5389.83,36.45454545454545,0.0
2,2025-06-12 18:00:00,20,69,6952.05,40.15,0.0
2,2025-06-12 19:00:00,14,32,3327.33,31.642857142857142,0.0
2,2025-06-12 20:00:00,22,62,5259.1,39.36363636363637,1.0
2,2025-06-12 21:00:00,21,65,4927.89,41.04761904761905,1.0
2,2025-06-12 22:00:00,18,48,4416.22,37.888888888888886,1.0
2,2025-06-12 23:00:00,22,63,5623.4800000000005,38.36363636363637,1.0
2,2025-06-13 00:00:00,16,48,3279.12,34.5,1.0
2,2025-06-13 01:00:00,20,60,4713.29,34.0,1.0
2,2025-06-13 02:00:00,23,57,4896.76,40.08695652173913,1.0
2,2025-06-13 03:00:00,18,61,5842.29,38.666666666666664,1.0
2,2025-06-13 04:00:00,20,56,4149.73,41.0,1.0
2,2025-06-13 05:00:00,18,55,4555.9,39.55555555555556,1.0
2,2025-06-13 06:00:00,13,41,3275.1,38.61538461538461,1.0
2,2025-06-13 07:00:00,21,71,6514.35,35.57142857142857,0.0
2,2025-06-13 08:00:00,17,59,4054.46,37.64705882352941,0.0
2,2025-06-13 09:00:00,16,54,5078.45,33.625,0.0
2,2025-06-13 10:00:00,19,54,5047.85,40.526315789473685,2.0
2,2025-06-13 11:00:00,21,60,5918.99,38.80952380952381,2.0
2,2025-06-13 12:00:00,16,48,3863.67,41.75,2.0
2,2025-06-13 13:00:00,16,49,4151.97,33.1875,2.0
2,2025-06-13 14:00:00,18,52,5112.35,35.05555555555556,2.0
2,2025-06-13 15:00:00,15,46,2821.99,39.46666666666667,2.0
2,2025-06-13 16:00:00,18,56,4590.72,33.77777777777778,0.0
2,2025-06-13 17:00:00,15,48,4494.55,35.86666666666667,0.0
2,2025-06-13 18:00:00,21,55,4669.6900000000005,36.476190476190474,0.0
2,2025-06-13 19:00:00,20,61,6615.04,35.5,0.0
2,2025-06-13 20:00:00,21,64,5040.14,39.23809523809524,1.0
2,2025-06-13 21:00:00,14,38,3852.11,39.142857142857146,1.0
2,2025-06-13 22:00:00,14,43,3626.11,38.5,1.0
2,2025-06-13 23:00:00,22,62,4784.58,35.31818181818182,1.0
2,2025-06-14 00:00:00,17,50,4046.65,35.94117647058823,1.0
2,2025-06-14 01:00:00,20,64,6518.59,40.1,1.0
2,2025-06-14 02:00:00,20,43,3505.4,36.2,1.0
2,2025-06-14 03:00:00,15,48,4555.33,38.8,1.0
2,2025-06-14 04:00:00,21,65,5407.51,37.95238095238095,1.0
2,2025-06-14 05:00:00,21,65,6008.03,38.95238095238095,1.0
2,2025-06-14 06:00:00,11,34,2845.6400000000003,37.18181818181818,1.0
2,2025-06-14 07:00:00,24,77,5722.03,36.625,0.0
2,2025-06-14 08:00:00,15,41,4420.9,40.93333333333333,0.0
2,2025-06-14 09:00:00,20,46,4497.37,39.25,0.0
2,2025-06-14 10:00:00,11,37,3970.75,37.09090909090909,2.0
2,2025-06-14 11:00:00,13,47,3888.4,39.0,2.0
2,2025-06-14 12:00:00,22,64,4710.92,39.36363636363637,2.0
2,2025-06-14 13:00:00,21,56,4668.67,41.476190476190474,2.0
2,2025-06-14 14:00:00,18,47,5289.41,35.44444444444444,2.0
2,2025-06-14 15:00:00,16,53,4626.0,38.5,2.0
2,2025-06-14 16:00:00,18,48,3657.52,31.77777777777778,0.0
2,2025-06-14 17:00:00,20,67,6491.35,33.7,0.0
2,2025-06-14 18:00:00,18,57,5229.16,36.5,0.0
2,2025-06-14 19:00:00,17,47,4106.29,35.94117647058823,0.0
2,2025-06-14 20:00:00,17,59,5185.79,40.94117647058823,1.0
2,2025-06-14 21:00:00,23,73,6835.85,36.78260869565217,1.0
2,2025-06-14 22:00:00,26,67,5923.99,37.88461538461539,1.0
2,2025-06-14 23:00:00,15,46,3909.13,32.8,1.0
2,2025-06-15 00:00:00,27,91,8397.52,38.370370370370374,1.0
2,2025-06-15 01:00:00,16,42,3605.44,37.75,1.0
2,2025-06-15 02:00:00,20,55,4785.17,35.65,1.0
2,2025-06-15 03:00:00,10,27,2285.0,36.3,1.0
2,2025-06-15 04:00:00,17,52,5654.52,37.8235294117647,1.0
2,2025-06-15 05:00:00,16,54,5148.27,37.1875,1.0
2,2025-06-15 06:00:00,19,67,7027.9,35.26315789473684,1.0
2,2025-06-15 07:00:00,20,65,6353.54,38.75,0.0
2,2025-06-15 08:00:00,21,60,4792.05,36.23809523809524,0.0
2,2025-06-15 09:00:00,19,59,5165.31,36.68421052631579,0.0
2,2025-06-15 10:00:00,22,64,6200.6,38.59090909090909,2.0
2,2025-06-15 11:00:00,18,54,4948.76,40.111111111111114,2.0
2,2025-06-15 12:00:00,28,74,7171.08,35.714285714285715,2.0
2,2025-06-15 13:00:00,24,53,5627.01,35.458333333333336,2.0
2,2025-06-15 14:00:00,20,65,6406.07,39.25,2.0
2,2025-06-15 15:00:00,21,62,4727.1,40.80952380952381,2.0
2,2025-06-15 16:00:00,14,39,3992.48,35.0,0.0
2,2025-06-15 17:00:00,17,48,4833.43,37.11764705882353,0.0
2,2025-06-15 18:00:00,17,58,5406.39,35.76470588235294,0.0
2,2025-06-15 19:00:00,24,70,5840.29,34.291666666666664,0.0
2,2025-06-15 20:00:00,21,80,6835.17,37.523809523809526,1.0
2,2025-06-15 21:00:00,24,74,6757.08,35.458333333333336,1.0
2,2025-06-15 22:00:00,25,67,6407.56,37.2,1.0
2,2025-06-15 23:00:00,14,48,4706.48,37.357142857142854,1.0
2,2025-06-16 00:00:00,12,36,2967.0,41.083333333333336,1.0
2,2025-06-16 01:00:00,21,67,7036.08,34.80952380952381,1.0
2,2025-06-16 02:00:00,22,56,4904.99,36.63636363636363,1.0
2,2025-06-16 03:00:00,21,62,5578.59,36.04761904761905,1.0
2,2025-06-16 04:00:00,14,37,2764.79,40.642857142857146,1.0
2,2025-06-16 05:00:00,24,70,6199.71,39.208333333333336,1.0
2,2025-06-16 06:00:00,13,35,3450.05,37.84615384615385,1.0
2,2025-06-16 07:00:00,21,68,6858.87,38.19047619047619,0.0
2,2025-06-16 08:00:00,17,48,3598.77,34.88235294117647,0.0
2,2025-06-16 09:00:00,16,43,3374.5,36.4375,0.0
2,2025-06-16 10:00:00,1,2,275.56,32.0,2.0
3,2025-06-01 10:00:00,31,77,6001.15,37.516129032258064,2.0
3,2025-06-01 11:00:00,27,91,7779.59,38.55555555555556,2.0
3,2025-06-01 12:00:00,37,105,9236.47,39.32432432432432,2.0
3,2025-06-01 13:00:00,24,73,7165.3099999999995,37.166666666666664,2.0
3,2025-06-01 14:00:00,25,77,7284.18,39.76,2.0
3,2025-06-01 15:00:00,39,118,10865.539999999999,35.64102564102564,2.0
3,2025-06-01 16:00:00,39,116,11213.25,37.12820512820513,0.0
3,2025-06-01 17:00:00,37,107,9956.56,38.729729729729726,0.0
3,2025-06-01 18:00:00,28,86,7911.1900000000005,38.5,0.0
3,2025-06-01 19:00:00,49,152,14593.59,36.816326530612244,0.0
3,2025-06-01 20:00:00,36,125,11118.58,40.05555555555556,1.0
3,2025-06-01 21:00:00,40,122,10778.99,38.9,1.0
3,2025-06-01 22:00:00,25,78,7634.91,38.0,1.0
3,2025-06-01 23:00:00,34,102,9044.78,37.705882352941174,1.0
3,2025-06-02 00:00:00,39,119,11191.41,38.717948717948715,1.0
3,2025-06-02 01:00:00,30,89,8388.960000000001,38.5,1.0
3,2025-06-02 02:00:00,27,76,7218.96,35.81481481481482,1.0
3,2025-06-02 03:00:00,50,163,15092.57,39.18,1.0
3,2025-06-02 04:00:00,39,96,9448.05,35.53846153846154,1.0
3,2025-06-02 05:00:00,33,100,9356.99,38.36363636363637,1.0
3,2025-06-02 06:00:00,29,90,7696.16,35.275862068965516,1.0
3,2025-06-02 07:00:00,32,101,9554.85,39.28125,0.0
3,2025-06-02 08:00:00,36,122,10126.95,39.22222222222222,0.0
3,2025-06-02 09:00:00,38,115,10770.03,36.89473684210526,0.0
3,2025-06-02 10:00:00,37,106,8518.91,34.86486486486486,2.0
3,2025-06-02 11:00:00,26,80,7306.26,37.42307692307692,2.0
3,2025-06-02 12:00:00,26,86,7966.33,34.5,2.0
3,2025-06-02 13:00:00,23,66,6098.34,38.69565217391305,2.0
3,2025-06-02 14:00:00,37,113,10466.82,34.24324324324324,2.0
3,2025-06-02 15:00:00,35,107,10012.12,36.25714285714286,2.0
3,2025-06-02 16:00:00,30,86,7728.65,37.03333333333333,0.0
3,2025-06-02 17:00:00,28,87,7392.450000000001,40.92857142857143,0.0
3,2025-06-02 18:00:00,35,96,7416.9,38.22857142857143,0.0
3,2025-06-02 19:00:00,28,83,7485.91,37.92857142857143,0.0
3,2025-06-02 20:00:00,25,69,6486.15,37.24,1.0
3,2025-06-02 21:00:00,36,112,10108.84,36.55555555555556,1.0
3,2025-06-02 22:00:00,32,91,8155.6,36.96875,1.0
3,2025-06-02 23:00:00,34,101,10627.02,37.6764705882353,1.0
3,2025-06-03 00:00:00,35,116,9264.87,36.68571428571428,1.0
3,2025-06-03 01:00:00,38,107,8840.949999999999,38.421052631578945,1.0
3,2025-06-03 02:00:00,37,103,9309.56,35.5945945945946,1.0
3,2025-06-03 03:00:00,35,120,11385.83,40.0,1.0
3,2025-06-03 04:00:00,38,99,9450.74,36.31578947368421,1.0
3,2025-06-03 05:00:00,26,64,5432.9,39.69230769230769,1.0
3,2025-06-03 06:00:00,37,110,9289.39,37.891891891891895,1.0
3,2025-06-03 07:00:00,39,124,10775.05,37.256410256410255,0.0
3,2025-06-03 08:00:00,32,96,8329.74,38.21875,0.0
3,2025-06-03 09:00:00,34,108,9895.12,34.11764705882353,0.0
3,2025-06-03 10:00:00,35,105,9577.1,39.857142857142854,2.0
3,2025-06-03 11:00:00,30,90,7333.22,38.96666666666667,2.0
3,2025-06-03 12:00:00,26,72,5958.72,38.34615384615385,2.0
3,2025-06-03 13:00:00,26,68,5939.1,38.46153846153846,2.0
3,2025-06-03 14:00:00,29,98,8489.18,38.06896551724138,2.0
3,2025-06-03 15:00:00,32,104,7999.94,38.4375,2.0
3,2025-06-03 16:00:00,26,81,7456.69,37.26923076923077,0.0
3,2025-06-03 17:00:00,29,82,7631.09,36.41379310344828,0.0
3,2025-06-03 18:00:00,41,136,11167.75,36.53658536585366,0.0
3,2025-06-03 19:00:00,27,85,7145.35,38.48148148148148,0.0
3,2025-06-03 20:00:00,43,130,12614.43,37.16279069767442,1.0
3,2025-06-03 21:00:00,33,82,7420.12,39.303030303030305,1.0
3,2025-06-03 22:00:00,35,107,10485.22,37.97142857142857,1.0
3,2025-06-03 23:00:00,25,71,5832.91,37.68,1.0
3,2025-06-04 00:00:00,29,78,6927.9800000000005,35.310344827586206,1.0
3,2025-06-04 01:00:00,38,109,10372.44,36.6578947368421,1.0
3,2025-06-04 02:00:00,38,110,11515.51,38.63157894736842,1.0
3,2025-06-04 03:00:00,41,109,9932.64,37.292682926829265,1.0
3,2025-06-04 04:00:00,39,110,9334.16,35.92307692307692,1.0
3,2025-06-04 05:00:00,27,79,7251.13,39.370370370370374,1.0
3,2025-06-04 06:00:00,37,111,9558.22,34.486486486486484,1.0
3,2025-06-04 07:00:00,41,119,9864.53,38.02439024390244,0.0
3,2025-06-04 08:00:00,33,98,8188.55,35.18181818181818,0.0
3,2025-06-04 09:00:00,33,104,9390.05,38.333333333333336,0.0
3,2025-06-04 10:00:00,44,135,13109.12,40.93181818181818,2.0
3,2025-06-04 11:00:00,31,100,8853.66,33.483870967741936,2.0
3,2025-06-04 12:00:00,34,98,8417.65,36.794117647058826,2.0
3,2025-06-04 13:00:00,35,100,9599.93,37.25714285714286,2.0
3,2025-06-04 14:00:00,29,83,7387.7,35.758620689655174,2.0
3,2025-06-04 15:00:00,32,93,9420.99,37.71875,2.0
3,2025-06-04 16:00:00,24,75,6291.71,35.5,0.0
3,2025-06-04 17:00:00,32,101,9028.83,36.65625,0.0
3,2025-06-04 18:00:00,23,69,4834.64,39.0,0.0
3,2025-06-04 19:00:00,29,78,7879.63,36.310344827586206,0.0
3,2025-06-04 20:00:00,23,62,5863.65,40.52173913043478,1.0
3,2025-06-04 21:00:00,34,111,10600.91,35.529411764705884,1.0
3,2025-06-04 22:00:00,31,92,7636.650000000001,34.29032258064516,1.0
3,2025-06-04 23:00:00,29,76,6394.76,38.48275862068966,1.0
3,2025-06-05 00:00:00,29,84,6705.83,39.724137931034484,1.0
3,2025-06-05 01:00:00,27,81,8445.71,40.51851851851852,1.0
3,2025-06-05 02:00:00,47,148,14674.89,36.38297872340426,1.0
3,2025-06-05 03:00:00,38,136,11546.65,36.78947368421053,1.0
3,2025-06-05 04:00:00,28,70,5764.34,40.357142857142854,1.0
3,2025-06-05 05:00:00,38,100,8935.11,37.44736842105263,1.0
3,2025-06-05 06:00:00,33,110,8691.25,38.303030303030305,1.0
3,2025-06-05 07:00:00,42,134,12047.55,42.785714285714285,0.0
3,2025-06-05 08:00:00,34,115,8719.1,41.5,0.0
3,2025-06-05 09:00:00,25,74,7363.96,39.2,0.0
3,2025-06-05 10:00:00,45,131,12326.220000000001,39.86666666666667,2.0
3,2025-06-05 11:00:00,31,96,9986.11,36.354838709677416,2.0
3,2025-06-05 12:00:00,30,103,8329.06,37.333333333333336,2.0
3,2025-06-05 13:00:00,39,131,11540.0,34.02564102564103,2.0
3,2025-06-05 14:00:00,35,106,9577.52,39.628571428571426,2.0
3,2025-06-05 15:00:00,29,76,7227.849999999999,40.55172413793103,2.0
3,2025-06-05 16:00:00,27,72,6748.28,36.55555555555556,0.0
3,2025-06-05 17:00:00,34,110,9057.19,36.94117647058823,0.0
3,2025-06-05 18:00:00,35,91,8106.13,39.34285714285714,0.0
3,2025-06-05 19:00:00,36,96,8881.01,37.27777777777778,0.0
3,2025-06-05 20:00:00,28,88,7225.349999999999,37.5,1.0
3,2025-06-05 21:00:00,42,118,9882.63,38.73809523809524,1.0
3,2025-06-05 22:00:00,40,96,9186.75,37.325,1.0
3,2025-06-05 23:00:00,34,96,8781.96,36.35294117647059,1.0
3,2025-06-06 00:00:00,32,98,8115.650000000001,33.5625,1.0
3,2025-06-06 01:00:00,36,99,9140.25,35.94444444444444,1.0
3,2025-06-06 02:00:00,42,136,10957.05,38.285714285714285,1.0
3,2025-06-06 03:00:00,36,117,10386.01,38.416666666666664,1.0
3,2025-06-06 04:00:00,38,109,10474.58,35.18421052631579,1.0
3,2025-06-06 05:00:00,26,79,6399.63,41.0,1.0
3,2025-06-06 06:00:00,30,98,9959.27,38.9,1.0
3,2025-06-06 07:00:00,33,108,9848.890000000001,38.0,0.0
3,2025-06-06 08:00:00,29,98,9297.29,35.724137931034484,0.0
3,2025-06-06 09:00:00,38,134,11344.76,35.76315789473684,0.0
3,2025-06-06 10:00:00,41,123,9813.6,38.78048780487805,2.0
3,2025-06-06 11:00:00,42,134,11649.07,37.0,2.0
3,2025-06-06 12:00:00,38,131,12053.53,39.31578947368421,2.0
3,2025-06-06 13:00:00,33,111,10704.69,34.303030303030305,2.0
3,2025-06-06 14:00:00,28,95,7618.42,36.642857142857146,2.0
3,2025-06-06 15:00:00,40,128,10178.89,35.75,2.0
3,2025-06-06 16:00:00,27,91,7467.610000000001,37.111111111111114,0.0
3,2025-06-06 17:00:00,30,82,6726.4800000000005,40.2,0.0
3,2025-06-06 18:00:00,33,113,10436.28,37.81818181818182,0.0
3,2025-06-06 19:00:00,30,87,6537.99,35.53333333333333,0.0
3,2025-06-06 20:00:00,32,91,8523.3,37.53125,1.0
3,2025-06-06 21:00:00,36,102,8398.79,38.611111111111114,1.0
3,2025-06-06 22:00:00,41,117,10828.76,36.97560975609756,1.0
3,2025-06-06 23:00:00,35,107,9845.2,36.31428571428572,1.0
3,2025-06-07 00:00:00,34,98,8454.85,38.088235294117645,1.0
3,2025-06-07 01:00:00,41,126,12170.67,38.146341463414636,1.0
3,2025-06-07 02:00:00,43,133,11751.55,37.55813953488372,1.0
3,2025-06-07 03:00:00,34,100,9595.63,38.1764705882353,1.0
3,2025-06-07 04:00:00,30,91,7746.04,40.13333333333333,1.0
3,2025-06-07 05:00:00,32,93,9585.41,39.8125,1.0
3,2025-06-07 06:00:00,41,94,8567.28,39.26829268292683,1.0
3,2025-06-07 07:00:00,34,94,8558.2,36.5,0.0
3,2025-06-07 08:00:00,30,92,9427.51,37.333333333333336,0.0
3,2025-06-07 09:00:00,39,133,11535.69,37.94871794871795,0.0
3,2025-06-07 10:00:00,30,75,7529.29,36.13333333333333,2.0
3,2025-06-07 11:00:00,28,81,7585.85,38.17857142857143,2.0
3,2025-06-07 12:00:00,39,113,8802.83,36.53846153846154,2.0
3,2025-06-07 13:00:00,33,94,8058.33,36.878787878787875,2.0
3,2025-06-07 14:00:00,25,80,7424.82,40.6,2.0
3,2025-06-07 15:00:00,41,127,11402.869999999999,35.63414634146341,2.0
3,2025-06-07 16:00:00,25,65,5700.97,36.84,0.0
3,2025-06-07 17:00:00,36,112,10745.38,39.72222222222222,0.0
3,2025-06-07 18:00:00,33,100,9289.99,41.0,0.0
