,Bay_id,Status,Hour,Minutes,DayOfWeek,Date
2996,1002,Unoccupied,5,45,Tuesday,2021-08-10
2997,1003,Unoccupied,5,45,Tuesday,2021-08-10
2998,1004,Present,5,45,Tuesday,2021-08-10
2999,1005,Unoccupied,5,45,Tuesday,2021-08-10
3000,1001,Present,6,0,Tuesday,2021-08-10
3001,1002,Unoccupied,6,0,Tuesday,2021-08-10
3002,1003,Unoccupied,6,0,Tuesday,2021-08-10
3003,1004,Present,6,0,Tuesday,2021-08-10
3004,1005,Unoccupied,6,0,Tuesday,2021-08-10
3005,1001,Unoccupied,6,15,Tuesday,2021-08-10
3006,1002,Unoccupied,6,15,Tuesday,2021-08-10
3007,1003,Present,6,15,Tuesday,2021-08-10
3008,1004,Unoccupied,6,15,Tuesday,2021-08-10
3009,1005,Present,6,15,Tuesday,2021-08-10
3010,1001,Unoccupied,6,30,Tuesday,2021-08-10
3011,1002,Present,6,30,Tuesday,2021-08-10
3012,1003,Unoccupied,6,30,Tuesday,2021-08-10
3013,1004,Unoccupied,6,30,Tuesday,2021-08-10
3014,1005,Unoccupied,6,30,Tuesday,2021-08-10
3015,1001,Unoccupied,6,45,Tuesday,2021-08-10
3016,1002,Unoccupied,6,45,Tuesday,2021-08-10
3017,1003,Present,6,45,Tuesday,2021-08-10
3018,1004,Unoccupied,6,45,Tuesday,2021-08-10
3019,1005,Unoccupied,6,45,Tuesday,2021-08-10
3020,1001,Unoccupied,7,0,Tuesday,2021-08-10
3021,1002,Present,7,0,Tuesday,2021-08-10
3022,1003,Present,7,0,Tuesday,2021-08-10
3023,1004,Present,7,0,Tuesday,2021-08-10
3024,1005,Present,7,0,Tuesday,2021-08-10
3025,1001,Unoccupied,7,15,Tuesday,2021-08-10
3026,1002,Present,7,15,Tuesday,2021-08-10
3027,1003,Unoccupied,7,15,Tuesday,2021-08-10
3028,1004,Unoccupied,7,15,Tuesday,2021-08-10
3029,1005,Unoccupied,7,15,Tuesday,2021-08-10
3030,1001,Present,7,30,Tuesday,2021-08-10
3031,1002,Unoccupied,7,30,Tuesday,2021-08-10
3032,1003,Unoccupied,7,30,Tuesday,2021-08-10
3033,1004,Unoccupied,7,30,Tuesday,2021-08-10
3034,1005,Unoccupied,7,30,Tuesday,2021-08-10
3035,1001,Present,7,45,Tuesday,2021-08-10
3036,1002,Unoccupied,7,45,Tuesday,2021-08-10
3037,1003,Present,7,45,Tuesday,2021-08-10
3038,1004,Unoccupied,7,45,Tuesday,2021-08-10
3039,1005,Unoccupied,7,45,Tuesday,2021-08-10
3040,1001,Present,8,0,Tuesday,2021-08-10
3041,1002,Unoccupied,8,0,Tuesday,2021-08-10
3042,1003,Present,8,0,Tuesday,2021-08-10
3043,1004,Unoccupied,8,0,Tuesday,2021-08-10
3044,1005,Unoccupied,8,0,Tuesday,2021-08-10
3045,1001,Present,8,15,Tuesday,2021-08-10
3046,1002,Present,8,15,Tuesday,2021-08-10
3047,1003,Unoccupied,8,15,Tuesday,2021-08-10
3048,1004,Unoccupied,8,15,Tuesday,2021-08-10
3049,1005,Unoccupied,8,15,Tuesday,2021-08-10
3050,1001,Present,8,30,Tuesday,2021-08-10
3051,1002,Unoccupied,8,30,Tuesday,2021-08-10
3052,1003,Unoccupied,8,30,Tuesday,2021-08-10
3053,1004,Present,8,30,Tuesday,2021-08-10
3054,1005,Present,8,30,Tuesday,2021-08-10
3055,1001,Present,8,45,Tuesday,2021-08-10
3056,1002,Unoccupied,8,45,Tuesday,2021-08-10
3057,1003,Present,8,45,Tuesday,2021-08-10
3058,1004,Present,8,45,Tuesday,2021-08-10
3059,1005,Present,8,45,Tuesday,2021-08-10
3060,1001,Unoccupied,9,0,Tuesday,2021-08-10
3061,1002,Present,9,0,Tuesday,2021-08-10
3062,1003,Present,9,0,Tuesday,2021-08-10
3063,1004,Unoccupied,9,0,Tuesday,2021-08-10
3064,1005,Present,9,0,Tuesday,2021-08-10
3065,1001,Present,9,15,Tuesday,2021-08-10
3066,1002,Unoccupied,9,15,Tuesday,2021-08-10
3067,1003,Unoccupied,9,15,Tuesday,2021-08-10
3068,1004,Unoccupied,9,15,Tuesday,2021-08-10
3069,1005,Present,9,15,Tuesday,2021-08-10
3070,1001,Present,9,30,Tuesday,2021-08-10
3071,1002,Unoccupied,9,30,Tuesday,2021-08-10
3072,1003,Unoccupied,9,30,Tuesday,2021-08-10
3073,1004,Present,9,30,Tuesday,2021-08-10
3074,1005,Present,9,30,Tuesday,2021-08-10
3075,1001,Unoccupied,9,45,Tuesday,2021-08-10
3076,1002,Unoccupied,9,45,Tuesday,2021-08-10
3077,1003,Present,9,45,Tuesday,2021-08-10
3078,1004,Unoccupied,9,45,Tuesday,2021-08-10
3079,1005,Present,9,45,Tuesday,2021-08-10
3080,1001,Present,10,0,Tuesday,2021-08-10
3081,1002,Present,10,0,Tuesday,2021-08-10
3082,1003,Unoccupied,10,0,Tuesday,2021-08-10
3083,1004,Present,10,0,Tuesday,2021-08-10
3084,1005,Unoccupied,10,0,Tuesday,2021-08-10
3085,1001,Present,10,15,Tuesday,2021-08-10
3086,1002,Unoccupied,10,15,Tuesday,2021-08-10
3087,1003,Unoccupied,10,15,Tuesday,2021-08-10
3088,1004,Present,10,15,Tuesday,2021-08-10
3089,1005,Unoccupied,10,15,Tuesday,2021-08-10
3090,1001,Unoccupied,10,30,Tuesday,2021-08-10
3091,1002,Unoccupied,10,30,Tuesday,2021-08-10
3092,1003,Unoccupied,10,30,Tuesday,2021-08-10
3093,1004,Present,10,30,Tuesday,2021-08-10
3094,1005,Unoccupied,10,30,Tuesday,2021-08-10
3095,1001,Unoccupied,10,45,Tuesday,2021-08-10
3096,1002,Present,10,45,Tuesday,2021-08-10
3097,1003,Present,10,45,Tuesday,2021-08-10
3098,1004,Present,10,45,Tuesday,2021-08-10
3099,1005,Unoccupied,10,45,Tuesday,2021-08-10
3100,1001,Unoccupied,11,0,Tuesday,2021-08-10
3101,1002,Unoccupied,11,0,Tuesday,2021-08-10
3102,1003,Present,11,0,Tuesday,2021-08-10
3103,1004,Present,11,0,Tuesday,2021-08-10
3104,1005,Present,11,0,Tuesday,2021-08-10
3105,1001,Present,11,15,Tuesday,2021-08-10
3106,1002,Present,11,15,Tuesday,2021-08-10
3107,1003,Unoccupied,11,15,Tuesday,2021-08-10
3108,1004,Unoccupied,11,15,Tuesday,2021-08-10
3109,1005,Present,11,15,Tuesday,2021-08-10
3110,1001,Present,11,30,Tuesday,2021-08-10
3111,1002,Present,11,30,Tuesday,2021-08-10
3112,1003,Present,11,30,Tuesday,2021-08-10
3113,1004,Present,11,30,Tuesday,2021-08-10
3114,1005,Unoccupied,11,30,Tuesday,2021-08-10
3115,1001,Present,11,45,Tuesday,2021-08-10
3116,1002,Unoccupied,11,45,Tuesday,2021-08-10
3117,1003,Unoccupied,11,45,Tuesday,2021-08-10
3118,1004,Unoccupied,11,45,Tuesday,2021-08-10
3119,1005,Unoccupied,11,45,Tuesday,2021-08-10
3120,1001,Present,12,0,Tuesday,2021-08-10
3121,1002,Unoccupied,12,0,Tuesday,2021-08-10
3122,1003,Present,12,0,Tuesday,2021-08-10
3123,1004,Unoccupied,12,0,Tuesday,2021-08-10
3124,1005,Present,12,0,Tuesday,2021-08-10
3125,1001,Present,12,15,Tuesday,2021-08-10
3126,1002,Present,12,15,Tuesday,2021-08-10
3127,1003,Unoccupied,12,15,Tuesday,2021-08-10
3128,1004,Present,12,15,Tuesday,2021-08-10
3129,1005,Unoccupied,12,15,Tuesday,2021-08-10
3130,1001,Present,12,30,Tuesday,2021-08-10
3131,1002,Present,12,30,Tuesday,2021-08-10
3132,1003,Present,12,30,Tuesday,2021-08-10
3133,1004,Present,12,30,Tuesday,2021-08-10
3134,1005,Unoccupied,12,30,Tuesday,2021-08-10
3135,1001,Unoccupied,12,45,Tuesday,2021-08-10
3136,1002,Unoccupied,12,45,Tuesday,2021-08-10
3137,1003,Unoccupied,12,45,Tuesday,2021-08-10
3138,1004,Present,12,45,Tuesday,2021-08-10
3139,1005,Present,12,45,Tuesday,2021-08-10
3140,1001,Present,13,0,Tuesday,2021-08-10
3141,1002,Present,13,0,Tuesday,2021-08-10
3142,1003,Unoccupied,13,0,Tuesday,2021-08-10
3143,1004,Unoccupied,13,0,Tuesday,2021-08-10
3144,1005,Unoccupied,13,0,Tuesday,2021-08-10
3145,1001,Unoccupied,13,15,Tuesday,2021-08-10
3146,1002,Present,13,15,Tuesday,2021-08-10
3147,1003,Unoccupied,13,15,Tuesday,2021-08-10
3148,1004,Present,13,15,Tuesday,2021-08-10
3149,1005,Unoccupied,13,15,Tuesday,2021-08-10
3150,1001,Unoccupied,13,30,Tuesday,2021-08-10
3151,1002,Present,13,30,Tuesday,2021-08-10
3152,1003,Unoccupied,13,30,Tuesday,2021-08-10
3153,1004,Present,13,30,Tuesday,2021-08-10
3154,1005,Present,13,30,Tuesday,2021-08-10
3155,1001,Unoccupied,13,45,Tuesday,2021-08-10
3156,1002,Present,13,45,Tuesday,2021-08-10
3157,1003,Unoccupied,13,45,Tuesday,2021-08-10
3158,1004,Present,13,45,Tuesday,2021-08-10
3159,1005,Unoccupied,13,45,Tuesday,2021-08-10
3160,1001,Unoccupied,14,0,Tuesday,2021-08-10
3161,1002,Unoccupied,14,0,Tuesday,2021-08-10
3162,1003,Unoccupied,14,0,Tuesday,2021-08-10
3163,1004,Unoccupied,14,0,Tuesday,2021-08-10
3164,1005,Unoccupied,14,0,Tuesday,2021-08-10
3165,1001,Present,14,15,Tuesday,2021-08-10
3166,1002,Present,14,15,Tuesday,2021-08-10
3167,1003,Unoccupied,14,15,Tuesday,2021-08-10
3168,1004,Present,14,15,Tuesday,2021-08-10
3169,1005,Present,14,15,Tuesday,2021-08-10
3170,1001,Present,14,30,Tuesday,2021-08-10
3171,1002,Unoccupied,14,30,Tuesday,2021-08-10
3172,1003,Unoccupied,14,30,Tuesday,2021-08-10
3173,1004,Present,14,30,Tuesday,2021-08-10
3174,1005,Unoccupied,14,30,Tuesday,2021-08-10
3175,1001,Present,14,45,Tuesday,2021-08-10
3176,1002,Unoccupied,14,45,Tuesday,2021-08-10
3177,1003,Present,14,45,Tuesday,2021-08-10
3178,1004,Unoccupied,14,45,Tuesday,2021-08-10
3179,1005,Present,14,45,Tuesday,2021-08-10
3180,1001,Unoccupied,15,0,Tuesday,2021-08-10
3181,1002,Present,15,0,Tuesday,2021-08-10
3182,1003,Unoccupied,15,0,Tuesday,2021-08-10
3183,1004,Unoccupied,15,0,Tuesday,2021-08-10
3184,1005,Present,15,0,Tuesday,2021-08-10
3185,1001,Present,15,15,Tuesday,2021-08-10
3186,1002,Unoccupied,15,15,Tuesday,2021-08-10
3187,1003,Present,15,15,Tuesday,2021-08-10
3188,1004,Unoccupied,15,15,Tuesday,2021-08-10
3189,1005,Unoccupied,15,15,Tuesday,2021-08-10
3190,1001,Unoccupied,15,30,Tuesday,2021-08-10
3191,1002,Present,15,30,Tuesday,2021-08-10
3192,1003,Unoccupied,15,30,Tuesday,2021-08-10
3193,1004,Present,15,30,Tuesday,2021-08-10
3194,1005,Present,15,30,Tuesday,2021-08-10
3195,1001,Unoccupied,15,45,Tuesday,2021-08-10
3196,1002,Unoccupied,15,45,Tuesday,2021-08-10
3197,1003,Unoccupied,15,45,Tuesday,2021-08-10
3198,1004,Present,15,45,Tuesday,2021-08-10
3199,1005,Unoccupied,15,45,Tuesday,2021-08-10
3200,1001,Present,16,0,Tuesday,2021-08-10
3201,1002,Unoccupied,16,0,Tuesday,2021-08-10
3202,1003,Present,16,0,Tuesday,2021-08-10
3203,1004,Present,16,0,Tuesday,2021-08-10
3204,1005,Present,16,0,Tuesday,2021-08-10
3205,1001,Present,16,15,Tuesday,2021-08-10
3206,1002,Present,16,15,Tuesday,2021-08-10
3207,1003,Unoccupied,16,15,Tuesday,2021-08-10
3208,1004,Unoccupied,16,15,Tuesday,2021-08-10
3209,1005,Unoccupied,16,15,Tuesday,2021-08-10
3210,1001,Unoccupied,16,30,Tuesday,2021-08-10
3211,1002,Unoccupied,16,30,Tuesday,2021-08-10
3212,1003,Unoccupied,16,30,Tuesday,2021-08-10
3213,1004,Unoccupied,16,30,Tuesday,2021-08-10
3214,1005,Present,16,30,Tuesday,2021-08-10
3215,1001,Present,16,45,Tuesday,2021-08-10
3216,1002,Present,16,45,Tuesday,2021-08-10
3217,1003,Present,16,45,Tuesday,2021-08-10
3218,1004,Present,16,45,Tuesday,2021-08-10
3219,1005,Present,16,45,Tuesday,2021-08-10
3220,1001,Present,17,0,Tuesday,2021-08-10
3221,1002,Present,17,0,Tuesday,2021-08-10
3222,1003,Present,17,0,Tuesday,2021-08-10
3223,1004,Unoccupied,17,0,Tuesday,2021-08-10
3224,1005,Unoccupied,17,0,Tuesday,2021-08-10
3225,1001,Present,17,15,Tuesday,2021-08-10
3226,1002,Present,17,15,Tuesday,2021-08-10
3227,1003,Unoccupied,17,15,Tuesday,2021-08-10
3228,1004,Unoccupied,17,15,Tuesday,2021-08-10
3229,1005,Present,17,15,Tuesday,2021-08-10
3230,1001,Present,17,30,Tuesday,2021-08-10
3231,1002,Present,17,30,Tuesday,2021-08-10
3232,1003,Unoccupied,17,30,Tuesday,2021-08-10
3233,1004,Unoccupied,17,30,Tuesday,2021-08-10
3234,1005,Present,17,30,Tuesday,2021-08-10
3235,1001,Present,17,45,Tuesday,2021-08-10
3236,1002,Present,17,45,Tuesday,2021-08-10
3237,1003,Present,17,45,Tuesday,2021-08-10
3238,1004,Unoccupied,17,45,Tuesday,2021-08-10
3239,1005,Present,17,45,Tuesday,2021-08-10
3240,1001,Present,18,0,Tuesday,2021-08-10
3241,1002,Unoccupied,18,0,Tuesday,2021-08-10
3242,1003,Present,18,0,Tuesday,2021-08-10
3243,1004,Present,18,0,Tuesday,2021-08-10
3244,1005,Unoccupied,18,0,Tuesday,2021-08-10
3245,1001,Present,18,15,Tuesday,2021-08-10
3246,1002,Present,18,15,Tuesday,2021-08-10
3247,1003,Present,18,15,Tuesday,2021-08-10
3248,1004,Present,18,15,Tuesday,2021-08-10
3249,1005,Present,18,15,Tuesday,2021-08-10
3250,1001,Present,18,30,Tuesday,2021-08-10
3251,1002,Present,18,30,Tuesday,2021-08-10
3252,1003,Present,18,30,Tuesday,2021-08-10
3253,1004,Unoccupied,18,30,Tuesday,2021-08-10
3254,1005,Unoccupied,18,30,Tuesday,2021-08-10
3255,1001,Present,18,45,Tuesday,2021-08-10
3256,1002,Unoccupied,18,45,Tuesday,2021-08-10
3257,1003,Present,18,45,Tuesday,2021-08-10
3258,1004,Unoccupied,18,45,Tuesday,2021-08-10
3259,1005,Unoccupied,18,45,Tuesday,2021-08-10
3260,1001,Present,19,0,Tuesday,2021-08-10
3261,1002,Present,19,0,Tuesday,2021-08-10
3262,1003,Unoccupied,19,0,Tuesday,2021-08-10
3263,1004,Unoccupied,19,0,Tuesday,2021-08-10
3264,1005,Unoccupied,19,0,Tuesday,2021-08-10
3265,1001,Unoccupied,19,15,Tuesday,2021-08-10
3266,1002,Present,19,15,Tuesday,2021-08-10
3267,1003,Unoccupied,19,15,Tuesday,2021-08-10
3268,1004,Present,19,15,Tuesday,2021-08-10
3269,1005,Unoccupied,19,15,Tuesday,2021-08-10
3270,1001,Present,19,30,Tuesday,2021-08-10
3271,1002,Unoccupied,19,30,Tuesday,2021-08-10
3272,1003,Present,19,30,Tuesday,2021-08-10
3273,1004,Unoccupied,19,30,Tuesday,2021-08-10
3274,1005,Unoccupied,19,30,Tuesday,2021-08-10
3275,1001,Unoccupied,19,45,Tuesday,2021-08-10
3276,1002,Present,19,45,Tuesday,2021-08-10
3277,1003,Unoccupied,19,45,Tuesday,2021-08-10
3278,1004,Present,19,45,Tuesday,2021-08-10
3279,1005,Present,19,45,Tuesday,2021-08-10
3280,1001,Unoccupied,20,0,Tuesday,2021-08-10
3281,1002,Present,20,0,Tuesday,2021-08-10
3282,1003,Unoccupied,20,0,Tuesday,2021-08-10
3283,1004,Unoccupied,20,0,Tuesday,2021-08-10
3284,1005,Unoccupied,20,0,Tuesday,2021-08-10
3285,1001,Unoccupied,20,15,Tuesday,2021-08-10
3286,1002,Unoccupied,20,15,Tuesday,2021-08-10
3287,1003,Present,20,15,Tuesday,2021-08-10
3288,1004,Present,20,15,Tuesday,2021-08-10
3289,1005,Present,20,15,Tuesday,2021-08-10
3290,1001,Present,20,30,Tuesday,2021-08-10
3291,1002,Unoccupied,20,30,Tuesday,2021-08-10
3292,1003,Unoccupied,20,30,Tuesday,2021-08-10
3293,1004,Present,20,30,Tuesday,2021-08-10
3294,1005,Unoccupied,20,30,Tuesday,2021-08-10
3295,1001,Present,20,45,Tuesday,2021-08-10
3296,1002,Present,20,45,Tuesday,2021-08-10
3297,1003,Present,20,45,Tuesday,2021-08-10
3298,1004,Present,20,45,Tuesday,2021-08-10
3299,1005,Unoccupied,20,45,Tuesday,2021-08-10
3300,1001,Present,21,0,Tuesday,2021-08-10
3301,1002,Present,21,0,Tuesday,2021-08-10
3302,1003,Unoccupied,21,0,Tuesday,2021-08-10
3303,1004,Unoccupied,21,0,Tuesday,2021-08-10
3304,1005,Present,21,0,Tuesday,2021-08-10
3305,1001,Unoccupied,21,15,Tuesday,2021-08-10
3306,1002,Present,21,15,Tuesday,2021-08-10
3307,1003,Present,21,15,Tuesday,2021-08-10
3308,1004,Present,21,15,Tuesday,2021-08-10
3309,1005,Present,21,15,Tuesday,2021-08-10
3310,1001,Unoccupied,21,30,Tuesday,2021-08-10
3311,1002,Present,21,30,Tuesday,2021-08-10
3312,1003,Present,21,30,Tuesday,2021-08-10
3313,1004,Present,21,30,Tuesday,2021-08-10
3314,1005,Unoccupied,21,30,Tuesday,2021-08-10
3315,1001,Unoccupied,21,45,Tuesday,2021-08-10
3316,1002,Present,21,45,Tuesday,2021-08-10
3317,1003,Present,21,45,Tuesday,2021-08-10
3318,1004,Present,21,45,Tuesday,2021-08-10
3319,1005,Unoccupied,21,45,Tuesday,2021-08-10
3320,1001,Present,22,0,Tuesday,2021-08-10
3321,1002,Unoccupied,22,0,Tuesday,2021-08-10
3322,1003,Present,22,0,Tuesday,2021-08-10
3323,1004,Unoccupied,22,0,Tuesday,2021-08-10
3324,1005,Present,22,0,Tuesday,2021-08-10
3325,1001,Unoccupied,22,15,Tuesday,2021-08-10
3326,1002,Unoccupied,22,15,Tuesday,2021-08-10
3327,1003,Unoccupied,22,15,Tuesday,2021-08-10
3328,1004,Present,22,15,Tuesday,2021-08-10
3329,1005,Present,22,15,Tuesday,2021-08-10
3330,1001,Unoccupied,22,30,Tuesday,2021-08-10
3331,1002,Unoccupied,22,30,Tuesday,2021-08-10
3332,1003,Unoccupied,22,30,Tuesday,2021-08-10
3333,1004,Present,22,30,Tuesday,2021-08-10
3334,1005,Present,22,30,Tuesday,2021-08-10
3335,1001,Present,22,45,Tuesday,2021-08-10
3336,1002,Present,22,45,Tuesday,2021-08-10
3337,1003,Unoccupied,22,45,Tuesday,2021-08-10
3338,1004,Present,22,45,Tuesday,2021-08-10
3339,1005,Unoccupied,22,45,Tuesday,2021-08-10
3340,1001,Unoccupied,23,0,Tuesday,2021-08-10
3341,1002,Present,23,0,Tuesday,2021-08-10
3342,1003,Unoccupied,23,0,Tuesday,2021-08-10
3343,1004,Present,23,0,Tuesday,2021-08-10
3344,1005,Present,23,0,Tuesday,2021-08-10
3345,1001,Present,23,15,Tuesday,2021-08-10
3346,1002,Present,23,15,Tuesday,2021-08-10
3347,1003,Unoccupied,23,15,Tuesday,2021-08-10
3348,1004,Present,23,15,Tuesday,2021-08-10
3349,1005,Unoccupied,23,15,Tuesday,2021-08-10
3350,1001,Unoccupied,23,30,Tuesday,2021-08-10
3351,1002,Unoccupied,23,30,Tuesday,2021-08-10
3352,1003,Unoccupied,23,30,Tuesday,2021-08-10
3353,1004,Unoccupied,23,30,Tuesday,2021-08-10
3354,1005,Present,23,30,Tuesday,2021-08-10
3355,1001,Present,23,45,Tuesday,2021-08-10
3356,1002,Present,23,45,Tuesday,2021-08-10
3357,1003,Unoccupied,23,45,Tuesday,2021-08-10
3358,1004,Present,23,45,Tuesday,2021-08-10
3359,1005,Present,23,45,Tuesday,2021-08-10
3360,1001,Present,0,0,Wednesday,2021-08-11
3361,1002,Unoccupied,0,0,Wednesday,2021-08-11
3362,1003,Present,0,0,Wednesday,2021-08-11
3363,1004,Present,0,0,Wednesday,2021-08-11
3364,1005,Unoccupied,0,0,Wednesday,2021-08-11
3365,1001,Unoccupied,0,15,Wednesday,2021-08-11
3366,1002,Unoccupied,0,15,Wednesday,2021-08-11
3367,1003,Present,0,15,Wednesday,2021-08-11
3368,1004,Unoccupied,0,15,Wednesday,2021-08-11
3369,1005,Unoccupied,0,15,Wednesday,2021-08-11
3370,1001,Unoccupied,0,30,Wednesday,2021-08-11
3371,1002,Present,0,30,Wednesday,2021-08-11
3372,1003,Unoccupied,0,30,Wednesday,2021-08-11
3373,1004,Present,0,30,Wednesday,2021-08-11
3374,1005,Present,0,30,Wednesday,2021-08-11
3375,1001,Present,0,45,Wednesday,2021-08-11
3376,1002,Present,0,45,Wednesday,2021-08-11
3377,1003,Present,0,45,Wednesday,2021-08-11
3378,1004,Present,0,45,Wednesday,2021-08-11
3379,1005,Present,0,45,Wednesday,2021-08-11
3380,1001,Present,1,0,Wednesday,2021-08-11
3381,1002,Unoccupied,1,0,Wednesday,2021-08-11
3382,1003,Unoccupied,1,0,Wednesday,2021-08-11
3383,1004,Unoccupied,1,0,Wednesday,2021-08-11
3384,1005,Unoccupied,1,0,Wednesday,2021-08-11
3385,1001,Present,1,15,Wednesday,2021-08-11
3386,1002,Present,1,15,Wednesday,2021-08-11
3387,1003,Unoccupied,1,15,Wednesday,2021-08-11
3388,1004,Present,1,15,Wednesday,2021-08-11
3389,1005,Present,1,15,Wednesday,2021-08-11
3390,1001,Present,1,30,Wednesday,2021-08-11
3391,1002,Present,1,30,Wednesday,2021-08-11
3392,1003,Present,1,30,Wednesday,2021-08-11
3393,1004,Unoccupied,1,30,Wednesday,2021-08-11
3394,1005,Present,1,30,Wednesday,2021-08-11
3395,1001,Unoccupied,1,45,Wednesday,2021-08-11
3396,1002,Present,1,45,Wednesday,2021-08-11
3397,1003,Unoccupied,1,45,Wednesday,2021-08-11
3398,1004,Unoccupied,1,45,Wednesday,2021-08-11
3399,1005,Unoccupied,1,45,Wednesday,2021-08-11
3400,1001,Present,2,0,Wednesday,2021-08-11
3401,1002,Present,2,0,Wednesday,2021-08-11
3402,1003,Present,2,0,Wednesday,2021-08-11
3403,1004,Present,2,0,Wednesday,2021-08-11
3404,1005,Present,2,0,Wednesday,2021-08-11
3405,1001,Present,2,15,Wednesday,2021-08-11
3406,1002,Unoccupied,2,15,Wednesday,2021-08-11
3407,1003,Unoccupied,2,15,Wednesday,2021-08-11
3408,1004,Unoccupied,2,15,Wednesday,2021-08-11
3409,1005,Present,2,15,Wednesday,2021-08-11
3410,1001,Unoccupied,2,30,Wednesday,2021-08-11
3411,1002,Present,2,30,Wednesday,2021-08-11
3412,1003,Present,2,30,Wednesday,2021-08-11
3413,1004,Unoccupied,2,30,Wednesday,2021-08-11
3414,1005,Present,2,30,Wednesday,2021-08-11
3415,1001,Unoccupied,2,45,Wednesday,2021-08-11
3416,1002,Present,2,45,Wednesday,2021-08-11
3417,1003,Present,2,45,Wednesday,2021-08-11
3418,1004,Unoccupied,2,45,Wednesday,2021-08-11
3419,1005,Unoccupied,2,45,Wednesday,2021-08-11
3420,1001,Unoccupied,3,0,Wednesday,2021-08-11
3421,1002,Present,3,0,Wednesday,2021-08-11
3422,1003,Unoccupied,3,0,Wednesday,2021-08-11
3423,1004,Present,3,0,Wednesday,2021-08-11
3424,1005,Present,3,0,Wednesday,2021-08-11
3425,1001,Unoccupied,3,15,Wednesday,2021-08-11
3426,1002,Present,3,15,Wednesday,2021-08-11
3427,1003,Unoccupied,3,15,Wednesday,2021-08-11
3428,1004,Present,3,15,Wednesday,2021-08-11
3429,1005,Present,3,15,Wednesday,2021-08-11
3430,1001,Present,3,30,Wednesday,2021-08-11
3431,1002,Unoccupied,3,30,Wednesday,2021-08-11
3432,1003,Unoccupied,3,30,Wednesday,2021-08-11
3433,1004,Present,3,30,Wednesday,2021-08-11
3434,1005,Present,3,30,Wednesday,2021-08-11
3435,1001,Present,3,45,Wednesday,2021-08-11
3436,1002,Unoccupied,3,45,Wednesday,2021-08-11
3437,1003,Present,3,45,Wednesday,2021-08-11
3438,1004,Unoccupied,3,45,Wednesday,2021-08-11
3439,1005,Present,3,45,Wednesday,2021-08-11
3440,1001,Present,4,0,Wednesday,2021-08-11
3441,1002,Present,4,0,Wednesday,2021-08-11
3442,1003,Unoccupied,4,0,Wednesday,2021-08-11
3443,1004,Present,4,0,Wednesday,2021-08-11
3444,1005,Present,4,0,Wednesday,2021-08-11
3445,1001,Unoccupied,4,15,Wednesday,2021-08-11
3446,1002,Present,4,15,Wednesday,2021-08-11
3447,1003,Present,4,15,Wednesday,2021-08-11
3448,1004,Unoccupied,4,15,Wednesday,2021-08-11
3449,1005,Present,4,15,Wednesday,2021-08-11
3450,1001,Unoccupied,4,30,Wednesday,2021-08-11
3451,1002,Unoccupied,4,30,Wednesday,2021-08-11
3452,1003,Present,4,30,Wednesday,2021-08-11
3453,1004,Unoccupied,4,30,Wednesday,2021-08-11
3454,1005,Unoccupied,4,30,Wednesday,2021-08-11
3455,1001,Unoccupied,4,45,Wednesday,2021-08-11
3456,1002,Unoccupied,4,45,Wednesday,2021-08-11
3457,1003,Present,4,45,Wednesday,2021-08-11
3458,1004,Present,4,45,Wednesday,2021-08-11
3459,1005,Unoccupied,4,45,Wednesday,2021-08-11
3460,1001,Present,5,0,Wednesday,2021-08-11
3461,1002,Present,5,0,Wednesday,2021-08-11
3462,1003,Present,5,0,Wednesday,2021-08-11
3463,1004,Unoccupied,5,0,Wednesday,2021-08-11
3464,1005,Unoccupied,5,0,Wednesday,2021-08-11
3465,1001,Unoccupied,5,15,Wednesday,2021-08-11
3466,1002,Present,5,15,Wednesday,2021-08-11
3467,1003,Unoccupied,5,15,Wednesday,2021-08-11
3468,1004,Present,5,15,Wednesday,2021-08-11
3469,1005,Present,5,15,Wednesday,2021-08-11
3470,1001,Unoccupied,5,30,Wednesday,2021-08-11
3471,1002,Unoccupied,5,30,Wednesday,2021-08-11
3472,1003,Present,5,30,Wednesday,2021-08-11
3473,1004,Present,5,30,Wednesday,2021-08-11
3474,1005,Unoccupied,5,30,Wednesday,2021-08-11
3475,1001,Unoccupied,5,45,Wednesday,2021-08-11
3476,1002,Unoccupied,5,45,Wednesday,2021-08-11
3477,1003,Present,5,45,Wednesday,2021-08-11
3478,1004,Unoccupied,5,45,Wednesday,2021-08-11
3479,1005,Unoccupied,5,45,Wednesday,2021-08-11
3480,1001,Present,6,0,Wednesday,2021-08-11
3481,1002,Present,6,0,Wednesday,2021-08-11
3482,1003,Unoccupied,6,0,Wednesday,2021-08-11
3483,1004,Unoccupied,6,0,Wednesday,2021-08-11
3484,1005,Present,6,0,Wednesday,2021-08-11
3485,1001,Unoccupied,6,15,Wednesday,2021-08-11
3486,1002,Present,6,15,Wednesday,2021-08-11
3487,1003,Present,6,15,Wednesday,2021-08-11
3488,1004,Present,6,15,Wednesday,2021-08-11
3489,1005,Present,6,15,Wednesday,2021-08-11
3490,1001,Unoccupied,6,30,Wednesday,2021-08-11
3491,1002,Present,6,30,Wednesday,2021-08-11
3492,1003,Present,6,30,Wednesday,2021-08-11
3493,1004,Present,6,30,Wednesday,2021-08-11
3494,1005,Unoccupied,6,30,Wednesday,2021-08-11
3495,1001,Present,6,45,Wednesday,2021-08-11
