Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily
2025,9,Sep,Saturday,Weekend,RegionalTrain,39700
2025,9,Sep,Saturday,Weekend,Tram,345850
2025,9,Sep,Sunday,Weekend,MetroBus,118950
2025,9,Sep,Sunday,Weekend,MetroTrain,199200
2025,9,Sep,Sunday,Weekend,RegionalBus,8750
2025,9,Sep,Sunday,Weekend,RegionalTrain,28500
2025,9,Sep,Sunday,Weekend,Tram,239150
2025,9,Sep,Thursday,Normal Weekday,MetroBus,394800
2025,9,Sep,Thursday,Normal Weekday,MetroTrain,591750
2025,9,Sep,Thursday,Normal Weekday,RegionalBus,35400
2025,9,Sep,Thursday,Normal Weekday,RegionalTrain,66150
2025,9,Sep,Thursday,Normal Weekday,Tram,445100
2025,9,Sep,Thursday,School Holiday Weekday,MetroBus,372200
2025,9,Sep,Thursday,School Holiday Weekday,MetroTrain,600450
2025,9,Sep,Thursday,School Holiday Weekday,RegionalBus,32050
2025,9,Sep,Thursday,School Holiday Weekday,RegionalTrain,72150
2025,9,Sep,Thursday,School Holiday Weekday,Tram,458950
2025,9,Sep,Tuesday,Normal Weekday,MetroBus,384800
2025,9,Sep,Tuesday,Normal Weekday,MetroTrain,593500
2025,9,Sep,Tuesday,Normal Weekday,RegionalBus,34500
2025,9,Sep,Tuesday,Normal Weekday,RegionalTrain,65000
2025,9,Sep,Tuesday,Normal Weekday,Tram,430050
2025,9,Sep,Tuesday,School Holiday Weekday,MetroBus,361500
2025,9,Sep,Tuesday,School Holiday Weekday,MetroTrain,556450
2025,9,Sep,Tuesday,School Holiday Weekday,RegionalBus,29750
2025,9,Sep,Tuesday,School Holiday Weekday,RegionalTrain,71400
2025,9,Sep,Tuesday,School Holiday Weekday,Tram,430500
2025,9,Sep,Wednesday,Normal Weekday,MetroBus,395300
2025,9,Sep,Wednesday,Normal Weekday,MetroTrain,580400
2025,9,Sep,Wednesday,Normal Weekday,RegionalBus,34850
2025,9,Sep,Wednesday,Normal Weekday,RegionalTrain,66150
2025,9,Sep,Wednesday,Normal Weekday,Tram,439500
2025,9,Sep,Wednesday,School Holiday Weekday,MetroBus,366700
2025,9,Sep,Wednesday,School Holiday Weekday,MetroTrain,531250
2025,9,Sep,Wednesday,School Holiday Weekday,RegionalBus,30650
2025,9,Sep,Wednesday,School Holiday Weekday,RegionalTrain,76850
2025,9,Sep,Wednesday,School Holiday Weekday,Tram,438150
2025,10,Oct,Friday,Normal Weekday,MetroBus,374250
2025,10,Oct,Friday,Normal Weekday,MetroTrain,546650
2025,10,Oct,Friday,Normal Weekday,RegionalBus,34600
2025,10,Oct,Friday,Normal Weekday,RegionalTrain,64500
2025,10,Oct,Friday,Normal Weekday,Tram,431550
2025,10,Oct,Friday,School Holiday Weekday,MetroBus,345600
2025,10,Oct,Friday,School Holiday Weekday,MetroTrain,506300
2025,10,Oct,Friday,School Holiday Weekday,RegionalBus,31100
2025,10,Oct,Friday,School Holiday Weekday,RegionalTrain,64600
2025,10,Oct,Friday,School Holiday Weekday,Tram,432050
2025,10,Oct,Monday,Normal Weekday,MetroBus,366350
2025,10,Oct,Monday,Normal Weekday,MetroTrain,503800
2025,10,Oct,Monday,Normal Weekday,RegionalBus,33350
2025,10,Oct,Monday,Normal Weekday,RegionalTrain,57400
2025,10,Oct,Monday,Normal Weekday,Tram,389850
2025,10,Oct,Saturday,Weekend,MetroBus,185150
2025,10,Oct,Saturday,Weekend,MetroTrain,331050
2025,10,Oct,Saturday,Weekend,RegionalBus,15550
2025,10,Oct,Saturday,Weekend,RegionalTrain,43900
2025,10,Oct,Saturday,Weekend,Tram,385050
2025,10,Oct,Sunday,Weekend,MetroBus,115700
2025,10,Oct,Sunday,Weekend,MetroTrain,213050
2025,10,Oct,Sunday,Weekend,RegionalBus,8650
2025,10,Oct,Sunday,Weekend,RegionalTrain,29600
2025,10,Oct,Sunday,Weekend,Tram,233450
2025,10,Oct,Thursday,Normal Weekday,MetroBus,410350
2025,10,Oct,Thursday,Normal Weekday,MetroTrain,606950
2025,10,Oct,Thursday,Normal Weekday,RegionalBus,37500
2025,10,Oct,Thursday,Normal Weekday,RegionalTrain,69550
2025,10,Oct,Thursday,Normal Weekday,Tram,456750
2025,10,Oct,Thursday,School Holiday Weekday,MetroBus,340700
2025,10,Oct,Thursday,School Holiday Weekday,MetroTrain,564700
2025,10,Oct,Thursday,School Holiday Weekday,RegionalBus,28000
2025,10,Oct,Thursday,School Holiday Weekday,RegionalTrain,69000
2025,10,Oct,Thursday,School Holiday Weekday,Tram,435200
2025,10,Oct,Tuesday,Normal Weekday,MetroBus,410300
2025,10,Oct,Tuesday,Normal Weekday,MetroTrain,602350
2025,10,Oct,Tuesday,Normal Weekday,RegionalBus,37450
2025,10,Oct,Tuesday,Normal Weekday,RegionalTrain,67550
2025,10,Oct,Tuesday,Normal Weekday,Tram,435450
2025,10,Oct,Wednesday,Normal Weekday,MetroBus,395300
2025,10,Oct,Wednesday,Normal Weekday,MetroTrain,587950
2025,10,Oct,Wednesday,Normal Weekday,RegionalBus,33900
2025,10,Oct,Wednesday,Normal Weekday,RegionalTrain,68700
2025,10,Oct,Wednesday,Normal Weekday,Tram,439550
2025,10,Oct,Wednesday,School Holiday Weekday,MetroBus,362000
2025,10,Oct,Wednesday,School Holiday Weekday,MetroTrain,578450
2025,10,Oct,Wednesday,School Holiday Weekday,RegionalBus,31050
2025,10,Oct,Wednesday,School Holiday Weekday,RegionalTrain,71200
2025,10,Oct,Wednesday,School Holiday Weekday,Tram,448550
2025,11,Nov,Friday,Normal Weekday,MetroBus,373350
2025,11,Nov,Friday,Normal Weekday,MetroTrain,513350
2025,11,Nov,Friday,Normal Weekday,RegionalBus,34650
2025,11,Nov,Friday,Normal Weekday,RegionalTrain,59800
2025,11,Nov,Friday,Normal Weekday,Tram,473700
2025,11,Nov,Monday,Normal Weekday,MetroBus,333500
2025,11,Nov,Monday,Normal Weekday,MetroTrain,461800
2025,11,Nov,Monday,Normal Weekday,RegionalBus,30550
2025,11,Nov,Monday,Normal Weekday,RegionalTrain,53400
2025,11,Nov,Monday,Normal Weekday,Tram,393300
2025,11,Nov,Saturday,Weekend,MetroBus,180600
2025,11,Nov,Saturday,Weekend,MetroTrain,337550
2025,11,Nov,Saturday,Weekend,RegionalBus,15450
2025,11,Nov,Saturday,Weekend,RegionalTrain,43600
2025,11,Nov,Saturday,Weekend,Tram,361950
2025,11,Nov,Sunday,Weekend,MetroBus,128700
2025,11,Nov,Sunday,Weekend,MetroTrain,225400
2025,11,Nov,Sunday,Weekend,RegionalBus,9150
2025,11,Nov,Sunday,Weekend,RegionalTrain,30050
2025,11,Nov,Sunday,Weekend,Tram,270750
2025,11,Nov,Thursday,Normal Weekday,MetroBus,400600
2025,11,Nov,Thursday,Normal Weekday,MetroTrain,604050
2025,11,Nov,Thursday,Normal Weekday,RegionalBus,36100
2025,11,Nov,Thursday,Normal Weekday,RegionalTrain,65200
2025,11,Nov,Thursday,Normal Weekday,Tram,498850
2025,11,Nov,Tuesday,Normal Weekday,MetroBus,374750
2025,11,Nov,Tuesday,Normal Weekday,MetroTrain,573300
2025,11,Nov,Tuesday,Normal Weekday,RegionalBus,33950
2025,11,Nov,Tuesday,Normal Weekday,RegionalTrain,61100
2025,11,Nov,Tuesday,Normal Weekday,Tram,472400
2025,11,Nov,Wednesday,Normal Weekday,MetroBus,392900
2025,11,Nov,Wednesday,Normal Weekday,MetroTrain,588200
2025,11,Nov,Wednesday,Normal Weekday,RegionalBus,34550
2025,11,Nov,Wednesday,Normal Weekday,RegionalTrain,64850
2025,11,Nov,Wednesday,Normal Weekday,Tram,485550
2025,12,Dec,Friday,Normal Weekday,MetroBus,343700
2025,12,Dec,Friday,Normal Weekday,MetroTrain,568400
2025,12,Dec,Friday,Normal Weekday,RegionalBus,32150
2025,12,Dec,Friday,Normal Weekday,RegionalTrain,65700
2025,12,Dec,Friday,Normal Weekday,Tram,462700
2025,12,Dec,Monday,Normal Weekday,MetroBus,333150
2025,12,Dec,Monday,Normal Weekday,MetroTrain,494500
2025,12,Dec,Monday,Normal Weekday,RegionalBus,30600
2025,12,Dec,Monday,Normal Weekday,RegionalTrain,55200
2025,12,Dec,Monday,Normal Weekday,Tram,400100
2025,12,Dec,Monday,School Holiday Weekday,MetroBus,235650
2025,12,Dec,Monday,School Holiday Weekday,MetroTrain,331250
2025,12,Dec,Monday,School Holiday Weekday,RegionalBus,25200
2025,12,Dec,Monday,School Holiday Weekday,RegionalTrain,44100
2025,12,Dec,Monday,School Holiday Weekday,Tram,320600
2025,12,Dec,Thursday,Normal Weekday,MetroBus,355900
2025,12,Dec,Thursday,Normal Weekday,MetroTrain,597250
2025,12,Dec,Thursday,Normal Weekday,RegionalBus,32150
2025,12,Dec,Thursday,Normal Weekday,RegionalTrain,66900
2025,12,Dec,Thursday,Normal Weekday,Tram,470750
2025,12,Dec,Tuesday,Normal Weekday,MetroBus,367400
2025,12,Dec,Tuesday,Normal Weekday,MetroTrain,582300
2025,12,Dec,Tuesday,Normal Weekday,RegionalBus,33350
2025,12,Dec,Tuesday,Normal Weekday,RegionalTrain,63150
2025,12,Dec,Tuesday,Normal Weekday,Tram,461800
2025,12,Dec,Tuesday,School Holiday Weekday,MetroBus,238900
2025,12,Dec,Tuesday,School Holiday Weekday,MetroTrain,346900
2025,12,Dec,Tuesday,School Holiday Weekday,RegionalBus,25700
2025,12,Dec,Tuesday,School Holiday Weekday,RegionalTrain,46300
2025,12,Dec,Tuesday,School Holiday Weekday,Tram,328350
2025,12,Dec,Wednesday,Normal Weekday,MetroBus,366350
2025,12,Dec,Wednesday,Normal Weekday,MetroTrain,595050
2025,12,Dec,Wednesday,Normal Weekday,RegionalBus,33450
2025,12,Dec,Wednesday,Normal Weekday,RegionalTrain,68450
2025,12,Dec,Wednesday,Normal Weekday,Tram,477950
2025,12,Dec,Wednesday,School Holiday Weekday,MetroBus,198600
2025,12,Dec,Wednesday,School Holiday Weekday,MetroTrain,286150
2025,12,Dec,Wednesday,School Holiday Weekday,RegionalBus,21700
2025,12,Dec,Wednesday,School Holiday Weekday,RegionalTrain,44200
2025,12,Dec,Wednesday,School Holiday Weekday,Tram,243150
2026,1,Jan,Friday,Normal Weekday,MetroBus,334300
2026,1,Jan,Friday,Normal Weekday,MetroTrain,515350
2026,1,Jan,Friday,Normal Weekday,RegionalBus,31550
2026,1,Jan,Friday,Normal Weekday,RegionalTrain,54350
2026,1,Jan,Friday,Normal Weekday,Tram,430150
2026,1,Jan,Friday,School Holiday Weekday,MetroBus,246150
2026,1,Jan,Friday,School Holiday Weekday,MetroTrain,382300
2026,1,Jan,Friday,School Holiday Weekday,RegionalBus,24350
2026,1,Jan,Friday,School Holiday Weekday,RegionalTrain,33300
2026,1,Jan,Friday,School Holiday Weekday,Tram,346850
2026,1,Jan,Monday,School Holiday Weekday,MetroBus,284700
2026,1,Jan,Monday,School Holiday Weekday,MetroTrain,459250
2026,1,Jan,Monday,School Holiday Weekday,RegionalBus,27000
2026,1,Jan,Monday,School Holiday Weekday,RegionalTrain,34550
2026,1,Jan,Monday,School Holiday Weekday,Tram,373350
2026,1,Jan,Thursday,Normal Weekday,MetroBus,355600
2026,1,Jan,Thursday,Normal Weekday,MetroTrain,598050
2026,1,Jan,Thursday,Normal Weekday,RegionalBus,34300
2026,1,Jan,Thursday,Normal Weekday,RegionalTrain,62550
2026,1,Jan,Thursday,Normal Weekday,Tram,476150
2026,1,Jan,Thursday,School Holiday Weekday,MetroBus,303700
2026,1,Jan,Thursday,School Holiday Weekday,MetroTrain,521600
2026,1,Jan,Thursday,School Holiday Weekday,RegionalBus,27000
2026,1,Jan,Thursday,School Holiday Weekday,RegionalTrain,38350
2026,1,Jan,Thursday,School Holiday Weekday,Tram,436550
2026,1,Jan,Tuesday,School Holiday Weekday,MetroBus,283150
2026,1,Jan,Tuesday,School Holiday Weekday,MetroTrain,486200
2026,1,Jan,Tuesday,School Holiday Weekday,RegionalBus,26000
2026,1,Jan,Tuesday,School Holiday Weekday,RegionalTrain,36950
2026,1,Jan,Tuesday,School Holiday Weekday,Tram,388850
2026,1,Jan,Wednesday,Normal Weekday,MetroBus,347850
2026,1,Jan,Wednesday,Normal Weekday,MetroTrain,582750
2026,1,Jan,Wednesday,Normal Weekday,RegionalBus,31200
2026,1,Jan,Wednesday,Normal Weekday,RegionalTrain,60350
2026,1,Jan,Wednesday,Normal Weekday,Tram,459950
2026,1,Jan,Wednesday,School Holiday Weekday,MetroBus,278950
2026,1,Jan,Wednesday,School Holiday Weekday,MetroTrain,480350
2026,1,Jan,Wednesday,School Holiday Weekday,RegionalBus,25000
2026,1,Jan,Wednesday,School Holiday Weekday,RegionalTrain,34900
2026,1,Jan,Wednesday,School Holiday Weekday,Tram,392000
