route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6628","2-SUY-vpt-1.37.R","Flinders Street via City Loop","1","3542","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6629","2-SUY-vpt-1.40.H","Sunbury via City Loop","0","3529","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6630","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","1174","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6631","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","3547","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6632","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3358","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6633","2-SUY-vpt-1.42.H","Sunbury via City Loop","0","3553","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6634","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","3436","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6635","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1403","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6636","2-SUY-vpt-1.14.R","Flinders Street via City Loop","1","3451","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6637","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","3551","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6638","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3367","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6639","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","3548","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6640","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","3422","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6641","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6642","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","3414","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6643","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1023","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6644","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3380","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6645","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1029","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6647","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1027","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6649","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1409","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6651","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1018","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6653","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1399","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6655","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1005","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6657","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1013","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6659","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1006","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6661","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1400","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6663","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1008","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6665","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1396","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6667","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1011","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6700","2-SUY-vpt-1.43.R","Flinders Street via City Loop","1","1047","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6701","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1419","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6702","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","3505","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6703","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1428","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6704","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","3506","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6705","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1424","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6706","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","1441","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6707","2-SUY-vpt-1.45.H","Watergardens via City Loop","0","3540","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6708","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6709","2-SUY-vpt-1.45.H","Watergardens via City Loop","0","3523","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6710","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","1200","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6711","2-SUY-vpt-1.45.H","Watergardens via City Loop","0","","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6712","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","3504","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6713","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6714","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","3503","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6715","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1438","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6716","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","3512","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6717","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1430","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6718","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6719","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1410","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6720","2-SUY-vpt-1.43.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6721","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1019","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6722","2-SUY-vpt-1.46.R","Flinders Street via City Loop","1","3557","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6723","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6724","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","3494","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6725","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","3527","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6726","2-SUY-vpt-1.46.R","Flinders Street via City Loop","1","3554","1"
"aus:vic:vic-02-SUY:","T5_2","02-SUY--1-T5-6728","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","3460","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6000","2-SUY-vpt-1.18.R","Flinders Street","1","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6001","2-SUY-vpt-1.6.H","Sunbury","0","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6002","2-SUY-vpt-1.19.R","Flinders Street","1","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6003","2-SUY-vpt-1.4.H","Sunbury","0","1339","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6004","2-SUY-vpt-1.20.R","Flinders Street","1","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6005","2-SUY-vpt-1.7.H","Sunbury","0","1335","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6006","2-SUY-vpt-1.21.R","Flinders Street","1","3516","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6007","2-SUY-vpt-1.4.H","Sunbury","0","1336","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6008","2-SUY-vpt-1.22.R","Flinders Street","1","3520","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6009","2-SUY-vpt-1.6.H","Sunbury","0","1227","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6010","2-SUY-vpt-1.22.R","Flinders Street","1","3519","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6011","2-SUY-vpt-1.5.H","Sunbury","0","1222","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6012","2-SUY-vpt-1.21.R","Flinders Street","1","3517","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6013","2-SUY-vpt-1.6.H","Sunbury","0","3352","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6014","2-SUY-vpt-1.23.R","Flinders Street","1","3522","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6015","2-SUY-vpt-1.4.H","Sunbury","0","1383","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6016","2-SUY-vpt-1.22.R","Flinders Street","1","1461","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6017","2-SUY-vpt-1.7.H","Sunbury","0","1341","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6018","2-SUY-vpt-1.22.R","Flinders Street","1","1457","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6019","2-SUY-vpt-1.4.H","Sunbury","0","3350","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6021","2-SUY-vpt-1.24.H","Sunbury","0","3510","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6022","2-SUY-vpt-1.21.R","Flinders Street","1","1498","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6023","2-SUY-vpt-1.25.H","Sunbury","0","3525","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6025","2-SUY-vpt-1.4.H","Sunbury","0","1379","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6026","2-SUY-vpt-1.22.R","Flinders Street","1","1464","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6027","2-SUY-vpt-1.4.H","Sunbury","0","1356","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6028","2-SUY-vpt-1.21.R","Flinders Street","1","1463","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6029","2-SUY-vpt-1.7.H","Sunbury","0","1384","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6030","2-SUY-vpt-1.22.R","Flinders Street","1","1503","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6031","2-SUY-vpt-1.7.H","Sunbury","0","1386","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6032","2-SUY-vpt-1.26.R","Flinders Street","1","3526","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6033","2-SUY-vpt-1.4.H","Sunbury","0","1262","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6035","2-SUY-vpt-1.7.H","Sunbury","0","1360","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6036","2-SUY-vpt-1.23.R","Flinders Street","1","1491","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6037","2-SUY-vpt-1.4.H","Sunbury","0","1280","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6038","2-SUY-vpt-1.22.R","Flinders Street","1","1473","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6039","2-SUY-vpt-1.4.H","Sunbury","0","1320","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6040","2-SUY-vpt-1.21.R","Flinders Street","1","1509","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6041","2-SUY-vpt-1.2.H","Sunbury","0","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6042","2-SUY-vpt-1.23.R","Flinders Street","1","1487","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6043","2-SUY-vpt-1.2.H","Sunbury","0","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6044","2-SUY-vpt-1.23.R","Flinders Street","1","1488","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6046","2-SUY-vpt-1.22.R","Flinders Street","1","1511","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6048","2-SUY-vpt-1.23.R","Flinders Street","1","1492","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6050","2-SUY-vpt-1.27.R","Flinders Street","1","1515","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6052","2-SUY-vpt-1.23.R","Flinders Street","1","1490","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6054","2-SUY-vpt-1.23.R","Flinders Street","1","1516","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6056","2-SUY-vpt-1.27.R","Flinders Street","1","1483","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6058","2-SUY-vpt-1.23.R","Flinders Street","1","1495","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6062","2-SUY-vpt-1.47.R","Flinders Street","1","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6080","2-SUY-vpt-1.3.R","Flinders Street","1","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6081","2-SUY-vpt-1.9.H","Sunbury","0","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6082","2-SUY-vpt-1.3.R","Flinders Street","1","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6100","2-SUY-vpt-1.28.R","Flinders Street","1","3530","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6101","2-SUY-vpt-1.29.H","Watergardens","0","1496","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6102","2-SUY-vpt-1.28.R","Flinders Street","1","3537","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6103","2-SUY-vpt-1.10.H","Watergardens","0","1342","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6104","2-SUY-vpt-1.28.R","Flinders Street","1","3533","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6105","2-SUY-vpt-1.10.H","Watergardens","0","3355","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6107","2-SUY-vpt-1.10.H","Watergardens","0","1353","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6108","2-SUY-vpt-1.30.R","Flinders Street","1","3541","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6109","2-SUY-vpt-1.10.H","Watergardens","0","1513","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6111","2-SUY-vpt-1.10.H","Watergardens","0","3359","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6113","2-SUY-vpt-1.31.H","Watergardens","0","3543","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6114","2-SUY-vpt-1.32.R","Flinders Street","1","1459","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6115","2-SUY-vpt-1.10.H","Watergardens","0","1357","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6119","2-SUY-vpt-1.31.H","Watergardens","0","3511","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6120","2-SUY-vpt-1.33.R","Flinders Street","1","3545","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6121","2-SUY-vpt-1.10.H","Watergardens","0","3354","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6122","2-SUY-vpt-1.28.R","Flinders Street","1","3531","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6123","2-SUY-vpt-1.31.H","Watergardens","0","3435","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6124","2-SUY-vpt-1.28.R","Flinders Street","1","3536","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6127","2-SUY-vpt-1.10.H","Watergardens","0","1345","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6129","2-SUY-vpt-1.34.H","Watergardens","0","1364","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6131","2-SUY-vpt-1.10.H","Watergardens","0","1359","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6132","2-SUY-vpt-1.28.R","Flinders Street","1","3534","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6133","2-SUY-vpt-1.10.H","Watergardens","0","1295","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6135","2-SUY-vpt-1.10.H","Watergardens","0","1260","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6600","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","3431","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6601","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1432","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6602","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3401","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6603","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1426","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6604","2-SUY-vpt-1.14.R","Flinders Street via City Loop","1","3445","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6605","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1415","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6606","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3404","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6607","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1406","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6608","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3406","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6609","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","3517","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6610","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","1199","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6611","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1408","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6612","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6613","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1425","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6614","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","1208","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6615","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1416","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6616","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","3350","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6617","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1412","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6618","2-SUY-vpt-1.37.R","Flinders Street via City Loop","1","3355","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6619","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1017","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6620","2-SUY-vpt-1.38.R","Flinders Street via City Loop","1","3525","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6621","2-SUY-vpt-1.39.H","Sunbury via City Loop","0","3545","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6622","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","1210","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6623","2-SUY-vpt-1.40.H","Sunbury via City Loop","0","1024","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6624","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3359","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6625","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6626","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6627","2-SUY-vpt-1.41.H","Sunbury via City Loop","0","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6628","2-SUY-vpt-1.37.R","Flinders Street via City Loop","1","3543","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6629","2-SUY-vpt-1.40.H","Sunbury via City Loop","0","3536","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6630","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","1178","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6631","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","3546","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6632","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3354","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6633","2-SUY-vpt-1.42.H","Sunbury via City Loop","0","3552","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6634","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","3435","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6635","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1405","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6636","2-SUY-vpt-1.14.R","Flinders Street via City Loop","1","3450","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6637","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","3550","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6638","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3385","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6639","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","3549","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6640","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","3413","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6641","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6642","2-SUY-vpt-1.13.R","Flinders Street via City Loop","1","3410","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6643","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1026","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6644","2-SUY-vpt-1.12.R","Flinders Street via City Loop","1","3376","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6645","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1022","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6647","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1030","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6649","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1418","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6651","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1031","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6653","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1397","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6655","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1004","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6657","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1007","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6659","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1010","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6661","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1398","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6663","2-SUY-vpt-1.35.H","Sunbury via City Loop","0","1012","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6665","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1395","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6667","2-SUY-vpt-1.36.H","Sunbury via City Loop","0","1009","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6700","2-SUY-vpt-1.43.R","Flinders Street via City Loop","1","1046","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6701","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1423","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6702","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","3509","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6703","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1401","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6704","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","3510","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6705","2-SUY-vpt-1.44.H","Watergardens via City Loop","0","1420","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6706","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","1442","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6707","2-SUY-vpt-1.45.H","Watergardens via City Loop","0","3541","1"
"aus:vic:vic-02-SUY:","T6_2","02-SUY--1-T6-6708","2-SUY-vpt-1.16.R","Flinders Street via City Loop","1","","1"
